volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
yale.39002054551867,1910,1910,1910,1910,,,44303,0.860905595508,1,1,149,"Sanderson, Camilla.",John Sanderson the First;,fic
wu.89094712270,1910,1910,1910,1910,,,171532,0.107127784018,0,1,149,"Redesdale, Algernon Bertram Freeman-Mitford,",Memories,bio
mdp.39015068050593,1901,1901,1901,1901,,,84313,0.0500990365023,0,1,149,"Balfour, Graham,",The life of Robert Louis Stevenson,bio
uva.x001866548,1915,1915,1915,1915,,,47951,0.99883308701,1,1,149,"Waggaman, Mary Teresa,",White Eagle,fic
nyp.33433076061179,1905,1905,1905,1905,,,74924,0.983023865254,1,1,149,"Waddel, Charles Carey,",The Van Suyden sapphires,fic
mdp.39015000549751,1901,1901,1901,1901,,,33671,0.00179548554511,0,1,149,"Kent, Charles W.,",The unveiling of the bust of Edgar Allan Poe in the library of the University of Virginia,bio
mdp.39015027982738,1916,1916,1916,1916,,,187124,0.00709338898787,0,1,149,"Beveridge, Albert J.",The life of John Marshall,bio
mdp.39015013442861,1914,1914,1914,1914,,,73529,0.00141416155898,0,1,149,"Bentwich, Norman,",Josephus,bio
mdp.39015031471652,1903,1903,1903,1903,,,116187,0.00315507871716,0,1,149,"Rait, Robert S.","The life and campaigns of Hugh, first viscount Gough, field-marshal",bio
mdp.39015058673297,1913,1913,1913,1913,,,212973,0.00999600737766,0,1,148,"Grisar, Hartmann,",Luther,bio
umn.31951002314450j,1902,1902,1902,1902,,,169192,0.153900484849,0,1,149,anonymous223,Library of inspiration and achievement,bio
uc2.ark+=13960=t0cv4k462,1903,1903,1903,1903,,,265027,0.950654113698,1,1,149,"Turgenev, Ivan Sergeevich,",Memoirs of a sportsman,fic
uc1.31822023205735,1906,1906,1906,1906,,,60772,0.229674001448,0,1,149,"Pratt, A. E.",Two years among New Guinea cannibals,bio
pst.000030492820,1900,1900,1900,1900,,,89603,0.997566014076,1,1,149,"Wilde, Oscar,",The picture of Dorian Gray,fic
uc2.ark+=13960=t0vq2tx6g,1914,1914,1914,1914,,,106516,0.963786761735,1,1,148,"Dehan, Richard,",The cost of wings and other stories,fic
mdp.39015063514007,1902,1902,1902,1902,,,32576,0.912027343759,1,1,149,"Holland, Clive,",My Japanese wife ;,fic
mdp.39015064467346,1909,1909,1909,1909,,,16072,0.993278415859,1,1,149,"Morris, Gouverneur,",Putting on the screws,fic
uc1.b3025125,1913,1913,1913,1913,,,267284,0.012344980212,0,1,148,"Grisar, Hartmann,",Luther,bio
nyp.33433074863071,1901,1901,1901,1901,,,127291,0.970329296943,1,1,149,"Hewlett, Maurice,",The life and death of Richard Yea-and-Nay,fic
uc2.ark+=13960=t53f4n73j,1915,1915,1915,1915,,,111562,0.994211733462,1,1,149,"Fisher, Dorothy Canfield,",Hillsboro people,fic
uva.x001119297,1910,1910,1910,1910,,,196623,0.992105188355,1,1,149,"Maupassant, Guy de,",... Complete works of Guy de Maupassant,fic
wu.89087901682,1906,1906,1906,1906,,,41034,0.920263818118,1,1,149,"Bangs, John Kendrick,",R. Holmes & Co.;,fic
mdp.39015025922694,1903,1903,1903,1903,,,119246,0.191629140256,0,1,149,"Hawtrey, Florence Molesworth.",The history of the Hawtrey family,bio
mdp.39015073484027,1900,1900,1900,1900,,,139382,0.970575444729,1,1,149,"Henty, G. A.",The lost heir,fic
nyp.33433074945613,1908,1908,1908,1908,,,96544,0.996020706682,1,1,149,"Wylde, Katharine,",Lady Julia's emerald,fic
mdp.39015065445754,1909,1909,1909,1909,,,10446,0.00148548774224,0,1,149,"Thwaites, Reuben Gold,",Cyrus Hall McCormick and the reaper,bio
uc2.ark+=13960=t56d5pw5d,1918,1918,1918,1918,,,97979,0.995218779588,1,1,149,"Seltzer, Charles Alden,","""Firebrand"" trevison",fic
uc2.ark+=13960=t5q816h20,1902,1902,1902,1902,,,28394,0.972596552538,1,1,149,"Noguchi, Yoné,",The American diary of a Japanese girl,fic
uc2.ark+=13960=t6g16248w,1909,1909,1909,1909,,,109378,0.030723893304,0,1,149,"Paston, George,","Mr. Pope, his life and times",bio
mdp.39015071143328,1918,1918,1918,1918,,,58406,0.000573206506865,0,1,149,anonymous237,Bench & bar of Michigan,bio
loc.ark+=13960=t3417fr60,1917,1917,1917,1917,,,27349,0.914983626471,1,1,149,"Lawrence, John D.,",Brothers;,fic
mdp.39015078554253,1900,1900,1900,1900,,,257818,0.758518569405,1,1,149,"Defoe, Daniel,",Robinson Crusoe,fic
mdp.39015062972552,1902,1902,1902,1902,,,91415,0.00095675248653,0,1,149,"Jones, David.","Life and times of Griffith Jones, sometime rector of Llanddowror",bio
uc1.b3322482,1915,1915,1915,1915,,,55105,0.979895532876,1,1,149,"Chambers, Robert W.",Police !!!,fic
uc2.ark+=13960=t77s7rv37,1911,1911,1911,1911,,,52564,0.990968068874,1,1,149,"Wilder, Marshall Pinckney,",The wit and humor of America,fic
mdp.39015013018604,1914,1914,1914,1914,,,134167,0.0476694318424,0,1,149,"Baring-Gould, S.",The lives of the saints,bio
uc1.b3326917,1910,1910,1910,1910,,,95503,0.995261933868,1,1,149,"Masefield, John,",Lost endeavour,fic
mdp.39015012080852,1906,1906,1906,1906,,,90379,0.187386418879,0,1,149,"Stoker, Bram,",Personal reminiscences of Henry Irving,bio
uc1.b3290294,1903,1903,1903,1903,,,164893,0.0414568441934,0,1,149,"Gordon, John Brown,",Reminiscences of the Civil War,bio
mdp.39015063948940,1905,1905,1905,1905,,,72631,0.996047190621,1,1,149,"Reed, Myrtle,",The master's violin,fic
uc2.ark+=13960=t1jh3w75n,1900,1900,1900,1900,,,114419,0.910427443598,1,1,148,"Trollope, Anthony,",The writings of Anthony Trollope,fic
umn.31951001697946m,1917,1917,1917,1917,,,27147,0.977155396743,1,1,149,"Bartlett, Vernon.","Mud and khaki, sketches from Flanders and France",fic
uc2.ark+=13960=t0js9js4z,1911,1911,1911,1911,,,100695,0.945068430008,1,1,149,"Watson, H. B. Marriott",Alise of Astra,fic
nyp.33433067413538,1901,1901,1901,1901,,,132555,0.999587197172,1,1,148,"Twain, Mark,",The writings of Mark Twain,fic
mdp.39015046864107,1906,1906,1906,1906,,,149637,0.017271711139,0,1,149,"Thomas, Calvin,",The life and works of Friedrich Schiller,bio
miun.bad0918.0001.001,1908,1908,1908,1908,,,133238,0.00144982335088,0,1,149,anonymous229,"Biographical history of Genesee County, Michigan",bio
mdp.39015020001668,1918,1918,1918,1918,,,105592,0.032923497132,0,1,149,"Boccaccio, Giovanni,",Il comento alla Divina commedia,bio
uc2.ark+=13960=t1kh0f74z,1901,1901,1901,1901,,,55977,0.99911990776,1,1,149,"Johnston, Annie F.",The Little Colonel's holidays,fic
mdp.39015029765123,1907,1907,1907,1907,,,79337,0.0310256385922,0,1,149,"Walling, Robert Alfred John,",A sea-dog of Devon,bio
mdp.39015062972537,1905,1905,1905,1905,,,135870,0.0232321646654,0,1,149,"Pyle, Edmund,","Memoirs of a royal chaplain, 1729-1763;",bio
mdp.39015031924163,1911,1911,1911,1911,,,162413,0.00433522434884,0,1,149,"St. Paul, Horace,","Colonel St. Paul of Ewart, soldier and diplomat;",bio
mdp.39015068454928,1915,1915,1915,1915,,,99657,0.0993622065801,0,1,149,"Macdonald, John Hay Athole,",Life jottings of an old Edinburgh citizen,bio
mdp.39015065462460,1902,1902,1902,1902,,,71779,0.985147576409,1,1,149,"Kock, Paul de,",The works of Charles Paul de Kock,fic
uc2.ark+=13960=t53f50287,1916,1916,1916,1916,,,44109,0.995526433948,1,1,149,"Wyndham, Horace,",Ginger; selected passages in the military career of Pte,fic
nyp.33433076089923,1914,1914,1914,1914,,,91165,0.999354553853,1,1,149,"Greene, Frances Nimmo.",One clear call,fic
uc1.b4105216,1910,1910,1910,1910,,,201389,0.0508893531412,0,1,149,"Lockhart, J. G.",Memoirs of the life of Sir Walter Scott,bio
mdp.39015041169064,1905,1905,1905,1905,,,58543,0.0227428158908,0,1,149,"Gwynn, Stephen Lucius,",Thomas Moore,bio
loc.ark+=13960=t77s8091c,1910,1910,1910,1910,,,1991,0.979734213682,1,1,149,anonymous230,Paso Robles Hot Springs;,fic
mdp.39015070206290,1917,1917,1917,1917,,,6373,0.00316471651342,0,1,149,"Penniman, James Hosmer,",George Washington as commander-in-chief,bio
uva.x030833218,1918,1918,1918,1918,,,93559,0.977666966541,1,1,149,"Henry, O.,",Heart of the West,fic
mdp.39015070267748,1914,1914,1914,1914,,,230263,0.00190673565233,0,1,149,"Boyd, John,","Sir George Etienne Cartier, bart.;",bio
nyp.33433074852173,1919,1919,1919,1919,,,98655,0.984026241084,1,1,149,"Cable, George Washington,",Lovers of Louisiana (to-day),fic
mdp.39015024059795,1911,1911,1911,1911,,,102098,0.291163989766,0,1,149,"Verne, Jules,",Works of Jules Verne,bio
uc2.ark+=13960=t6tx38r5x,1900,1900,1900,1900,,,108102,0.0331082707962,0,1,149,"Gronow, R. H.",The reminiscences and recollections of Captain Gronow;,bio
wu.89067894618,1918,1918,1918,1918,,,257107,0.00737240645385,0,1,149,"Atwood, Mary Anne,",A suggestive inquiry into the hermetic mystery,bio
mdp.39015072488110,1908,1908,1908,1908,,,84073,0.0821114460719,0,1,149,"Josselin, Ralph,","The diary of the Rev. Ralph Josselin, 1616-1683;",bio
nyp.33433076042112,1908,1908,1908,1908,,,45579,0.968468880892,1,1,149,"Todd, Mary Ives.",An American madonna,fic
uc1.b3810812,1901,1901,1901,1901,,,27125,0.985864468452,1,1,149,"Bright, A. D.",Three Xmas gifts,fic
uc1.b4104960,1906,1906,1906,1906,,,29470,0.999251342306,1,1,149,"Morris, William,",The world of romance,fic
nyp.33433082193750,1900,1900,1900,1900,,,317787,0.0544937054638,0,1,149,Plutarch.,Plutarch's Lives of illustrious men;,bio
uc1.b3579129,1905,1905,1905,1905,,,52004,0.0510981293397,0,1,149,"Shorter, Clement King,",Charlotte Brontë and her sisters,bio
uc1.b5029098,1900,1900,1900,1900,,,206516,0.00252436648873,0,1,149,"Gibbon, Edward,","The memoirs of the life of Edward Gibbon, with various observations and excursions by himself",bio
inu.30000005352996,1913,1913,1913,1913,,,120017,0.979428438465,1,1,148,"Trollope, Anthony,",[Works],fic
mdp.49015001293548,1907,1907,1907,1907,,,189609,0.12067854322,0,1,149,"Lucas, E. V.",The life of Charles Lamb;,bio
nyp.33433074938287,1912,1912,1912,1912,,,77152,0.992999743258,1,1,149,"Burn, Irene.",The unknown steersman,fic
uva.x000496437,1916,1916,1916,1916,,,63648,0.956148366553,1,1,149,"Harris, Frank,",Oscar Wilde: his life and confessions,fic
uc1.b5034661,1913,1913,1913,1913,,,68531,0.970050839797,1,1,149,"St. Mars, F.,",The prowlers,fic
miun.acv6910.0001.002,1913,1913,1913,1913,,,56261,0.902794653824,1,1,148,"Twain, Mark,",Roughing it,fic
wu.89097269021,1915,1915,1915,1915,,,138034,0.261811225552,0,1,149,"Bodkin, M. McDonnell",Recollections of an Irish judge,bio
nyp.33433074842240,1904,1904,1904,1904,,,32542,0.99694941738,1,1,149,"Cleveland, Treadwell.",A night with Alessandro,fic
mdp.39015004102896,1905,1905,1905,1905,,,237549,0.0180210894787,0,1,149,Plato,The myths of Plato;,bio
mdp.39015004234418,1910,1910,1910,1910,,,163559,0.220957563673,0,1,149,"Stanton, Theodore,",Reminiscences of Rosa Bonheur,bio
uc1.b4064010,1905,1905,1905,1905,,,258521,0.0249523029734,0,1,149,"Sainte-Beuve, Charles Augustin,",Portraits of the eighteenth century;,bio
mdp.39015065612387,1918,1918,1918,1918,,,50570,0.969149487406,1,1,149,"Hunt, Frazier,",Blown in by the draft;,fic
mdp.39015001819872,1913,1913,1913,1913,,,118763,0.00649836133442,0,1,149,"Ambler, Charles Henry,",Thomas Ritchie;,bio
uc2.ark+=13960=t3707x52t,1914,1914,1914,1914,,,72146,0.994723683329,1,1,149,"Gerould, Katharine Fullerton,",Vain oblations and other stories,fic
nyp.33433076049513,1905,1905,1905,1905,,,97142,0.986214253746,1,1,149,"Reed, Helen Leah,",Amy in Acadia,fic
mdp.39015012307685,1912,1912,1912,1912,,,317173,0.0525357793548,0,1,149,"Ward, Wilfrid,","The life of John Henry, cardinal Newman, based on his private journals and correspondence",bio
uc2.ark+=13960=t5h99113n,1913,1913,1913,1913,,,91496,0.999140800517,1,1,149,"Allen, Frances Newton Symmes.",The invaders,fic
mdp.39015055053725,1905,1905,1905,1905,,,87741,0.994783670715,1,1,149,"De Berard, Frederick Brigham",Classic tales by famous authors;,fic
uc1.b4506909,1915,1915,1915,1915,,,198012,0.00971136637182,0,1,149,"Webb, Mary Griffin","Famous living Americans, with portraits",bio
wu.89100336288,1900,1900,1900,1900,,,87170,0.962862830612,1,1,149,"Kipling, Rudyard,",Mine own people and In black and white,fic
uc1.31158001414407,1903,1903,1903,1903,,,168813,0.920612003543,1,1,149,"Stevenson, Robert Louis,",The novels and tales of Robert Louis Stevenson,fic
mdp.39015059489677,1910,1910,1910,1910,,,70968,0.00324936299278,0,1,149,"Hubbell, Jay Broadus,",Lives of Franklin Plato Eller and John Carlton Eller,bio
uc2.ark+=13960=t1ng4hf7q,1905,1905,1905,1905,,,21519,0.88448445083,1,1,149,"Norris, Frank,",The complete works of Frank Norris,fic
uc2.ark+=13960=t5x63fb51,1907,1907,1907,1907,,,145866,0.996538208609,1,1,149,"Fitzpatrick, Percy,",Jock of the bushveld,fic
mdp.39015059403918,1905,1905,1905,1905,,,228676,0.132545426038,0,1,149,"Byles, C. E.",The life and letters of R. S. Hawker,bio
uc2.ark+=13960=t0ns11x6d,1918,1918,1918,1918,,,294047,0.00191113039531,0,1,149,"Avery, Elroy McKendree,",A history of Cleveland and its environs;,bio
uc2.ark+=13960=t54f1pg76,1902,1902,1902,1902,,,170971,0.941501822167,1,1,149,"Cunliffe-Owen, Marguerite,",A doffed coronet;,fic
mdp.39015070579332,1919,1919,1919,1919,,,94392,0.000932265729382,0,1,149,"Trumbull, Jonathan,","Jonathan Trumbull, governor of Connecticut, 1769-1784;",bio
yale.39002002081843,1905,1905,1905,1905,,,116625,0.00793460514038,0,1,149,"Boulton, William Biggs.",Thomas Gainsborough;,bio
mdp.39015016474846,1904,1904,1904,1904,,,47691,0.969137917039,1,1,149,anonymous224,Romance of a harem,fic
mdp.39015018620511,1914,1914,1914,1914,,,92177,0.00236042427709,0,1,149,anonymous235,The Wellesley papers;,bio
uc1.b3322733,1902,1902,1902,1902,,,103856,0.98400257037,1,1,149,"Henry, Alfred H.",By order of the prophet;,fic
mdp.35112103490399,1900,1900,1900,1900,,,10755,0.00206272479456,0,1,149,"Graves, Benjamin Franklin,",Isaac P. Christiancy,bio
njp.32101012099436,1900,1900,1900,1900,,,163522,0.609374161575,1,1,149,"Ainsworth, William Harrison,",Historical romances of William Harrison Ainsworth,fic
mdp.39015013762045,1901,1901,1901,1901,,,232092,0.00747685784467,0,1,149,"Palmer, John M.",Personal recollections of John M. Palmer;,bio
uc2.ark+=13960=t79s1pn0m,1900,1900,1900,1900,,,124861,0.00317877810782,0,1,149,"Brodrick, George C.","Memories and impressions, 1831-1900",bio
nyp.33433082485594,1918,1918,1918,1918,,,191335,0.976472183482,1,1,148,"Dehan, Richard,",That which hath wings;,fic
mdp.39015030707304,1914,1914,1914,1914,,,198005,0.972787107276,1,1,149,"Meredith, George,",Evan Harrington,fic
mdp.39015026616097,1901,1901,1901,1901,,,168485,0.0233749147573,0,1,149,"Everett, Marshall,",The American hall of fame,bio
uva.x001325274,1903,1903,1903,1903,,,198359,0.997776872942,1,1,149,"Black, William,",Macleod of Dare;,fic
mdp.39015003680405,1914,1914,1914,1914,,,72526,0.998876205026,1,1,149,"Gale, Zona,",Neighborhood stories,fic
nyp.33433075769616,1905,1905,1905,1905,,,126831,0.996190250757,1,1,149,"Phillpotts, Eden,",The secret woman,fic
uc1.b4284149,1904,1904,1904,1904,,,961410,0.000856570548809,0,1,149,anonymous225,Grove's dictionary of music and musicians,bio
wu.89073389603,1902,1902,1902,1902,,,60141,0.00938484681156,0,1,149,"Taunton, Ethelred Luke,","Thomas Wolsey, legate and reformer",bio
mdp.39015071147907,1915,1915,1915,1915,,,3716,0.000166537057217,0,1,149,"Allen, Rolland Craten,",Dr. Douglass Houghton,bio
mdp.39015049803367,1908,1908,1908,1908,,,48233,0.510118148066,0,1,149,"Brougham and Vaux, Henry Brougham,",Brougham and his early friends,bio
mdp.39015083019664,1906,1906,1906,1906,,,19760,0.00480776525124,0,1,149,anonymous226,Scientific memoirs by officers of the Medical and Sanitary Departments of the Government of India,bio
loc.ark+=13960=t1hh70d98,1900,1900,1900,1900,,,310757,0.0487911313569,0,1,149,"Wyeth, John A.",Life of Lieutenant-General Nathan Bedford Forrest,bio
mdp.39015066037931,1904,1904,1904,1904,,,125319,0.0143982078902,0,1,149,"Barrett, Joseph H.,",Abraham Lincoln and his presidency,bio
nyp.33433076072788,1915,1915,1915,1915,,,121404,0.997059467833,1,1,149,"Webster, Jean",Dear enemy,fic
