volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
nyp.33433068187057,1837,1837,1837,1837,,,91882,0.640463151065,1,1,149,"Smith, John.",The fairy book,fic
loc.ark+=13960=t33201g8s,1816,1816,1816,1816,,,60845,0.315557479996,0,1,149,anonymous144,An answer to certain parts of a work published by Mathew Carey,bio
nyp.33433081620100,1809,1809,1809,1809,,,104722,0.413745575232,0,1,149,"Pliny,",The letters of Pliny the Consul,bio
nyp.33433022848273,1846,1846,1846,1846,,,73357,0.547410209319,1,1,149,"Vide, V. V.","American tableau, no.1 (arguably historical fiction)",fic
uc1.b3316123,1808,1808,1808,1808,,,178762,0.398073455675,0,1,149,"Jortin, John,",The life of Erasmus,bio
nnc1.0022686053,1800,1800,1800,1800,,,120016,0.46233088677,0,1,149,"Chesterfield, Philip Dormer Stanhope,",Letters,bio
uiuo.ark+=13960=t23b6pc44,1836,1836,1836,1836,,,80245,0.599344138275,1,1,149,"Sherer, Moyle,",The broken font,fic
nyp.33433074922851,1843,1843,1843,1843,,,43973,0.596239481976,1,1,149,"Lunn, William Arthur Brown,",Bizarre fables: a series of eccentric historiettes,fic
loc.ark+=13960=t1bk1fp17,1835,1835,1835,1835,,,4329,0.404729720185,0,1,149,anonymous165,"Proceedings at New Haven, in relation to the demise of the Hon. Nathan Smith: and the funeral solemnities with the discourse, delivered on the occasion",bio
mdp.39015025930705,1822,1822,1822,1822,,,88399,0.441336589423,0,1,148,"Ireland, W. H.",The Napoleon anecdotes,bio
uc2.ark+=13960=t0tq5x823,1817,1817,1817,1817,,,29705,0.355978036316,0,1,149,"Vaux, Roberts,",Memoirs of the life of Anthony Benezet,bio
njp.32101065841809,1817,1817,1817,1817,,,59018,0.58096892423,1,1,148,"Brooke, Frances,",Manners,fic
nyp.33433075905251,1821,1821,1821,1821,,,142935,0.405186719593,0,1,148,"Aikin, Lucy,",Memoirs of the court of Queen Elizabeth,bio
uiuo.ark+=13960=t2k64tj09,1810,1810,1810,1810,,,89123,0.588104635859,1,1,148,"Cuthbertson, Catherine.",Forest of Montalbano,fic
uiuo.ark+=13960=t1rf66h39,1825,1825,1825,1825,,,37653,0.519563361255,1,1,149,"Hartstonge, Matthew Weld,",The eve of All-Hallows;,fic
hvd.32044004635306,1826,1826,1826,1826,,,45492,0.280904292441,0,1,149,"Babbage, Charles,",A comparative view of the various institutions for the assurance of lives,bio
uiuo.ark+=13960=t0ht3921z,1818,1818,1818,1818,,,43866,0.673446142612,1,1,148,"Stanhope, Louisa Sidney.","The bandit's bride, or, The maid of Saxony. A romance",fic
mdp.39015065103650,1801,1801,1801,1801,,,201612,0.273042173432,0,1,149,"MacLaurin, Colin,",A treatise on fluxions,bio
nyp.33433074814249,1846,1846,1846,1846,,,109340,0.412768486543,0,1,148,"Franklin, Benjamin,",Life of Benjamin Franklin,bio
mdp.39015023169579,1812,1812,1812,1812,,,245287,0.341327673105,0,1,149,anonymous137,The General biographical dictionary,bio
mdp.39015073763404,1800,1800,1800,1800,,,153273,0.353698018731,0,1,148,"Coxe, William,","Memoirs of the life and administration of Sir Robert Walpole, earl of Orford",bio
uiuo.ark+=13960=t9w09nn61,1811,1811,1811,1811,,,61225,0.578043247917,1,1,149,"Palmer, John,",Like master like man,fic
uva.x002314322,1832,1832,1832,1832,,,10399,0.505944059354,0,1,149,"Turner, Nat,","The confessions of Nat Turner, the leader of the late insurrection in Southampton, Va., as fully and voluntarily made to Thomas R. Gray, in the prison where he was confined, and acknowledged by him to be such, when read before the Court of Southampton",bio
hvd.hx2pgr,1817,1817,1817,1817,,,14295,0.467180360443,0,1,149,"Grosvenor, Thomas Peabody,","A sketch of the life, last sickness, and death of Mrs. Mary Jane Grosvenor",bio
mdp.39015063937695,1816,1816,1816,1816,,,54024,0.534058364907,1,1,149,"Moore, John,",Edward,fic
mdp.39015005708154,1842,1842,1842,1842,,,143282,0.396547219903,0,1,149,"Madden, Richard Robert,","The United Irishmen, their lives and times",bio
uiuo.ark+=13960=t5v69t480,1809,1809,1809,1809,,,68515,0.605713699118,1,1,149,"Francis, Sophia L.","Angelo Guicciardini, or, The bandit of the Alps",fic
njp.32101064631771,1801,1801,1801,1801,,,41434,0.57624312391,1,1,149,"Sickelmore, Richard.",Raymond,fic
nnc2.ark+=13960=t2g73fm8j,1810,1810,1810,1810,,,188661,0.437801836692,0,1,148,"Wordsworth, Christopher,","Ecclesiastical biography, or, Lives of eminent men connected with the history of religion in England",bio
uiuo.ark+=13960=t19k4ms4x,1834,1834,1834,1834,,,112720,0.59808919578,1,1,149,"Carleton, William,",Traits and stories of the Irish peasantry,fic
yale.39002040777956,1828,1828,1828,1828,,,350528,0.376108081556,0,1,149,"Nares, Edward,","Memoirs of the life and administration of the Right Honourable William Cecil, lord Burghley",bio
uiuo.ark+=13960=t8x92x07s,1810,1810,1810,1810,,,83322,0.646584152156,1,1,149,"Hatton, Ann Julia (Kemble)","Cambrian pictures, or, Every one has errors",fic
njp.32101064790775,1835,1835,1835,1835,,,41924,0.634345564838,1,1,148,"Stanhope, Louisa Sidney.",Sydney Beresford;,fic
uc2.ark+=13960=t6251p85f,1812,1812,1812,1812,,,268842,0.343097852498,0,1,148,"Chalmers, Alexander,",The general biographical dictionary,bio
mdp.39015056579975,1842,1842,1842,1842,,,358893,0.431883745319,0,1,149,"Melville, James,","The autobiography and diary of Mr. James Melvill, with a continuation of the diary",bio
nnc1.1002277646,1816,1816,1816,1816,,,60317,0.404613232514,1,1,149,anonymous142,"Gulzara, princess of Persia; or, The virgin queen",fic
uiuo.ark+=13960=t6qz2xw44,1818,1818,1818,1818,,,43832,0.621094774072,1,1,149,"Davenport, Selina.",An angel's form and a devil's heart,fic
uc1.b189273,1832,1832,1832,1832,,,120909,0.409859226045,0,1,149,"Stebbing, Henry,",Lives of the Italian poets,bio
nnc2.ark+=13960=t3tt4p498,1820,1820,1820,1820,,,212063,0.389174292846,0,1,149,"Taylor, Adam,",Memoirs of the Rev. Dan Taylor,bio
nyp.33433008449278,1839,1839,1839,1839,,,94385,0.408085909589,0,1,149,"Howard, Edward,","Memoirs of Admiral Sir Sidney Smith, K.C.B., &c",bio
yale.39002008728843,1816,1816,1816,1816,,,174485,0.381145504391,0,1,149,"Wrangham, Francis,",The British Plutarch,bio
nnc1.50180658,1816,1816,1816,1816,,,109766,0.415341724758,0,1,149,"Vaughan, Edward Thomas.",Some account of the Reverend Thomas Robinson,bio
hvd.32044074331851,1831,1831,1831,1831,,,26794,0.396368883909,0,1,149,"Potter, John Philips,",The religion of Socrates,bio
nyp.33433067304794,1810,1810,1810,1810,,,97942,0.467995918503,0,1,149,anonymous132,The Spectator,bio
uiuo.ark+=13960=t1pg2683c,1803,1803,1803,1803,,,44601,0.486969947133,1,1,149,"Lyttleton, M.","Peregrine, or, The fool of fortune",fic
mdp.39015058467419,1816,1816,1816,1816,,,125188,0.373335251317,0,1,149,"Guillaume de Vaudoncourt, Frédéric,",Memoirs on the Ionian Islands,bio
inu.32000004490712,1834,1834,1834,1834,,,85176,0.565025675889,1,1,148,"Martineau, Harriet,",Illustrations of political economy,fic
uva.x000371054,1825,1825,1825,1825,,,84219,0.444931930711,0,1,149,"Carlyle, Thomas,",The life of Friedrich Schiller;,bio
uc2.ark+=13960=t9c53mq69,1838,1838,1838,1838,,,79738,0.652920884242,1,1,149,"Bayly, Thomas Haynes,",David Dumps,fic
uc1.b3324235,1844,1844,1844,1844,,,238851,0.53514088622,1,1,149,"Daunt, William J. O'Neill,",Saints and sinners,fic
nyp.33433081836342,1826,1826,1826,1826,,,53474,0.580396229264,1,1,149,anonymous154,New Arabian nights' entertainments,fic
uc2.ark+=13960=t6g168c8h,1818,1818,1818,1818,,,269603,0.320810092274,0,1,148,"Aikin, John,",General biography;,bio
nyp.33433069132805,1819,1819,1819,1819,,,84883,0.559061666313,0,1,149,"Ripley, Dorothy,",The bank of faith and works united,bio
hvd.hn5dnh,1839,1839,1839,1839,,,24951,0.650756870933,1,1,149,"Barbauld,",Lessons for children,fic
uc2.ark+=13960=t52f7sg73,1812,1812,1812,1812,,,255393,0.33889604491,0,1,148,"Chalmers, Alexander,",The general biographical dictionary,bio
uiuo.ark+=13960=t6n01d992,1842,1842,1842,1842,,,44830,0.617639493244,1,1,149,"Akerman, John Yonge,",London legends,fic
hvd.hn4rcs,1810,1810,1810,1810,,,116955,0.575957516203,1,1,149,"Cervantes Saavedra, Miguel de,","The life and exploits of the ingenious gentleman, Don Quixote de la Mancha",fic
hvd.hwjt4e,1842,1842,1842,1842,,,37306,0.638353339544,1,1,149,"Ellis, Sarah Stickney,",Somerville Hall,fic
uiuo.ark+=13960=t9183k54p,1835,1835,1835,1835,,,50498,0.578090049661,1,1,149,"Blessington, Marguerite,",The two friends;,fic
hvd.hwjrbr,1839,1839,1839,1839,,,120946,0.464971780335,0,1,149,"Boswell, James,","The life of Samuel Johnson, LL.D",bio
nyp.33433082364005,1842,1842,1842,1842,,,45769,0.459267288412,0,1,149,anonymous169,The Life of Benjamin Franklin,bio
nyp.33433074378864,1807,1807,1807,1807,,,87985,0.592171225198,1,1,149,anonymous123,Palmerin of England,fic
njp.32101063579104,1832,1832,1832,1832,,,51643,0.597751998524,1,1,149,anonymous161,The adventures of Count d'Orveau,fic
loc.ark+=13960=t0cv4mm0v,1838,1838,1838,1838,,,5215,0.396012033279,0,1,149,"Graham, James,","Speech of Mr. James Graham, of North Carolina, on the bill making an appropriation to prevent and suppress Indian hostilities",bio
uiuo.ark+=13960=t7jq1gs3v,1812,1812,1812,1812,,,76046,0.608929023443,1,1,149,"Edgeworth, Maria,",Tales of fashionable life,fic
nyp.33433076080021,1836,1836,1836,1836,,,149710,0.408033852246,0,1,149,"Bentley, Richard,",The works of Richard Bentley,bio
njp.32101069157459,1808,1808,1808,1808,,,24702,0.604318170444,1,1,149,"Cottin,",Clara,fic
nyp.33433067303937,1807,1807,1807,1807,,,140104,0.600078910154,1,1,149,"Roche, Regina Maria,","The discarded son; or, Haunt of the banditti",fic
nyp.33433074955034,1800,1800,1800,1800,,,67805,0.581248356443,1,1,149,"Lathom, Francis,",Men and manners,fic
uva.x002127356,1822,1822,1822,1822,,,81123,0.382983879689,0,1,149,"Ashmun, J.","Memoir of the life and character of the Rev. Samuel Bacon, A. M., late an officer of marines in the United States' service",bio
njp.32101064791476,1850,1850,1850,1850,,,73003,0.621184088469,1,1,148,"Trollope, Frances Milton,",Petticoat government;,fic
uc2.ark+=13960=t5r786m5d,1834,1834,1834,1834,,,86795,0.376252122612,0,1,149,"Linn, William,",The life of Thomas Jefferson,bio
nnc1.0022556605,1830,1830,1830,1830,,,68994,0.621383561521,1,1,149,"Shelley, Mary Wollstonecraft,",The fortunes of Perkin Warbeck,fic
wu.89097208052,1810,1810,1810,1810,,,198046,0.434497237233,0,1,148,"Wordsworth, Christopher,","Ecclesiastical biography, or, Lives of eminent men connected with the history of religion in England",bio
uc2.ark+=13960=t47p90b4s,1831,1831,1831,1831,,,160916,0.567488669436,1,1,149,"Hope, Thomas,","Anastasius; or, Memoirs of a Greek",fic
uiuo.ark+=13960=t2k65383v,1819,1819,1819,1819,,,67815,0.574066657218,1,1,149,"Rennie,.",Saint Patrick,fic
nyp.33433082390042,1811,1811,1811,1811,,,115034,0.458382186464,0,1,149,"Trotter, John Bernard,",Memoirs of the latter years of the Right Honorable Charles James Fox,bio
nyp.33433075743546,1822,1822,1822,1822,,,105789,0.59716711775,1,1,146,"Scott, Walter,",The pirate,fic
njp.32101019096229,1801,1801,1801,1801,,,66973,0.363677466096,0,1,149,"Stewart, Dugald,",Account of the life and writings of William Robertson,bio
hvd.hn2gvx,1821,1821,1821,1821,,,42273,0.568345082887,1,1,149,"Argus, Arabella.",Ostentation and liberality,fic
nyp.33433074954987,1802,1802,1802,1802,,,71089,0.591964669587,1,1,149,"Cullen, Margaret.",Home,fic
nyp.33433074955497,1826,1826,1826,1826,,,89657,0.677882194104,1,1,149,"Banim, John,",Tales by the O'Hara family,fic
nyp.33433082417159,1807,1807,1807,1807,,,88735,0.373006375229,0,1,149,anonymous128,The historic gallery of portraits and paintings;,bio
njp.32101065841817,1817,1817,1817,1817,,,70311,0.601584646062,1,1,148,"Brooke, Frances,",Manners,fic
njp.32101068971090,1826,1826,1826,1826,,,62616,0.627768712155,1,1,149,"Kelty, Mary Ann,",The story of Isabel;,fic
njp.32101068167186,1801,1801,1801,1801,,,45694,0.572009257612,1,1,149,"Dallas, Robert Charles,",Percival,fic
nyp.33433075723415,1812,1812,1812,1812,,,43644,0.653603282375,1,1,149,"Watson,","Rosamund, countess of Clarenstein",fic
hvd.32044011632619,1830,1830,1830,1830,,,100459,0.445984596083,0,1,149,"Chambers, Robert,",The life of King James the First,bio
mdp.39015046500552,1849,1849,1849,1849,,,139237,0.55970261683,1,1,149,"Paulding, James Kirke,",The Puritan & his daughter,fic
hvd.hwp49i,1828,1828,1828,1828,,,165372,0.434816996242,0,1,149,"Bausset-Roquefort, Louis François Joseph,",Private memoirs of the court of Napoleon,bio
mdp.39015062205078,1835,1835,1835,1835,,,51646,0.408799178467,0,1,149,"Williams, Edwin,",Narrative of the recent voyage of Captain Ross to the Arctic regions in the years 1829-30-31-32-33,bio
njp.32101063604019,1828,1828,1828,1828,,,9726,0.657800437974,1,1,149,anonymous159,The faithful little girl,fic
mdp.39015014840691,1807,1807,1807,1807,,,44899,0.480011060785,0,1,149,"Sidney, Philip,",Aphorisms of Sir Philip Sidney;,bio
mdp.39015067116650,1809,1809,1809,1809,,,70261,0.486500723606,0,1,149,"[Porter, Robert Ker]",Letters from Portugal and Spain,bio
nyp.33433074868542,1816,1816,1816,1816,,,13932,0.558616788554,1,1,149,"Hofland,",The affectionate brothers,fic
nyp.33433075963482,1850,1850,1850,1850,,,222128,0.483259977209,0,1,149,"Webster, John White,",Report of the trial of Prof,bio
uc2.ark+=13960=t14m94n5h,1806,1806,1806,1806,,,193323,0.351195854935,0,1,149,"Pitt, William,","The speeches of the Right Honourable William Pitt, in the House of commons",bio
uc2.ark+=13960=t2b85623x,1844,1844,1844,1844,,,103588,0.432572398745,0,1,149,"Bell, Henry Glassford,",Life of Mary queen of Scots,bio
hvd.rsl7pt,1826,1826,1826,1826,,,148813,0.403756387021,0,1,148,"Aikin, Lucy,",Memoirs of the court of Queen Elizabeth,bio
wu.89054437066,1843,1843,1843,1843,,,75931,0.385878372228,0,1,149,"Raimbach, Abraham,","Memoirs and recollections of the late Abraham Raimbach, esq., engraver",bio
uc2.ark+=13960=t41r6rc41,1816,1816,1816,1816,,,111106,0.394142940106,0,1,149,"Poplicola, Demodocus,","John Bull's Bible; or, Memoirs of the stewardship and stewards of John Bull's manor of Great Albion",bio
mdp.39015005487379,1833,1833,1833,1833,,,107892,0.437565461061,0,1,148,"Irving, Washington,",The life and voyages of Christopher Columbus,bio
nyp.33433082364096,1828,1828,1828,1828,,,85882,0.42032837688,0,1,148,"Franklin, Benjamin,",Mémoires sur la vie de Benjamin Franklin,bio
uiuo.ark+=13960=t8gf19s26,1816,1816,1816,1816,,,71481,0.677737892734,1,1,149,"Lamb, Caroline,",Glenarvon,fic
nyp.33433074855077,1830,1830,1830,1830,,,89334,0.566291352995,1,1,149,"Galt, John,",Southennan,fic
nyp.33433074863246,1819,1819,1819,1819,,,73317,0.55783102508,1,1,149,"Ross,",Hesitation,fic
uc1.b287480,1809,1809,1809,1809,,,17342,0.560838206047,1,1,149,"Moore, Thomas George.",The bachelor,fic
uc2.ark+=13960=t0ms3k70m,1842,1842,1842,1842,,,61346,0.600041532352,1,1,149,"Sargent, Epes,",Wealth and worth;,fic
uva.x000026253,1835,1835,1835,1835,,,57902,0.497041421854,0,1,149,"Mackenzie, Alexander Slidell,",The American in England,bio
nyp.33433082361712,1820,1820,1820,1820,,,125066,0.393579939543,0,1,148,"Coxe, William,","Memoirs of John, duke of Marlborough",bio
njp.32101074486992,1822,1822,1822,1822,,,109692,0.587657625088,1,1,146,"Scott, Walter,",Historical romances of the author of Waverley,fic
njp.32101068163797,1816,1816,1816,1816,,,43214,0.571482947725,1,1,149,anonymous143,Lavinia Fitz-Aubyn,fic
njp.32101072857939,1820,1820,1820,1820,,,140424,0.558354782515,1,1,148,"Richardson, Samuel,","Clarissa, or, The history of a young lady",fic
njp.32101038142988,1805,1805,1805,1805,,,84035,0.397402051895,0,1,148,"Johnson, Samuel,",The lives of the most eminent English poets,bio
wu.89097426803,1807,1807,1807,1807,,,117475,0.377184747218,0,1,149,"Woodhouselee, Alexander Fraser Tytler,",Memoirs of the life and writings of the Honourable Henry Home of Kames,bio
hvd.hn2b14,1842,1842,1842,1842,,,561943,0.30645182131,0,1,149,"Baldwin, Charles N.,",A universal biographical dictionary,bio
uiuo.ark+=13960=t46q2ht4n,1835,1835,1835,1835,,,53185,0.641528292219,1,1,149,"Norton, Caroline Sheridan,","The wife, and Woman's reward",fic
nyp.33433074806906,1839,1839,1839,1839,,,123099,0.504725695871,1,1,148,"Irving, Washington,","Salmagundi, or, The whim-whams and opinions of Launcelot Langstaff, esq., and others",fic
yale.39002005799243,1840,1840,1840,1840,,,153068,0.435531012168,0,1,149,"Romilly, Samuel,",Memoirs of the life of Sir Samuel Romilly,bio
mdp.39015031231015,1830,1830,1830,1830,,,210707,0.387144655067,0,1,149,"Wilson, Walter,",Memoirs of the life and times of Daniel De Foe,bio
uc2.ark+=13960=t0xp78q1x,1818,1818,1818,1818,,,348925,0.331317699265,0,1,148,"Aikin, John,",General biography;,bio
uc1.b3324323,1840,1840,1840,1840,,,71030,0.614962071739,1,1,149,"James, G. P. R.",The man at arms,fic
mdp.39015032049135,1834,1834,1834,1834,,,110851,0.388472557248,0,1,146,"Scott, Walter,","The prose works of Sir Walter Scott, bart",bio
nyp.33433067364574,1824,1824,1824,1824,,,74990,0.420129095121,0,1,149,"Brydges, Egerton,",Letters on the character and poetical genius of Lord Byron,bio
