volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
mdp.39015078561274,1729,1729,1729,1729,,,121445,0.964875373712,1,1,143,"Defoe, Daniel,",Madagascar,fic
njp.32101013169964,1706,1706,1706,1706,,,70241,0.0807551639583,0,1,149,anonymous5,"Secret memoirs of Robert Dudley, earl of Leicester, prime minister and favourite of Queen Elizabeth",bio
mdp.39015026114564,1702,1702,1702,1702,,,136943,0.0266333302625,0,1,147,"Bacon, Francis,",Letters of Sr Francis Bacon ... written during the reign of King James the First,bio
mdp.39015078564385,1726,1726,1726,1726,,,71995,0.663074866644,1,1,142,"Swift, Jonathan,",Travels into several remote nations of the world,fic
mdp.39015014659604,1727,1727,1727,1727,,,144721,0.0290416519707,0,1,148,"Oldmixon,",Clarendon and Whitlock compar'd,bio
mdp.39015036923608,1735,1735,1735,1735,,,59440,0.978268640384,1,1,149,"Le Sage, Alain Ren̩,","The comical history of Estevanille Gonzalez, surnamed the Merry Fellow",fic
uc2.ark+=13960=t65430m4h,1708,1708,1708,1708,,,438469,0.00853288268349,0,1,147,"Mackenzie, George,",The lives and characters of the most eminent writers of the Scots nation;,bio
njp.32101037039284,1715,1715,1715,1715,,,5811,0.0266308323494,0,1,149,anonymous9,Some account of the life and writings of ... Thomas Sprat,bio
mdp.39015078548024,1734,1734,1734,1734,,,62779,0.981200061434,1,1,148,"Chetwood, W. R.","The voyages, dangerous adventures, and imminent escapes of Capt. Rich. Falconer",fic
mdp.39015082365449,1720,1720,1720,1720,,,79963,0.764417158193,0,1,148,"Brown, Thomas,",The works of Mr. Thomas Brown,bio
mdp.39015065800552,1736,1736,1736,1736,,,157547,0.777682490609,1,1,144,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
hvd.hxj9s4,1722,1722,1722,1722,,,145304,0.00435464313681,0,1,149,anonymous18,Memoirs of literature,bio
dul1.ark+=13960=t3bz6x292,1733,1733,1733,1733,,,106739,0.841077643067,1,1,149,"Tyssot de Patot, Simon,",The travels and adventures of James Massey,fic
njp.32101068312121,1708,1708,1708,1708,,,137528,0.991855070908,1,1,146,"Aulnoy,",Memoirs of the court of England : in the reign of King Charles II,fic
mdp.39015064392254,1722,1722,1722,1722,,,49668,0.974929736648,1,1,149,anonymous11,The history of Madamoiselle de St.Phale,fic
mdp.39015064376109,1715,1715,1715,1715,,,27350,0.117200594363,0,1,149,"Pittis, William,","Some memoirs of the life of John Radcliffe, M.D., interspersed with several original letters",bio
nnc1.cu53321537,1730,1730,1730,1730,,,94386,0.510092171173,0,1,149,"Gomez,","Persian anecdotes, or, Secret memoirs of the court of Persia",bio
mdp.39015066987002,1733,1733,1733,1733,,,117867,0.092167517824,0,1,149,"Crusius, Lewis,",Lives of the Roman poets;,bio
mdp.39015026498405,1737,1737,1737,1737,,,129183,0.369783368557,0,1,144,"P̦llnitz, Karl Ludwig,","The memoirs of Charles-Lewis, baron de Pollnitz",bio
mdp.39015064581278,1735,1735,1735,1735,,,236430,0.448443710279,0,1,149,"Ramsay,",The history of Henri de la Tour d'Auvergne,bio
mdp.39015009144422,1703,1703,1703,1703,,,180937,0.78208934526,1,1,149,"Fern��ndez, Jer�_nimo.",The honour of chivalry,fic
mdp.39015078568592,1727,1727,1727,1727,,,50045,0.975208078537,1,1,142,"Swift, Jonathan,",Travels into several remote nations of the world,fic
hvd.hxihbb,1722,1722,1722,1722,,,177070,0.00983243493425,0,1,149,anonymous16,Memoirs of literature,bio
mdp.39015062965192,1715,1715,1715,1715,,,68118,0.0584958033857,0,1,149,"Hacket, John,",Bishop Hacket's Memoirs of the life of Archbishop Williams ... abridg'd,bio
njp.32101054837693,1730,1730,1730,1730,,,10400,0.0309739063221,0,1,149,"Laurence, Edward,","A dissertation on estates upon lives and years, whether in lay or church-hands",bio
nnc1.0037104098,1739,1739,1739,1739,,,86025,0.995866012862,1,1,148,"Challes, Robert,",The illustrious French lovers;,fic
mdp.39015065792643,1732,1732,1732,1732,,,57030,0.739694642303,1,1,148,"La Motte,",A century of new fables,fic
mdp.39015004752112,1725,1725,1725,1725,,,472248,0.836257428274,0,1,147,"Boyle, Robert,",The philosophical works of the Honourable Robert Boyle esq,bio
mdp.39015078548610,1727,1727,1727,1727,,,30916,0.846659174123,1,1,149,"Brunt, Samuel,",A voyage to Cacklogallinia,fic
mdp.39015066918924,1714,1714,1714,1714,,,15314,0.00553944339274,0,1,149,"Philo Strategos,",Churchill's annals,bio
uc2.ark+=13960=t0js9xc1p,1702,1702,1702,1702,,,8847,0.911269598886,1,1,149,anonymous0,"The infernal wanderer; or, The Devil ranging upon earth",fic
njp.32101037456926,1717,1717,1717,1717,,,29491,0.0379156492901,0,1,149,"Fox, Stephen,",Memoirs of the life of Sir Stephen Fox,bio
mdp.39015078545780,1729,1729,1729,1729,,,53964,0.979952644669,1,1,149,"Bignon, Jean Paul,","The adventures of Abdalla, son of Hanif",fic
mdp.39015065800628,1736,1736,1736,1736,,,128000,0.876835689331,1,1,144,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
njp.32101068776283,1732,1732,1732,1732,,,125780,0.211350087958,1,1,149,"Terrasson, Jean,",The life of Sethos,fic
dul1.ark+=13960=t9x06zn4z,1719,1719,1719,1719,,,114931,0.995599846975,1,1,146,"Aulnoy,",The Prince of Carency;,fic
mdp.39015078564526,1726,1726,1726,1726,,,59789,0.834310621555,1,1,142,"Swift, Jonathan,",Travels into several remote nations of the world,fic
mdp.39015011940668,1720,1720,1720,1720,,,134589,0.801898260855,0,1,148,"Brown, Thomas,",The works of Mr. Thomas Brown,bio
uc1.b182767,1719,1719,1719,1719,,,87092,0.00320052225182,0,1,149,"Jacob, Giles,","The poetical register: or, The lives and characters of all the English dramatick poets",bio
hvd.hxj9s3,1722,1722,1722,1722,,,177326,0.00606433447871,0,1,149,anonymous12,Memoirs of literature,bio
dul1.ark+=13960=t53f5kv0q,1708,1708,1708,1708,,,154729,0.991498725331,1,1,148,"Alem��n, Mateo,","The life of Guzman d'Alfarache, or, The Spanish rogue",fic
uva.x002650137,1739,1739,1739,1739,,,110851,0.263360109148,0,1,144,"P̦llnitz, Karl Ludwig,","The memoirs of Charles-Lewis, Baron de Pollnitz",bio
mdp.39015004077221,1725,1725,1725,1725,,,437384,0.394405077383,0,1,147,"Boyle, Robert,",The philosophical works of the Honourable Robert Boyle esq,bio
mdp.39015004077205,1725,1725,1725,1725,,,486610,0.340811717273,0,1,147,"Boyle, Robert,",The philosophical works of the Honourable Robert Boyle esq,bio
mdp.39015063618436,1729,1729,1729,1729,,,86759,0.0145786519724,0,1,149,"Gibson,",Memoirs of Queen Anne,bio
mdp.39015065780671,1727,1727,1727,1727,,,197915,0.991095562493,1,1,149,"Scarron,",The whole comical works of Mons. Scarron,fic
hvd.hxjh5g,1706,1706,1706,1706,,,14281,0.866486652663,1,1,149,anonymous4,"The history of George a Green, pindar of the town of Wakefield",fic
mdp.39015078565408,1726,1726,1726,1726,,,71962,0.726169518621,1,1,142,"Swift, Jonathan,",Travels into several remote nations of the world,fic
mdp.39015063882669,1703,1703,1703,1703,,,108217,0.0400607034913,0,1,149,"Burchett, Josiah,",Memoirs of transactions at sea during the war with France;,bio
mdp.39015073762943,1721,1721,1721,1721,,,130928,0.0140674683806,0,1,149,"Bulstrode, Richard,","Memoirs and reflections upon the reign and government of King Charles the 1st. and K. Charles the IId ... wherein the character of the royal martyr, and of King Charles II. are vindicated from fanatical aspersions",bio
mdp.39015022401338,1720,1720,1720,1720,,,153878,0.959967553624,1,1,145,"Manley,",Secret memoirs and manners of several persons of quality of both sexes,fic
mdp.39015062244861,1710,1710,1710,1710,,,84146,0.0533043660069,0,1,149,"Leeds, Thomas Osborne,","Copies & extracts of some letters written to and from the Earl of Danby (now Duke of Leeds) in the years 1676, 1677, and 1678",bio
mdp.39015067087968,1710,1710,1710,1710,,,6219,0.923219733606,1,1,149,anonymous7,"A true and faithful account of the last distemper and death of Tom. Whigg, Esq., who departed this life on the 22d day of September last, Anno Domini 1710",fic
uc1.31822038198719,1722,1722,1722,1722,,,21732,0.871414462853,1,1,143,"Defoe, Daniel,",The life and actions of Lewis Dominique Cartouche,fic
mdp.39015036670894,1732,1732,1732,1732,,,9344,0.863065536279,1,1,149,anonymous22,The fair concubine,fic
njp.32101037603568,1732,1732,1732,1732,,,69190,0.955746854717,1,1,148,"Oldmixon,","Court tales: or, A history of the amours of the present nobility",fic
njp.32101036892782,1715,1715,1715,1715,,,30071,0.935721654375,1,1,145,"Manley,",The adventures of Rivella;,fic
nnc1.0114151715,1739,1739,1739,1739,,,114746,0.993683196763,1,1,148,"Challes, Robert,",The illustrious French lovers;,fic
uc2.ark+=13960=t49p3bc37,1708,1708,1708,1708,,,323146,0.0143587623334,0,1,147,"Mackenzie, George,",The lives and characters of the most eminent writers of the Scots nation;,bio
mdp.39015078558361,1719,1719,1719,1719,,,37238,0.989965997114,1,1,149,"Evans, Ambrose.","The adventures and surprizing deliverances, of James Dubourdieu, and his wife",fic
mdp.39015064339305,1725,1725,1725,1725,,,17555,0.0363657992117,0,1,149,"Harris, William,","Some memoirs of the life and character of the Reverend and learned Thomas Manton, D. D",bio
mdp.39015065800560,1736,1736,1736,1736,,,153078,0.923088060542,1,1,144,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
njp.32101067678431,1728,1728,1728,1728,,,110336,0.2588775183,0,1,149,"Colman, Benjamin,","Some of the glories of Our Lord and Saviour Jesus Christ, exhibited in twenty sacramental discourses, preached at Boston in New England",bio
dul1.ark+=13960=t6m04z31z,1708,1708,1708,1708,,,239272,0.990926683009,1,1,148,"Alem��n, Mateo,","The life of Guzman d'Alfarache, or, The Spanish rogue",fic
njp.32101067676567,1725,1725,1725,1725,,,272293,0.0199868104609,0,1,149,"Whitehead, George,","The Christian progress of that ancient servant and minister of Jesus Christ, George Whitehead",bio
mdp.39015065800586,1736,1736,1736,1736,,,152658,0.806548783112,1,1,144,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
njp.32101069177226,1735,1735,1735,1735,,,77101,0.965655352534,1,1,149,"Cr̩billon, Claude-Prosper Jolyot de,","Letters from the Marchioness de M***, to the Count de R***",fic
nnc1.cu53334833,1733,1733,1733,1733,,,88808,0.985967444244,1,1,149,"Fontanieu, Gaspard-Mo��se-Augustin de,","Rosalinda, a novel",fic
uc2.ark+=13960=t6xw4qf2s,1726,1726,1726,1726,,,236528,0.00317665211383,0,1,149,"Parkinson, Anthony,",Collectanea Anglo-minoritica,bio
mdp.39015078548313,1722,1722,1722,1722,,,137401,0.984364482291,1,1,143,"Defoe, Daniel,","The life, and strange surprizing adventures of Robinson Crusoe, of York, mariner",fic
mdp.39015030685567,1722,1722,1722,1722,,,111632,0.995717237352,1,1,146,"Aulnoy,",A collection of novels and tales of the fairies,fic
nnc1.0037122266,1723,1723,1723,1723,,,8806,0.0715439995022,0,1,149,anonymous20,"Memoirs of Humphrey, duke of Gloucester; (As they relate to the story of Mr. Phillips's tragedy of that name; and proper to be bound up with it)",bio
nnc1.0113360370,1739,1739,1739,1739,,,103302,0.993456383745,1,1,148,"Aubin, Penelope,","A collection of entertaining histories and novels, designed to promote the cause of virtue and honour",fic
uc2.ark+=13960=t4nk3n94m,1708,1708,1708,1708,,,341416,0.00589499059965,0,1,147,"Mackenzie, George,",The lives and characters of the most eminent writers of the Scots nation;,bio
dul1.ark+=13960=t74t7bs0b,1735,1735,1735,1735,,,127228,0.992999371846,1,1,148,"Chetwood, W. R.","The voyages and adventures of Captain Robert Boyle, in several parts of the world",fic
yale.39002004756376,1737,1737,1737,1737,,,107228,0.240007333658,0,1,144,"P̦llnitz, Karl Ludwig,","The memoirs of Charles-Lewis, Baron de P̦llnitz",bio
uc2.ark+=13960=t7xk86t26,1737,1737,1737,1737,,,185399,0.132724457576,0,1,144,"P̦llnitz, Karl Ludwig,","The memoirs of Charles-Lewis, baron de Pollnitz",bio
njp.32101068163342,1715,1715,1715,1715,,,29997,0.858108268198,1,1,148,"Ainsworth, William Harrison,","Preston fight; or, The insurrection of 1715",fic
hvd.hxj9rx,1722,1722,1722,1722,,,158543,0.00451358144204,0,1,149,anonymous14,Memoirs of literature,bio
mdp.39015024467378,1720,1720,1720,1720,,,116684,0.952286539961,1,1,145,"Manley,",Secret memoirs and manners of several persons of quality of both sexes,fic
mdp.39015064338141,1719,1719,1719,1719,,,44481,0.0191405271518,0,1,148,"Desmaizeaux, Pierre,",An historical and critical account of the life and writings of the ever-memorable Mr. John Hales,bio
mdp.39015068492456,1733,1733,1733,1733,,,332208,0.0316985943246,0,1,147,"Bacon, Francis,","The philosophical works of Francis Bacon, baron of Verulam, viscount St. Albans",bio
hvd.hxj9rz,1722,1722,1722,1722,,,153941,0.0085800838675,0,1,149,anonymous15,Memoirs of literature,bio
uc1.31822035062983,1735,1735,1735,1735,,,211449,0.00302663269532,0,1,149,"Collins, Arthur,",The peerage of England,bio
mdp.39015030141223,1732,1732,1732,1732,,,101842,0.0625648208154,0,1,148,"Wharton, Philip Wharton,","The life and writings of Philip, late duke of Wharton",bio
njp.32101068163359,1715,1715,1715,1715,,,43767,0.953699204784,1,1,148,"Ainsworth, William Harrison,","Preston fight; or, The insurrection of 1715",fic
mdp.39015062288264,1710,1710,1710,1710,,,182912,0.0178541605312,0,1,149,"[Courtilz, Gatien de,$csieur de Sandras],",The memoirs of the Marq. de Langallerier,bio
mdp.39015026498389,1737,1737,1737,1737,,,162454,0.0800377279092,0,1,144,"P̦llnitz, Karl Ludwig,","The memoirs of Charles-Lewis, baron de Pollnitz",bio
nnc1.cu55826229,1714,1714,1714,1714,,,44817,0.885764410082,1,1,149,"Lucas, Theophilus,","Memoirs of the lives, intrigues, and comical adventures of the most famous gamesters and celebrated sharpers in the reigns of Charles II, James II, William III and Queen Anne",fic
uc1.31822038199097,1703,1703,1703,1703,,,12144,0.0367154986722,1,1,149,"Tutchin, John,","The second part of the mouse grown a rat, or, The story of the city and country mouse",fic
mdp.39015055067113,1715,1715,1715,1715,,,51848,0.558412884205,1,1,149,"Burnet, Thomas,",A second tale of a tub;,fic
mdp.39015078562157,1728,1728,1728,1728,,,25492,0.917521722406,1,1,149,"McDermot, Murtagh,",A trip to the moon,fic
mdp.39015013141174,1703,1703,1703,1703,,,108242,0.185503563904,0,1,148,"Hoadly, Benjamin,","The reasonableness of conformity to the Church of England, represented to the dissenting ministers",bio
njp.32101037603576,1717,1717,1717,1717,,,66149,0.98347360738,1,1,149,anonymous10,"Court tales, or, A history of the amours of the present nobility",fic
nnc1.0112055441,1708,1708,1708,1708,,,60395,0.934623645875,1,1,149,anonymous6,Turkish tales,fic
mdp.39015063625019,1719,1719,1719,1719,,,16559,0.248708966604,0,1,149,"Theobald,",Memoirs of Sir Walter Raleigh;,bio
mdp.39015065800602,1736,1736,1736,1736,,,141990,0.848927116958,1,1,144,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
uc2.ark+=13960=t8kd2038c,1738,1738,1738,1738,,,155411,0.0488627589937,0,1,149,"Lee, Weyman.",An essay to ascertain the value of leases and annuities for years and lives,bio
mdp.39015063915196,1739,1739,1739,1739,,,11170,0.970237905133,1,1,149,"Cibber, Theophilus,",Four original letters,fic
mdp.39015030141231,1732,1732,1732,1732,,,107563,0.035695512984,0,1,148,"Wharton, Philip Wharton,","The life and writings of Philip, late duke of Wharton",bio
mdp.39015065800578,1736,1736,1736,1736,,,150406,0.903757657196,1,1,144,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
njp.32101075727758,1739,1739,1739,1739,,,174415,0.988284555265,1,1,149,"P̩tis de La Croix, Fran̤ois,","The Persian and Turkish tales, compleat",fic
mdp.39015013747905,1720,1720,1720,1720,,,94845,0.626715141961,1,1,143,"Defoe, Daniel,",The history of the life and adventures of Mr. Duncan Campbell,fic
njp.32101067407930,1734,1734,1734,1734,,,87914,0.123037136268,0,1,149,"Reresby, John,","The memoirs of the honourable Sir John Reresby, baronet and last governor of York",bio
mdp.39015063923349,1727,1727,1727,1727,,,91627,0.991773261417,1,1,149,"Haywood, Eliza Fowler,",The secret history of the present intrigues of the court of Caramania,fic
nnc1.0022918116,1739,1739,1739,1739,,,7177,0.101663887994,0,1,149,anonymous26,"The History of the life and death of Sultan Solyman the Magnificent, Emperor of the Turks and of his son Mustapha",bio
mdp.39015060804963,1709,1709,1709,1709,,,35871,0.180544638766,0,1,149,"Temple, William,",Memoirs,bio
mdp.39015035971699,1715,1715,1715,1715,,,115768,0.0778128202918,0,1,149,"Maynwaring, Arthur,","The life and posthumous works of Arthur Maynwaring, esq;",bio
uc2.ark+=13960=t41r6rb90,1725,1725,1725,1725,,,4462,0.549708034925,0,1,149,"Symmes, Thomas,",Historical memoirs of the late fight at Piggwacket,bio
