volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
uc1.b3314292,1892,1892,1892,1892,,,144072,0.517136258951,0,1,99,"Lamb, Charles,","The life, letters, and writings of Charles Lamb;",bio
yale.39002002407212,1882,1882,1882,1882,,,321553,0.315901165852,0,1,99,"Flood, Theodore L.,",Lives of Methodist bishops,bio
loc.ark+=13960=t7kp8fn4r,1898,1898,1898,1898,,,37801,0.566964758701,0,1,99,"Field, Charles D. [from old catalog]",Three years on the saddle from 1861 to 1865;,bio
yale.39002040950603,1895,1895,1895,1895,,,50914,0.470479953334,0,1,99,"Hubbard, Elbert,",Little journeys,bio
uc1.$b747685,1883,1883,1883,1883,,,195407,0.311269918406,0,1,99,"Low, Charles Rathbone,",General Lord Wolseley,bio
mdp.39015063932845,1892,1892,1892,1892,,,149246,0.32360175716,0,1,99,"Macaulay, Thomas Babington Macaulay,",Historical essays of Macaulay,bio
uc1.b3335121,1895,1895,1895,1895,,,122120,0.290867929651,0,1,99,"Brown, Peter Hume,",John Knox,bio
uiuo.ark+=13960=t6542qz1v,1896,1896,1896,1896,,,47143,0.50268845125,0,1,99,"Brooks, Elbridge S.","The true story of Abraham Lincoln, the American",bio
mdp.39015041169064,1905,1905,1905,1905,,,58543,0.392691781881,0,1,99,"Gwynn, Stephen Lucius,",Thomas Moore,bio
nc01.ark+=13960=t1ng5fk4m,1895,1895,1895,1895,,,57437,0.664821861659,1,1,99,"Pendleton, Louis Beauregard,",In the Okefenokee;,fic
uc2.ark+=13960=t8rb6x22k,1908,1908,1908,1908,,,105090,0.663214951517,1,1,99,"Bazin, René,",The coming harvest,fic
uc1.b4103196,1893,1893,1893,1893,,,83251,0.670433045861,1,1,99,"Howells, William Dean,",The coast of Bohemia,fic
mdp.39015071163649,1887,1887,1887,1887,,,1084743,0.234293283547,0,1,99,anonymous10,Appletons' cyclopaedia of American biography,bio
uc2.ark+=13960=t1ng4hf7q,1905,1905,1905,1905,,,21519,0.602913442192,1,1,99,"Norris, Frank,",The complete works of Frank Norris,fic
mdp.39015000549751,1901,1901,1901,1901,,,33671,0.293725577935,0,1,99,"Kent, Charles W.,",The unveiling of the bust of Edgar Allan Poe in the library of the University of Virginia,bio
uc1.$b726777,1882,1882,1882,1882,,,103745,0.407462524405,0,1,99,"Lear, H. L. Sidney.",Henri Dominique Lacordaire;,bio
nyp.33433082549183,1894,1894,1894,1894,,,36289,0.50273293999,0,1,99,anonymous20,The life of Henry Ward Beecher,bio
uva.x002417649,1907,1907,1907,1907,,,137127,0.597414021116,1,1,99,anonymous42,The children's hour,fic
loc.ark+=13960=t05x2px4q,1897,1897,1897,1897,,,277066,0.263298801002,0,1,99,"Whittemore, Henry,",The heroes of the American revolution and their descendants,bio
mdp.39015049798260,1901,1901,1901,1901,,,60577,0.330110708211,0,1,99,"Abbott, Jacob,",Charles I,bio
uc1.b3579129,1905,1905,1905,1905,,,52004,0.413341085988,0,1,99,"Shorter, Clement King,",Charlotte Brontë and her sisters,bio
mdp.39015063934510,1899,1899,1899,1899,,,10680,0.477659247421,0,1,99,"Bondurant, Alexander Lee,",Sherwood Bonner,bio
wu.89080572415,1896,1896,1896,1896,,,16474,0.320522242072,0,1,99,"Denissen, Christian.",Schell;,bio
mdp.39015033481659,1904,1904,1904,1904,,,109405,0.400356222405,0,1,98,"Sainte-Beuve, Charles Augustin,","Portraits of the seventeenth century, historic and literary",bio
uc1.b3123799,1882,1882,1882,1882,,,69957,0.647438525224,1,1,99,"Riddell, J. H.,",Daisies and buttercups,fic
pst.000057587769,1891,1891,1891,1891,,,80465,0.354914717978,0,1,99,"Hutchison, Henry Neville,",The autobiography of the earth,bio
loc.ark+=13960=t1qf91f35,1893,1893,1893,1893,,,513764,0.259553811467,0,1,99,anonymous18,"Portrait and biographical record of Iroquois County, Illinois",bio
nyp.33433073355640,1881,1881,1881,1881,,,104712,0.62625254283,1,1,99,"Dostoyevsky, Fyodor,",Buried alive;,fic
nyp.33433074945613,1908,1908,1908,1908,,,96544,0.677640132749,1,1,99,"Wylde, Katharine,",Lady Julia's emerald,fic
njp.32101075374866,1882,1882,1882,1882,,,152676,0.467986833425,1,1,99,"Hawthorne, Nathaniel,",The works of Nathaniel Hawthorne,fic
uiuo.ark+=13960=t9183k29r,1883,1883,1883,1883,,,70535,0.598920777665,1,1,99,"Baring-Gould, S.",John Herring;,fic
uc2.ark+=13960=t11n81g52,1891,1891,1891,1891,,,183673,0.55380634939,1,1,99,"Lytton, Edward Bulwer Lytton,","Alice, or, The mysteries",fic
yale.39002089542022,1896,1896,1896,1896,,,312603,0.298232595739,0,1,99,"Seton, George,",A history of the family of Seton during eight centuries,bio
uc1.$b812137,1890,1890,1890,1890,,,35424,0.291818483771,0,1,99,"Peckover, Alexandrina,",Life of Joseph Sturge,bio
wu.89073389603,1902,1902,1902,1902,,,60141,0.33142493639,0,1,99,"Taunton, Ethelred Luke,","Thomas Wolsey, legate and reformer",bio
uc1.b4064010,1905,1905,1905,1905,,,258521,0.392210933965,0,1,98,"Sainte-Beuve, Charles Augustin,",Portraits of the eighteenth century;,bio
nyp.33433082411830,1893,1893,1893,1893,,,32960,0.393473790095,0,1,99,"Harland, Marion,",The story of Mary Washington,bio
njp.32101068168846,1883,1883,1883,1883,,,75028,0.654620530658,1,1,99,"Francillon, R. E.",One by one,fic
uc1.b3579000,1882,1882,1882,1882,,,64307,0.34059932721,0,1,99,"Underwood, Francis Henry,",The life of Henry Wadsworth Longfellow;,bio
uc1.b247124,1892,1892,1892,1892,,,60490,0.717437367759,1,1,99,"Freeman, Mary Eleanor Wilkins,","Young Lucretia, and other stories",fic
nyp.33433074947015,1893,1893,1893,1893,,,158898,0.622800641932,1,1,99,"Cobban, J. Maclaren",The burden of Isabel,fic
mdp.39015063548617,1895,1895,1895,1895,,,46541,0.537626943072,1,1,99,"Hale, Edward Everett,",How to do it,fic
nyp.33433067316947,1900,1900,1900,1900,,,228806,0.552480379845,1,1,98,"Balzac, Honoré de,",The works of Honoré de Balzac,fic
nyp.33433084129000,1888,1888,1888,1888,,,58194,0.650869357559,1,1,99,"Barrett, Frank,",A recoiling vengeance,fic
wu.89008172942,1896,1896,1896,1896,,,95152,0.637249747995,1,1,99,"Harte, Bret,",The writings of Bret Harte,fic
mdp.49015001293548,1907,1907,1907,1907,,,189609,0.452304326298,0,1,99,"Lucas, E. V.",The life of Charles Lamb;,bio
loc.ark+=13960=t1mg7wv60,1895,1895,1895,1895,,,421565,0.246301237405,0,1,99,"Wiley, Samuel T.","Biographical and portrait cyclopedia of Montgomery County, Pennsylvania",bio
uc2.ark+=13960=t5x63fb51,1907,1907,1907,1907,,,145866,0.734140946302,1,1,99,"Fitzpatrick, Percy,",Jock of the bushveld,fic
uc1.b294457,1895,1895,1895,1895,,,81853,0.501838099391,0,1,99,"Foote, Mary Hastings.",Life of Christ for young people in questions & answers,bio
mdp.39015072488110,1908,1908,1908,1908,,,84073,0.40522048877,0,1,99,"Josselin, Ralph,","The diary of the Rev. Ralph Josselin, 1616-1683;",bio
mdp.39015049803367,1908,1908,1908,1908,,,48233,0.48223691639,0,1,99,"Brougham and Vaux, Henry Brougham,",Brougham and his early friends,bio
mdp.39015030738010,1907,1907,1907,1907,,,181561,0.356567925889,0,1,99,"Evelyn, John,","The diary of John Evelyn, F. R. S",bio
uc1.b248971,1896,1896,1896,1896,,,81375,0.676419339319,1,1,99,"Clark, Alfred.",The finding of Lot's wife;,fic
uc2.ark+=13960=t1jh3w75n,1900,1900,1900,1900,,,114419,0.585776013647,1,1,98,"Trollope, Anthony,",The writings of Anthony Trollope,fic
uc1.$b426357,1893,1893,1893,1893,,,36770,0.638628522236,1,1,99,"Jókai, Mór,",Eyes like the sea =,fic
uc2.ark+=13960=t46q1xh3q,1901,1901,1901,1901,,,124409,0.701287416123,1,1,99,"Ryan, Marah Ellis.",That girl Montana,fic
inu.32000013013349,1880,1880,1880,1880,,,332121,0.575783393861,1,1,98,"Trollope, Anthony,",The Eustace diamonds,fic
nyp.33433062139252,1908,1908,1908,1908,,,118962,0.569213534784,1,1,99,"Cervantes Saavedra, Miguel de,",The history of the ingenious gentleman,fic
uc2.ark+=13960=t3mw2ch7k,1895,1895,1895,1895,,,12179,0.58655680399,1,1,99,"Cuellar, Francisco de,","A letter written on October 4, 1589",fic
nyp.33433076092075,1887,1887,1887,1887,,,191054,0.58695662056,1,1,99,"Eliot, George,",George Eliot's complete works,fic
uc2.ark+=13960=t3bz61m23,1895,1895,1895,1895,,,3070,0.651314401778,1,1,99,"Allen, Willis Boyd,",Christmas on wheels,fic
mdp.39015024570882,1908,1908,1908,1908,,,100366,0.366118580663,0,1,99,"Gaussen, Alice Cecilia Caroline.",Percy,bio
uc2.ark+=13960=t2g739455,1895,1895,1895,1895,,,28207,0.407343175628,0,1,99,"Dickey, Laura,",Autobiography of Mrs. Laura Dickey and choice miscellaneous selections,bio
nyp.33433067289177,1899,1899,1899,1899,,,134334,0.62837743681,1,1,99,"Stockton, Frank Richard,",The novels and stories of Frank R. Stockton,fic
nyp.33433074864905,1892,1892,1892,1892,,,141404,0.716183544773,1,1,99,"Glyn, Anna L.",Fifty pounds for a wife,fic
njp.32101067708535,1887,1887,1887,1887,,,175124,0.6387672485,1,1,99,"Besant, Walter,",Ready-money Mortiboy;,fic
uc2.ark+=13960=t7hq3wv0q,1891,1891,1891,1891,,,107667,0.416356647965,0,1,99,"Fitzgerald, Percy Hetherington,",Life of James Boswell (of Auchinleck),bio
loc.ark+=13960=t2w382986,1893,1893,1893,1893,,,412996,0.256134104523,0,1,99,anonymous19,"Portrait and biographical record of Buchanan and Clinton counties, Missouri;",bio
njp.32101066457761,1892,1892,1892,1892,,,96117,0.629488730138,1,1,99,"Connelly, J. H.",The lost mine,fic
uc2.ark+=13960=t6736tw2g,1893,1893,1893,1893,,,178004,0.662552274662,1,1,99,"Black, William,","Judith Shakespeare, A romance",fic
nyp.33433082171129,1890,1890,1890,1890,,,98628,0.664650551744,1,1,99,"Allen, Richard.",Miss Eaton's romance,fic
mdp.39015016474846,1904,1904,1904,1904,,,47691,0.609533321078,1,1,99,anonymous35,Romance of a harem,fic
inu.39000005759852,1906,1906,1906,1906,,,121072,0.58606043309,1,1,99,"Straparola, Giovanni Francesco,",The most delectable nights of Straparola of Caravaggio,fic
uc2.ark+=13960=t7jq0th12,1894,1894,1894,1894,,,80498,0.644285460162,1,1,99,"Stuart, Ruth McEnery,",Carlotta's intended,fic
nnc1.0037105167,1896,1896,1896,1896,,,112130,0.621238400722,1,1,99,"Meredith, George,",The works of George Meredith,fic
mdp.39015006954849,1905,1905,1905,1905,,,162065,0.613485625326,1,1,99,"Porter, Jane,",Thaddeus of Warsaw,fic
uc2.ark+=13960=t9x062z3r,1900,1900,1900,1900,,,121338,0.630318868375,1,1,99,"Crockett, S. R.",The Stickit minister's wooing,fic
mdp.39015065802293,1897,1897,1897,1897,,,114567,0.67535815938,1,1,99,"Ohnet, Georges,",A last love,fic
uc2.ark+=13960=t2c828h1s,1890,1890,1890,1890,,,144178,0.682671029494,1,1,99,"Sand, George,",The bagpipers,fic
nyp.33433008439550,1893,1893,1893,1893,,,104276,0.412467322066,0,1,99,"O'Brien, Donat Henchy,","My adventures during the late war: comprising a narrative of shipwreck, captivity, escapes from French prisons, etc, from 1804-1827",bio
uc1.b308301,1898,1898,1898,1898,,,39812,0.56768025494,1,1,99,"Otis, James,",Corporal 'Lige's recruit,fic
uiuo.ark+=13960=t9m333b2q,1891,1891,1891,1891,,,54366,0.655486489995,1,1,99,"Bengough, M. A.",So near akin,fic
mdp.39015020486810,1895,1895,1895,1895,,,122653,0.563140093236,1,1,98,"Balzac, Honoré de,","Honoré de Balzac, now for the first time completely translated into English",fic
nyp.33433076049513,1905,1905,1905,1905,,,97142,0.617161195177,1,1,99,"Reed, Helen Leah,",Amy in Acadia,fic
