volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
mdp.39015028751249,1922,1922,1922,1922,,,72243,0.377075431454,0,1,99,"Schaff, Morris,","Jefferson Davis, his life and personality",bio
mdp.39015030971553,1921,1921,1921,1921,,,893256,0.243182899325,0,1,99,anonymous14,"The Dictionary of national biography, founded in 1882 by George Smith",bio
mdp.39015005788909,1928,1928,1864,1928,,,155415,0.667570379962,1,1,99,"Żeromski, Stefan,",Ashes,fic
mdp.39015022777133,1922,1922,1922,1922,,,59363,0.353393605329,0,1,99,"Williamson, David,",Sir John Kirk,bio
mdp.39015039231074,1932,1932,1897,1932,,,156778,0.393331450856,0,1,99,"Armfield, Anne Constance (Smedley)",Grace Darling and her times,bio
mdp.39015031924163,1911,1911,1911,1911,,,162413,0.26517189913,0,1,99,"St. Paul, Horace,","Colonel St. Paul of Ewart, soldier and diplomat;",bio
mdp.39015063699956,1937,1937,1860,1937,,,89778,0.391280934258,1,1,99,"Inge, William Ralph,",A rustic moralist,fic
mdp.39015008883756,1914,1914,1914,1914,,,208296,0.546121011333,1,1,99,"Meredith, George,",Beauchamp's career,fic
mdp.39015008825781,1926,1926,1865,1926,,,96015,0.584021726042,1,1,99,"Baroness, Orczy, Emmuska Orczy,",Lady Molly of Scotland yard,fic
uva.x030833218,1918,1918,1918,1918,,,93559,0.653589074451,1,1,99,"Henry, O.,",Heart of the West,fic
mdp.39015008844022,1910,1910,1910,1910,,,51482,0.489580426038,0,1,99,"Müller, Gustav,",Gottfried Keller als lyrischer dichter,bio
nyp.33433067269567,1920,1920,1920,1920,,,87821,0.692909503744,1,1,99,"Chekhov, Anton Pavlovich,",The chorus girl and other stories,fic
mdp.39015063934817,1936,1936,1865,1936,,,106608,0.69773515765,1,1,99,"Mason, A. E. W. (Alfred Edward Woodley),",Fire over England,fic
mdp.39015030656220,1925,1925,1858,1925,,,77024,0.345750654289,0,1,99,"Lady, Balfour, Frances,","A memoir of Lord Balfour of Burleigh, K.T",bio
wu.89069269272,1923,1923,1923,1923,,,35174,0.416922846718,0,1,99,"Downie, Mary Lois,","Family history of John Downie, Sr",bio
uc1.$b312645,1932,1932,1902,1932,,,79438,0.761926956752,1,1,99,"Thielen, Benedict,",Deep streets,fic
uc1.$b299684,1927,1927,1884,1927,,,60809,0.671494992687,1,1,99,"Boyton, Neil,",Mississippi's blackrobe,fic
mdp.39015013280147,1937,1937,1902,1937,,,121396,0.443309246094,0,1,99,"[Mackintosh, Elizabeth]",Claverhouse,bio
uc1.$b750677,1931,1931,1874,1931,,,133581,0.285544010214,0,1,99,"Benjamin, Lewis Saul,",The Huskisson papers,bio
nyp.33433074879572,1922,1922,1922,1922,,,125293,0.641634313262,1,1,99,"Locke, William John,",The tale of Triona,fic
uc2.ark+=13960=t9377g25c,1922,1922,1922,1922,,,77113,0.659711393665,1,1,99,"Beaumont, Gerald.",Riders up!,fic
uc2.ark+=13960=t2v40nq36,1922,1922,1922,1922,,,43630,0.693712752131,1,1,99,"Gregory,",The image and other plays,fic
uc1.$b103988,1930,1930,1881,1930,,,192915,0.687640153441,1,1,99,"Norris, Charles Gilman,",Seed,fic
mdp.39015071339090,1914,1914,1914,1914,,,23246,0.347476925998,0,1,99,"Pollen, T. J.",History of Frankenmuth,bio
mdp.39015027325730,1936,1936,1901,1936,,,56621,0.418380414149,0,1,99,"Dew Roberts, Elizabeth.",Mr. Bulkeley and the pirate;,bio
mdp.39015027982738,1916,1916,1916,1916,,,187124,0.269973443503,0,1,99,"Beveridge, Albert J.",The life of John Marshall,bio
uc1.31158003000691,1923,1923,1878,1923,,,29705,0.720562282768,1,1,99,"Quiroga, Horacio,",South American jungles tales,fic
mdp.39015031903860,1930,1930,1859,1930,,,87653,0.351193804799,0,1,99,"Cust, Lionel,",King Edward VII and his court;,bio
mdp.39015048490331,1924,1924,1885,1924,,,53802,0.37961512043,0,1,99,"Meadowcroft, Charles William,",The place of Eden Phillpotts in English peasant drama,bio
mdp.39015059420250,1926,1926,1894,1926,,,58691,0.669423835513,1,1,99,"Stewart, Donald Ogden,","Mr. and Mrs. Haddock in Paris, France",fic
uc1.$b71764,1937,1937,1893,1937,,,109883,0.654435681566,1,1,99,"Winther, Sophus Keith,",Mortgage your heart,fic
mdp.39015031904140,1937,1937,1899,1937,,,53026,0.39652605106,0,1,99,"Bryant, Arthur,","Stanley Baldwin, a tribute",bio
uc1.32106020238496,1922,1922,1922,1922,,,113328,0.31554149303,0,1,99,"Beatty, Arthur,","William Wordsworth, his doctrine and art in their historical relations",bio
uc2.ark+=13960=t7vm4j11r,1911,1911,1911,1911,,,71525,0.333117432281,0,1,99,anonymous1,Matzke memorial volume,bio
wu.89066140443,1922,1922,1922,1922,,,112381,0.584732567525,0,1,99,"King, Nellie Clarke,",Some New England families,bio
mdp.39015070206431,1931,1931,1861,1931,,,7795,0.269101451087,0,1,99,"Beck, James M. (James Montgomery),",Washington and the Constitution,bio
yale.39002054551867,1910,1910,1910,1910,,,44303,0.569041382651,1,1,99,"Sanderson, Camilla.",John Sanderson the First;,fic
uc1.$b800144,1923,1923,1872,1923,,,15565,0.486935387292,1,1,99,"Thompson, H. Alfarata Chapman (Harriet Alfarata Chapman),","Idealia, a Utopian dream, or, Resthaven",fic
coo.31924014378446,1911,1911,1911,1911,,,417841,0.579386223311,1,1,99,"Dumas, Alexandre,",Works,fic
mdp.39015080323846,1930,1930,1895,1930,,,18230,0.418963779465,0,1,99,"McDermott, F.","William Penn, Thomas Gray, and an account of the historical associations of Stoke Poges",bio
uc1.$b56510,1936,1936,1888,1936,,,102551,0.676973635298,1,1,99,"Duffus, R. L. (Robert Luther),",The sky but not the heart;,fic
uc2.ark+=13960=t9p26sm8w,1911,1911,1911,1911,,,15932,0.763275414751,1,1,99,"Serl, Emma,",In fableland,fic
inu.32000009135734,1932,1932,1890,1932,,,80646,0.66502479557,1,1,99,"Delafield, E. M.,",A good man's love,fic
uc1.b4105216,1910,1910,1910,1910,,,201389,0.390270193302,0,1,99,"Lockhart, J. G.",Memoirs of the life of Sir Walter Scott,bio
uc1.b4437320,1937,1937,1861,1937,,,107655,0.269465608019,0,1,99,"Konkle, Burton Alva,",Thomas Willing and the first American financial system,bio
mdp.39015066607493,1920,1920,1920,1920,,,67489,0.690440794548,1,1,99,"Serao, Matilde,",Souls divided,fic
uc2.ark+=13960=t1pg1kh64,1922,1922,1922,1922,,,104782,0.648356635458,1,1,99,"Brookes, Mabel Balcombe Emmerton,",Old desires,fic
wu.89092536382,1921,1921,1921,1921,,,34396,0.71100842123,1,1,99,"Blatchford, Robert,",Spangles of existence,fic
osu.32435058055153,1927,1927,1892,1927,,,60032,0.704904361471,1,1,99,"Richards, Milton.",Dick Kent with the eskimos,fic
nyp.33433076031727,1923,1923,1876,1923,,,68548,0.534424129366,1,1,99,"Cobb, Irvin S. (Irvin Shrewsbury),",The works of Irvin S. Cobb,fic
mdp.39015024059795,1911,1911,1911,1911,,,102098,0.49792304101,0,1,99,"Verne, Jules,",Works of Jules Verne,bio
osu.32435076975895,1937,1937,1902,1937,,,56329,0.738415505098,1,1,99,"Williams, Wright.",Carnival girl,fic
mdp.39015063974730,1930,1930,1895,1930,,,88302,0.616452921816,1,1,99,"Wells, Carolyn.",The doomed five,fic
mdp.39015030777349,1929,1929,1851,1929,,,88293,0.726442496668,1,1,99,"Garborg, Arne,",Peace,fic
mdp.39015024360706,1910,1910,1910,1910,,,130946,0.498304006818,1,1,99,"Prince, Morton,",The dissociation of a personality;,fic
inu.30000011866427,1911,1911,1911,1911,,,136196,0.701781041303,1,1,99,"Weyman, Stanley John,",Sophia,fic
uc1.$b704541,1922,1922,1922,1922,,,72903,0.723046566534,1,1,99,"Blasco Ibáñez, Vicente,",The Mayflower,fic
mdp.39015059405921,1934,1934,1862,1934,,,25807,0.733464869641,1,1,99,"Phillpotts, Eden,",Song of a sailor man;,fic
mdp.39015003684050,1934,1934,1889,1934,,,230451,0.689055054238,1,1,99,"Frank, Waldo David,",The death and birth of David Markand,fic
nyp.33433076046071,1911,1911,1911,1911,,,101790,0.662589359561,1,1,99,"Mitchell, John Ames,",Pandora's box,fic
mdp.39015031936175,1932,1932,1891,1932,,,162554,0.394295437759,0,1,99,"Dobrée, Bonamy,","William Penn, Quaker and pioneer",bio
uc1.b3579157,1920,1920,1920,1920,,,85280,0.620323451297,1,1,99,"Kipling, Rudyard,",Stalky & Co,fic
inu.30000041714357,1933,1933,1875,1933,,,142496,0.616506196526,1,1,99,"Buchan, John,",A prince of the captivity,fic
mdp.39015063957495,1930,1930,1863,1930,,,78693,0.630910328303,1,1,99,"Fletcher, J. S. (Joseph Smith),",The South Foreland murder,fic
uc2.ark+=13960=t4gm8351f,1914,1914,1914,1914,,,97325,0.711860779472,1,1,99,"Cross, Victoria.",The night of temptation,fic
osu.32435050799626,1931,1931,1882,1931,,,70058,0.715218737979,1,1,99,"Burt, Katharine Newlin,",A man's own country,fic
mdp.39015030941374,1928,1928,1877,1928,,,61053,0.633927850592,1,1,99,"Koch, Frederick H. (Frederick Henry),",Carolina folk-plays,fic
mdp.39015031234910,1932,1932,1897,1932,,,128630,0.706674139267,1,1,99,"Holme, Constance.",The old road from Spain,fic
uc1.$b244478,1938,1938,1873,1938,,,219287,0.654930821982,1,1,99,"Richardson, Dorothy Miller,",Pilgrimage,fic
