volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
osu.32435074834144,1962,1962,1927,1962,,,70550,0.683119687531,1,1,149,"Cogswell, Theodore R.",The wall around the world,fic
mdp.39015058346449,1984,1984,1949,1984,,,156874,0.552428330557,0,1,149,"Krauss, Bob.",Grove Farm Plantation,bio
uc1.b4439307,1986,1986,1951,1986,,,64052,0.634396110136,1,1,149,"Duncan, Erika.",Those giants,fic
uc1.b3849305,1955,1955,1900,1955,,,107267,0.328822122705,0,1,149,"Broad, C. Lewis (Charlie Lewis),",Sir Anthony Eden;,bio
uc1.b4251402,1974,1974,1939,1974,,,87653,0.348756686486,0,1,149,"Wilcox, John T.",Truth and value in Nietzsche;,bio
mdp.39015043638298,1999,1999,1964,1999,,,80294,0.59050085363,1,1,149,"Marwah-Roy, Anuradha.",Idol love,fic
mdp.49015001236059,1974,1974,1885,1974,,,74668,0.605632338601,1,1,149,"Dinesen, Isak,",Anecdotes of destiny,fic
mdp.39015008913819,1961,1961,1907,1961,,,148077,0.340326261682,0,1,149,"earl of, Birkenhead, Frederick Winston Furneaux Smith,",The Prof in two worlds;,bio
mdp.39015059730773,1958,1958,1896,1958,,,143091,0.677768699616,1,1,149,"Lancaster, Bruce,",Night march,fic
uc1.$b104271,1950,1950,1917,1950,,,219823,0.561775430112,1,1,149,"Frye, Pearl,","A game for empires (ambiguous: called a ""biographical novel"")",fic
mdp.39015001597643,1979,1979,1944,1979,,,38848,0.422409927723,0,1,149,"Keene, Donald.",Meeting with Japan,bio
mdp.39015008799671,1966,1966,1931,1966,,,27605,0.329584822429,0,1,149,"Mackey, Herbert O.",Roger Casement;,bio
mdp.39015001590952,1956,1956,1891,1956,,,119840,0.365509298331,0,1,149,"Mackenzie, Agnes Mure,","Robert Bruce, King of Scots",bio
mdp.39015002763681,1966,1966,1902,1966,,,29479,0.656291678786,1,1,149,"Morris, Edita,",The seeds of Hiroshima,fic
uc1.$b367630,1972,1972,1937,1972,,,56058,0.571939255045,1,1,149,"Sözen, Suzan.",The forbidden love (loves of Turhan Sultan) 17th century of Ottoman Empire,fic
mdp.39015015199824,1950,1950,1899,1950,,,68786,0.613535120671,0,1,149,"Garst, Shannon,",Crazy Horse,bio
uc1.32106007305870,1979,1979,1912,1979,,,298427,0.540376248352,1,1,149,"Morante, Elsa,",History,fic
mdp.39015033971378,1994,1994,1959,1994,,,131702,0.467435508265,0,1,149,anonymous249,A glass of green tea-- with Honig,bio
uc1.$b56354,1950,1950,1909,1950,,,113965,0.582736930887,1,1,149,"Castor, Henry,",The year of the Spaniard,fic
uc1.32106007777169,1962,1962,1927,1962,,,24763,0.694158138842,1,1,149,"Joaquin, Nick.",Nick Joaquin's Selected stories,fic
uc1.$b106384,1958,1958,1923,1958,,,114764,0.628297319183,1,1,149,"(Joe H.) Morgan, J. H.",Expense account,fic
mdp.39015008874557,1982,1982,1947,1982,,,125364,0.632429066973,1,1,149,"Singh, Kit Puran.",Saraswattee,fic
mdp.39015031593315,1962,1962,1928,1962,,,56765,0.639783262613,1,1,149,"Li, Chun,",Not that road,fic
mdp.39015033065239,1994,1994,1959,1994,,,137141,0.674659810554,1,1,149,"Alvarez, Julia.",In the time of the butterflies,fic
uc1.b4098793,1958,1958,1923,1958,,,22791,0.685897861106,1,1,149,"Kalnay, Francis.",Chúcaro,fic
uc1.$b120204,1967,1967,1932,1967,,,62469,0.7364136236,1,1,149,"Rumaker, Michael,","Gringos, and other stories",fic
mdp.39015013165058,1953,1953,1910,1953,,,114337,0.407575179212,0,1,149,"Brome, Vincent,","Aneurin Bevan, a biography",bio
mdp.39015029513929,1970,1970,1935,1970,,,64920,0.634731458933,1,1,149,"Marlowe, Derek.",Echoes of Celandine,fic
uc1.b4401382,1984,1984,1949,1984,,,134502,0.28137878606,0,1,149,"Lawson, Philip,","George Grenville, a political life",bio
mdp.39015019139180,1989,1989,1954,1989,,,46254,0.456460354797,1,1,149,"Njoku, John E. Eberegbulam.",Traditionalism versus modernism at death,fic
uc1.32106014684952,1986,1986,1951,1986,,,154351,0.671998599178,1,1,149,"Fox, Paula",A servant's tale,fic
uc1.32106005175614,1981,1981,1921,1981,,,141346,0.668119995595,1,1,149,"Bogarde, Dirk,",Voices in the garden,fic
mdp.39015031904611,1959,1959,1909,1959,,,456119,0.336256583065,0,1,149,"Connell, John,",Auchinleck;,bio
mdp.39015008463237,1983,1983,1948,1983,,,76892,0.294709475699,0,1,149,"Clements, Harry.",Alfred Russel Wallace,bio
mdp.39015014597762,1989,1989,1954,1989,,,31050,0.716994606437,1,1,149,"Minot, Susan.",Lust & other stories,fic
uc1.b3711256,1968,1968,1905,1968,,,107424,0.597540838361,1,1,149,"Levin, Meyer,",Gore and Igor;,fic
