volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
nyp.33433056814738,1750,1750,1750,1750,,,25906,0.549477317191,0,1,149,"Halifax, George Savile,",A character of King Charles the Second,bio
uc2.ark+=13960=t2x351s87,1756,1756,1756,1756,,,307451,0.182544341131,0,1,149,"Sully, Maximilien de B̩thune,","Memoirs of Maximilian de Bethune, duke of Sully, prime minister to Henry the Great",bio
hvd.hxikci,1746,1746,1746,1746,,,86420,0.128658288345,0,1,149,anonymous37,A select history of the lives and sufferings of the principal English Protestant martyrs,bio
nnc1.0035683120,1747,1747,1747,1747,,,63359,0.610343626598,0,1,149,anonymous39,Memoirs of the Nutrebian court,bio
mdp.39015078548719,1748,1748,1748,1748,,,56885,0.964438607742,1,1,149,"Berington, Simon,",The adventures of Sigr. Gaudentio di Lucca [pseud.] Being the substance of his examination before the fathers of the Inquisition at Bologna in Italy,fic
nyp.33433074948542,1752,1752,1752,1752,,,80982,0.981251079522,1,1,147,"Lennox, Charlotte,","The female Quixote; or, The adventures of Arabella",fic
nyp.33433082419700,1753,1753,1753,1753,,,108303,0.0839753724843,0,1,148,"Whiston, William,",Memoirs of the life and writings of Mr. William Whiston,bio
nyp.33433067275465,1753,1753,1753,1753,,,97497,0.0230691084878,0,1,148,"Crusius, Lewis,",The lives of the Roman poets ;,bio
mdp.39015056795340,1749,1749,1749,1749,,,72967,0.985672063294,1,1,145,"Fielding, Henry,",The history of Tom Jones,fic
njp.32101067674992,1750,1750,1750,1750,,,242218,0.0072563569788,0,1,147,"Fell, Charles,",The lives of saints,bio
nyp.33433074911730,1758,1758,1758,1758,,,131135,0.961328352643,1,1,149,"Richwould,","The South sea fortune; or, The chaplain advanced to the saddle",fic
hvd.hxe6c4,1748,1748,1748,1748,,,61556,0.00761665944191,0,1,149,"Towgood, Micaiah,",An essay towards attaining a true idea of the character and reign of King Charles the First and the causes of the civil war,bio
mdp.39015013161065,1753,1753,1753,1753,,,75697,0.769796902883,0,1,149,"Hill, Aaron,",Works,bio
mdp.39015063548047,1743,1743,1743,1743,,,94394,0.43444560761,0,1,146,"Defoe, Daniel,",The memoirs of Cap. George Carleton,bio
mdp.39015065793286,1758,1758,1758,1758,,,133422,0.98016652821,1,1,149,"Mouhy, Charles de Fieux,",The fortunate country maid,fic
mdp.39015069176645,1754,1754,1754,1754,,,41832,0.918492156749,1,1,145,"Swift, Jonathan,","The works of Dr. Jonathan Swift (satire, but arguably fiction)",fic
njp.32101068310984,1758,1758,1758,1758,,,91182,0.0241231413289,0,1,148,"Leland, Thomas,",The history of the life and reign of Philip;,bio
njp.32101072914839,1745,1745,1745,1745,,,51274,0.985252439425,1,1,148,"Caylus, Anne Claude Philippe,",Oriental tales,fic
uc2.ark+=13960=t3cz3gg8r,1747,1747,1747,1747,,,598863,0.0656625228425,0,1,149,"Story, Thomas,",A journal of the life of Thomas Story,bio
uc2.ark+=13960=t02z1h39b,1740,1740,1740,1740,,,521929,0.0582017910121,0,1,149,"Bacon, Francis,",The works of Francis Bacon,bio
hvd.hn3abw,1747,1747,1747,1747,,,135207,0.9277620758,1,1,140,"Cervantes Saavedra, Miguel de,",The life and exploits of the ingenious gentlemen Don Quixote de la Mancha,fic
njp.32101067499648,1742,1742,1742,1742,,,193955,0.0258444108358,0,1,149,"Grove, Joseph,","The history of the life and times of Cardinal Wolsey, prime minister to King Henry VIII",bio
nyp.33433082341904,1751,1751,1751,1751,,,128092,0.00872336084458,0,1,147,"Ludlow, Edmund,","Memoirs of Edmund Ludlow, esq",bio
mdp.39015078561258,1743,1743,1743,1743,,,134186,0.893050110739,1,1,146,"Defoe, Daniel,",The adventures of Robert Drury,fic
mdp.39015063608122,1745,1745,1745,1745,,,135992,0.348622951934,0,1,148,"Ayre, William.","Memoirs of the life and writings of Alexander Pope, esq.;",bio
njp.32101073588053,1755,1755,1755,1755,,,127659,0.0150900051273,0,1,146,"Mottley, John,","The life of Peter the Great, emperor of all Russia",bio
nyp.33433074913595,1755,1755,1755,1755,,,66210,0.973804598617,1,1,143,"Haywood, Eliza Fowler,",The invisible spy,fic
njp.32101069179230,1743,1743,1743,1743,,,98296,0.819593807535,1,1,148,"Gomez,",La belle assembl̩e,fic
hvd.hn3abx,1749,1749,1749,1749,,,119042,0.943015551647,1,1,140,"Cervantes Saavedra, Miguel de,",The history of the renowned Don Quixote de la Manha,fic
mdp.39015009239859,1759,1759,1759,1759,,,97055,0.95820154091,1,1,149,"Behn, Aphra,",Love-letters between a nobleman and his sister;,fic
mdp.39015078562371,1757,1757,1757,1757,,,19342,0.712664571048,1,1,149,"Holmesby, John.","The voyages, travels, and wonderful discoveries of Capt. John Holmesby (imaginary voyage)",fic
mdp.39015078562355,1751,1751,1751,1751,,,100583,0.962502473845,1,1,148,"Kimber, Edward,",The life and adventures of Joe Thompson,fic
dul1.ark+=13960=t9z03vs2q,1753,1753,1753,1753,,,74920,0.959647566075,1,1,143,"Haywood, Eliza Fowler,",The history of Jemmy and Jenny Jessamy,fic
nyp.33433082548615,1753,1753,1753,1753,,,69853,0.0263656374851,0,1,149,"Mallet, David,","Memoirs of the life and ministerial conduct, with some free remarks on the political writings, of the late Lord Visc. Bolingbroke",bio
dul1.ark+=13960=t9184177s,1749,1749,1749,1749,,,39463,0.248110136094,1,1,148,"Smollett, T.",The history and adventures of an atom,fic
uc2.ark+=13960=t7dr2ss32,1754,1754,1754,1754,,,17482,0.589809879069,0,1,149,"Poulter, John.","The discoveries of John Poulter, alias Baxter;",bio
nyp.33433067275143,1753,1753,1753,1753,,,118371,0.0490205909862,0,1,148,"Cibber, Theophilus,",The lives of the poets of Great Britain and Ireland,bio
mdp.39015013744084,1754,1754,1754,1754,,,72375,0.939287672092,1,1,148,"Guthrie, William,",The friends,fic
uc1.32106005616492,1753,1753,1753,1753,,,9294,0.101066876683,0,1,149,"Toland, John,",Hypatia,bio
mdp.39015078562520,1751,1751,1751,1751,,,43987,0.9232128346,1,1,145,"Swift, Jonathan,",Travels into several remote nations of the world,fic
ucm.5329214998,1745,1745,1745,1745,,,7479,0.759707745744,1,1,149,anonymous36,"An expostulatory address to John Ranby ... occasioned by his Treatise on gunshot-wounds, and his Narrative of the Earl of Orford's last illness",fic
yale.39002007683817,1748,1748,1748,1748,,,115377,0.0554256215148,0,1,148,"Whiston, William,",Memoirs of the life and writings of Mr. William Whiston,bio
hvd.hn4q79,1749,1749,1749,1749,,,253155,0.925701626532,1,1,140,"Cervantes Saavedra, Miguel de,",The life and exploits of the ingenious gentleman Don Quixote de la Mancha,fic
mdp.39015065783139,1755,1755,1755,1755,,,91346,0.989258639133,1,1,149,"Pr̩vost,","The history of a fair Greek, who was taken out of a seraglio at Constantinople, and brought to Paris by a late embassador at the Ottoman port, interspersed with the surprising adventures of several other slaves",fic
hvd.hn36fa,1758,1758,1758,1758,,,275690,0.0197225042019,0,1,149,"Jortin, John,",The life of Erasmus,bio
nyp.33433075880801,1754,1754,1754,1754,,,382429,0.0219138890541,0,1,147,"Birch, Thomas,",Memoirs of the reign of Queen Elizabeth,bio
dul1.ark+=13960=t5n883f4v,1748,1748,1748,1748,,,43333,0.926206349381,1,1,149,anonymous42,The amours of Don Carlos,fic
nnc1.0020355459,1741,1741,1741,1741,,,36314,0.967199611173,1,1,149,anonymous28,Benedicta;,fic
njp.32101067675023,1750,1750,1750,1750,,,221544,0.0118511754832,0,1,147,"Fell, Charles,",The lives of saints,bio
dul1.ark+=13960=t6d22ng55,1749,1749,1749,1749,,,31357,0.21934811282,1,1,148,"Smollett, T.",The history and adventures of an atom,fic
njp.32101068310976,1758,1758,1758,1758,,,117204,0.0232713795649,0,1,148,"Leland, Thomas,",The history of the life and reign of Philip;,bio
nnc1.0315301591,1756,1756,1756,1756,,,85712,0.937647024835,1,1,147,"Lennox, Charlotte,",The memoirs of the Countess of Berci,fic
nyp.33433067290571,1754,1754,1754,1754,,,82931,0.915079947648,1,1,145,"Swift, Jonathan,","The works of Jonathan Swift, D.D., Dean of St. Patrick's, Dublin",fic
mdp.39015063608106,1745,1745,1745,1745,,,122782,0.158567049179,0,1,148,"Ayre, William.","Memoirs of the life and writings of Alexander Pope, esq.;",bio
uc2.ark+=13960=t46q1tv2g,1741,1741,1741,1741,,,85200,0.933230675667,1,1,149,"Lambert de Saumery, Pierre,",The devil turn'd hermit,fic
mdp.39015078564245,1751,1751,1751,1751,,,120222,0.727020818765,1,1,145,"Swift, Jonathan,",Travels into several remote nations of the world,fic
nyp.33433008441275,1757,1757,1757,1757,,,7526,0.195279186734,0,1,149,anonymous50,"A Letter to a Gentleman in the country, from his friend in London (mostly a biographical account)",bio
nyp.33433070295864,1759,1759,1759,1759,,,106491,0.00361807518668,0,1,149,"Walch, Christian Wilhelm Franz,",A compendious history of the popes,bio
mdp.39015039526143,1755,1755,1755,1755,,,162389,0.20231608399,0,1,149,"Amory, Thomas,",Memoirs: containing the lives of several ladies of Great Britain,bio
mdp.39015056795308,1749,1749,1749,1749,,,54649,0.753038242251,1,1,145,"Fielding, Henry,",The history of Tom Jones,fic
mdp.39015078562306,1755,1755,1755,1755,,,60363,0.989669347044,1,1,149,"Morris, Drake, pseud.","The travels of Mr. Drake Morris, merchant in London",fic
ucm.5329215008,1744,1744,1744,1744,,,2372,0.305340056954,1,1,149,"Jurin, James,","An epistle to John Ranby ... on the subject of his narrative of the last illness of the late Earl of Orford as far as it relates to Sir Edward Hulse, Dr. Jurin, and Dr. Crowe",fic
uc1.31822038211744,1750,1750,1750,1750,,,197889,0.00901989700814,0,1,149,"Rimius, Henry,",Memoirs of the House of Brunswick,bio
nyp.33433068198260,1752,1752,1752,1752,,,91821,0.994784511034,1,1,148,"Aulnoy,",The court of Queen Mab,fic
nyp.33433075880819,1754,1754,1754,1754,,,345922,0.0106010880791,0,1,147,"Birch, Thomas,",Memoirs of the reign of Queen Elizabeth,bio
hvd.hn3ak2,1747,1747,1747,1747,,,138791,0.926298964095,1,1,140,"Cervantes Saavedra, Miguel de,",The life and exploits of the ingenious gentlemen Don Quixote de la Mancha,fic
mdp.39015063526902,1752,1752,1752,1752,,,66397,0.987379782685,1,1,149,anonymous45,The adventures of a valet,fic
njp.32101037605480,1755,1755,1755,1755,,,173732,0.922959637662,1,1,149,"Kidgell, John,",The card,fic
njp.32101067675015,1750,1750,1750,1750,,,232144,0.010190182051,0,1,147,"Fell, Charles,",The lives of saints,bio
hvd.hn3g1z,1740,1740,1740,1740,,,128233,0.848078161526,1,1,140,"Cervantes Saavedra, Miguel de,","The history of the valorous and wity-knight-errant, Don-Quixote of the Mancha",fic
nyp.33433067275127,1753,1753,1753,1753,,,110210,0.0188779453103,0,1,148,"Cibber, Theophilus,",The lives of the poets of Great Britain and Ireland,bio
mdp.39015078562975,1753,1753,1753,1753,,,102158,0.895862274184,0,1,145,"Swift, Jonathan,",The works of the Reverend Dr. J. Swift,bio
mdp.39015010967530,1743,1743,1743,1743,,,56288,0.748823347885,1,1,145,"Fielding, Henry,",Miscellanies,fic
njp.32101073588038,1755,1755,1755,1755,,,114643,0.0221884603856,0,1,146,"Mottley, John,","The life of Peter the Great, emperor of all Russia",bio
njp.32101073816413,1751,1751,1751,1751,,,14655,0.0464388215896,0,1,148,"Harris, William,",An historical account of Hugh Peters,bio
hvd.hw20o5,1741,1741,1741,1741,,,152717,0.0269217380384,0,1,147,"Middleton, Conyers,",The history of the life of Marcus Tullius Cicero,bio
njp.32101074629229,1745,1745,1745,1745,,,56841,0.858881319207,1,1,149,"P̦llnitz, Karl Ludwig,","Les amusemens de Spa, or The gallantries of the Spaw in Germany",fic
mdp.39015059375686,1749,1749,1749,1749,,,23675,0.160222367749,1,1,149,"Mason, John,",An essay on the power and harmony of prosaic numbers;,fic
njp.32101073816918,1743,1743,1743,1743,,,305236,0.00403429941231,0,1,148,"Lediard, Thomas,","The life of John, Duke of Marlborough",bio
nyp.33433081606117,1757,1757,1757,1757,,,95664,0.0748589751178,0,1,148,"Blackwell, Thomas,",An enquiry into the life and writings of Homer,bio
hvd.hxvafi,1744,1744,1744,1744,,,135233,0.0244856067984,0,1,146,"Mottley, John,",The history of the life and reign of the Empress Catharine,bio
nyp.33433074913637,1751,1751,1751,1751,,,72136,0.935248327381,1,1,143,"Haywood, Eliza Fowler,",The history of Miss Betsy Thoughtless,fic
mdp.39015063526910,1752,1752,1752,1752,,,64822,0.971699606097,1,1,149,anonymous44,The adventures of a valet,fic
mdp.39015063817426,1743,1743,1743,1743,,,112579,0.02089094396,0,1,149,"[Ralph, James]","A critical history of the administration of Sr. Robert Walpole, now earl of Orford",bio
uva.x002447336,1758,1758,1758,1758,,,230678,0.0206348138136,0,1,148,Plutarch.,Plutarch's Lives,bio
dul1.ark+=13960=t9d51cj57,1752,1752,1752,1752,,,144508,0.954669674494,1,1,143,"Haywood, Eliza Fowler,",The history of Miss Betsy Thoughtless,fic
wu.89101953933,1751,1751,1751,1751,,,80822,0.020642297266,0,1,149,Frederick,Memoirs of the house of Brandenburg,bio
mdp.39015022663606,1745,1745,1745,1745,,,166401,0.0132990344297,0,1,149,"Campbell, Robert,","The life of the most illustrious prince, John, duke of Argyle and Greenwich",bio
nnc1.0035537477,1752,1752,1752,1752,,,71832,0.972333490019,1,1,149,anonymous46,"A genuine account of the life and transactions of Howell ap David Price, gentleman of Wales",fic
ucm.5323840709,1750,1750,1750,1750,,,222247,0.0424506860721,0,1,149,"C̩sar, Cayo Julio,","C. Julius Caesar's Commentaries of his wars in Gaul, and civil war with Pompey : To which is added, a supplement to his Commentary of his wars in Gaul; as also, Commentaries of the Alexandrian, African, and Spanish wars, by Aulus Hirtius, or Oppius, etc. With the author's life. Adorn'd with sculptures from the designs of the famous Palladio",bio
mdp.39015062244879,1747,1747,1747,1747,,,21543,0.27532942891,0,1,149,anonymous41,"Genuine memoirs of John Murray, esq;",bio
mdp.39015012345396,1754,1754,1754,1754,,,145117,0.487486859871,1,1,146,"Defoe, Daniel,",The political history of the devil,fic
mdp.39015063610136,1759,1759,1759,1759,,,41295,0.0631915753107,0,1,149,"Monmouth, Robert Carey,","Memoirs of the life of Robert Carey, baron of Leppington, and earl of Monmouth",bio
mdp.39015023127544,1754,1754,1754,1754,,,386019,0.0221849065959,0,1,147,"Birch, Thomas,","Memoirs of the reign of Queen Elizabeth, from the year 1581 till her death",bio
mdp.39015074813760,1752,1752,1752,1752,,,70078,0.0257131328419,0,1,149,anonymous47,"Memoirs of the life and ministerial conduct, with some free remarks on the political writings, of the late Lord Visc. Bolingbroke",bio
hvd.hxvafh,1744,1744,1744,1744,,,103107,0.037726496936,0,1,146,"Mottley, John,",The history of the life and reign of the Empress Catharine,bio
hvd.hw20nh,1741,1741,1741,1741,,,174757,0.0288137114735,0,1,147,"Middleton, Conyers,",The history of the life of Marcus Tullius Cicero,bio
mdp.39015056795191,1749,1749,1749,1749,,,79515,0.97011386089,1,1,145,"Fielding, Henry,",The history of Tom Jones,fic
mdp.39015010798075,1751,1751,1751,1751,,,407020,0.00619935084408,0,1,147,"Ludlow, Edmund,","Memoirs of Edmund Ludlow, esq",bio
uva.x002447334,1758,1758,1758,1758,,,199655,0.0875009934938,0,1,148,Plutarch.,Plutarch's Lives,bio
nyp.33433067275457,1753,1753,1753,1753,,,112904,0.074757425197,0,1,148,"Crusius, Lewis,",The lives of the Roman poets ;,bio
nyp.33433082341896,1751,1751,1751,1751,,,125184,0.00501541309486,0,1,147,"Ludlow, Edmund,","Memoirs of Edmund Ludlow, esq",bio
mdp.39015073723382,1753,1753,1753,1753,,,343667,0.0725982479692,0,1,148,"Blackwell, Thomas,",Memoirs of the court of Augustus,bio
nyp.33433082404157,1755,1755,1755,1755,,,96558,0.0119766505733,0,1,148,"Gordon, Alexander,","The history of Peter the Great, Emperor of Russia",bio
nyp.33433074948559,1752,1752,1752,1752,,,94404,0.979453900666,1,1,147,"Lennox, Charlotte,","The female Quixote; or, The adventures of Arabella",fic
nyp.33433003254269,1755,1755,1755,1755,,,233885,0.965911076957,1,1,140,"Cervantes Saavedra, Miguel de,",The history and adventures of the renowned Don Quixote,fic
mdp.39015012362979,1746,1746,1746,1746,,,24555,0.0245358813338,0,1,149,anonymous38,Memoirs of Elizabeth Farnesio,bio
mdp.39015065430756,1751,1751,1751,1751,,,80938,0.930177746206,1,1,149,"Mainvilliers, Genu-Soalhat,",The beau-philosopher;,fic
mdp.39015078562108,1751,1751,1751,1751,,,87912,0.98834106311,1,1,148,"Paltock, Robert,","The life and adventures of Peter Wilkins, a Cornish man",fic
njp.32101073817684,1753,1753,1753,1753,,,20298,0.221398173771,0,1,149,anonymous48,"Memoirs of the life of Robert Devereux, Earl of Essex",bio
mdp.39015056795324,1749,1749,1749,1749,,,95847,0.960648024858,1,1,145,"Fielding, Henry,",The history of Tom Jones,fic
uc2.ark+=13960=t01z42z14,1743,1743,1743,1743,,,284560,0.00467544118188,0,1,148,"Lediard, Thomas,","The life of John, Duke of Marlborough",bio
mdp.39015078562363,1751,1751,1751,1751,,,87719,0.986666059879,1,1,148,"Kimber, Edward,",The life and adventures of Joe Thompson,fic
hvd.hn3g21,1740,1740,1740,1740,,,119242,0.683175441674,1,1,140,"Cervantes Saavedra, Miguel de,","The history of the valorous and wity-knight-errant, Don-Quixote of the Mancha",fic
uc2.ark+=13960=t3610x17t,1753,1753,1753,1753,,,112779,0.0302740684053,0,1,148,"Harris, William,","An historical and critical account of the life and writings of James the First, king of Great Britain",bio
mdp.39015078562298,1751,1751,1751,1751,,,77058,0.921961825971,1,1,148,"Paltock, Robert,","The life and adventures of Peter Wilkins, a Cornish man",fic
nyp.33433081617452,1753,1753,1753,1753,,,92859,0.968038882492,1,1,149,"Heliodorus,","Aethiopian adventures: or, The history of Theagenes and Chariclea",fic
nyp.33433082404165,1755,1755,1755,1755,,,85003,0.0136051336384,0,1,148,"Gordon, Alexander,","The history of Peter the Great, Emperor of Russia",bio
nnc1.0315301362,1752,1752,1752,1752,,,57630,0.960023155773,1,1,149,W. G.,The adventures of Capt. Greenland,fic
uc2.ark+=13960=t10p1b78g,1742,1742,1742,1742,,,261397,0.962882344772,1,1,149,anonymous29,The life and exploits of the ingenious gentleman Don Quixote de la Mancha,fic
hvd.hw20o6,1741,1741,1741,1741,,,176109,0.0213249111394,0,1,147,"Middleton, Conyers,",The history of the life of Marcus Tullius Cicero,bio
nyp.33433074955463,1752,1752,1752,1752,,,53867,0.988594636286,1,1,149,"Mozeen, Thomas,",Young Scarron,fic
mdp.39015063627361,1759,1759,1759,1759,,,107240,0.00453835685568,0,1,149,"Lowth, Robert,","The life of William of Wykeham, bishop of Winchester",bio
nyp.33433081809596,1751,1751,1751,1751,,,91336,9.94658394256e-05,0,1,149,"Salmon, Thomas,",A short view of the families of the present English nobility,bio
njp.32101069179248,1743,1743,1743,1743,,,134007,0.876180491005,1,1,148,"Gomez,",La belle assembl̩e,fic
yale.39002035104224,1748,1748,1748,1748,,,22219,0.418110309562,0,1,149,anonymous43,"Memoirs of the life and times of Sir Thomas Deveil, Knight",bio
hvd.hn3aby,1749,1749,1749,1749,,,112819,0.928469247749,1,1,140,"Cervantes Saavedra, Miguel de,",The history of the renowned Don Quixote de la Manha,fic
njp.32101072915216,1745,1745,1745,1745,,,43642,0.978065079121,1,1,148,"Caylus, Anne Claude Philippe,",Oriental tales,fic
mdp.39015023179859,1740,1740,1740,1740,,,20038,0.0531636142013,0,1,149,"Nathan ben Saddi,",The chronicle of the kings of England,bio
dul1.ark+=13960=t4hm5zs2h,1753,1753,1753,1753,,,66617,0.970930739942,1,1,143,"Haywood, Eliza Fowler,",The history of Jemmy and Jenny Jessamy,fic
hvd.hn4q78,1749,1749,1749,1749,,,235928,0.946177802048,1,1,140,"Cervantes Saavedra, Miguel de,",The life and exploits of the ingenious gentleman Don Quixote de la Mancha,fic
nyp.33433075863757,1751,1751,1751,1751,,,34008,0.000339164245791,0,1,149,"Moncrieff, Thomas,","Memoirs concerning the ancient alliance between the French and Scots, and the privileges of the Scots in France",bio
nyp.33433074913629,1751,1751,1751,1751,,,69129,0.979538691858,1,1,143,"Haywood, Eliza Fowler,",The history of Miss Betsy Thoughtless,fic
mdp.39015074848352,1753,1753,1753,1753,,,138508,0.0606414212691,0,1,149,"Rolt, Richard,",Memoirs of the life of the late Right Honourable John Lindesay,bio
mdp.39015068355562,1756,1756,1756,1756,,,15210,0.851963515797,1,1,149,anonymous49,The devil upon crutches in England;,fic
mdp.39015078548669,1756,1756,1756,1756,,,111446,0.980085609898,1,1,149,"Bannac, Adolphus.",The life and surprizing adventures of Crusoe Richard Davis,fic
njp.32101037078837,1754,1754,1754,1754,,,75366,0.982932654832,1,1,149,"Fielding, Sarah,",The cry,fic
