volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
uc1.b4101929,1945,1945,1910,1945,,,13688,0.762976884799,1,1,99,"Baker, Charlotte,",Necessary Nellie;,fic
mdp.39015066410765,1959,1959,1924,1959,,,135802,0.26250022968,0,1,99,"Kearney, Hugh F.","Strafford in Ireland, 1633-41;",bio
mdp.39015002247545,1964,1964,1909,1964,,,10395,0.248861350361,0,1,99,"Berlin, Isaiah,",Mr. Churchill in 1940,bio
uc1.$b242670,1942,1942,1893,1942,,,86237,0.736975029817,1,1,99,"Marquand, John P. (John Phillips),",Ming yellow,fic
mdp.39015065863774,1957,1957,1886,1957,,,73485,0.373370178428,0,1,99,"Bibesco, Marthe,","Sir Winston Churchill, master of courage",bio
pst.000005435920,1957,1957,1888,1957,,,96011,0.691408419689,1,1,99,"Scott, Mary,",Families are fun,fic
mdp.39015001212573,1950,1950,1915,1950,,,114075,0.387955260966,0,1,99,"Hernandez, Jose.",Rizal,bio
mdp.39015015199824,1950,1950,1899,1950,,,68786,0.648400802389,0,1,99,"Garst, Shannon,",Crazy Horse,bio
mdp.39076002194061,1968,1968,1933,1968,,,2063,0.711622686895,1,1,99,"Bradfield, Roger.",Benjamin Dilley's lavender lion,fic
mdp.39015002718446,1940,1940,1885,1940,,,385354,0.635542935694,1,1,99,"Roberts, Kenneth Lewis,",Oliver Wiswell,fic
uc1.b3726990,1942,1942,1907,1942,,,65054,0.188101419888,0,1,99,"Strauss, William Louis.",Joseph Chamberlain and the theory of imperialism,bio
mdp.39015016444500,1952,1952,1917,1952,,,51276,0.691668056459,1,1,99,"Finlayson, Roderick.",The schooner came to Atia,fic
mdp.39015049790093,1946,1946,1902,1946,,,78751,0.664777286971,0,1,99,"Ford, Corey,",The last time I saw them,bio
mdp.39015005771350,1964,1964,1904,1964,,,68623,0.482861980132,0,1,99,"Fielding, Daphne Vivian,",The Duchess of Jermyn Street;,bio
uc1.$b751002,1969,1969,1906,1969,,,68526,0.367548276318,0,1,99,"Farrer, David,",G - for God almighty,bio
mdp.39015030642972,1942,1942,1907,1942,,,153021,0.311088865235,0,1,99,"lady. Waterhouse, Nourah Winifred Athelstan (Chard)",Private and official,bio
mdp.39015066418289,1949,1949,1894,1949,,,126784,0.261236435706,0,1,99,"Tierney, Michael,",Daniel O'Connell;,bio
mdp.39015063783008,1946,1946,1903,1946,,,101479,0.303185471488,0,1,99,"Sir, Evans, Trevor,",Bevin of Britain,bio
mdp.39015010745589,1959,1959,1902,1959,,,86431,0.449521373811,0,1,99,"Cartland, Barbara,","The private life of Elizabeth, Empress of Austria",bio
mdp.39015002184144,1968,1968,1925,1968,,,131340,0.359154490971,0,1,99,"Blake, Caesar R. (Caesar Robert),","The recognition of Emily Dickinson, selected criticism since 1890",bio
uc1.b4449453,1952,1952,1909,1952,,,73396,0.290114937751,0,1,99,"Crankshaw, Edward,",The forsaken idea;,bio
uc1.32106005204810,1959,1959,1924,1959,,,141354,0.631697880718,1,1,99,"Chauvet, Marie.",Dance on the volcano,fic
mdp.39076002198948,1950,1950,1875,1950,,,63843,0.674862607838,1,1,99,"Bailey, Carolyn Sherwin,",Enchanted village,fic
mdp.39015046819168,1957,1957,1880,1957,,,59276,0.30562759196,0,1,99,"Noyes, Alfred,",The accusing ghost of Roger Casement,bio
uc1.$b102764,1950,1950,1915,1950,,,144895,0.709658574044,1,1,99,"Graham, Alice Walworth.",The Natchez woman,fic
mdp.39015003686972,1964,1964,1929,1964,,,70627,0.678830394948,1,1,99,"Freeling, Nicolas.",Valparaiso,fic
mdp.39015065944079,1940,1940,1905,1940,,,45078,0.550587974158,0,1,99,"Lee, Ada.","The Darjeeling disaster, its bright side",bio
mdp.39015006565942,1957,1957,1900,1957,,,110723,0.218783461116,0,1,99,"Butterfield, Herbert,",George III and the historians,bio
mdp.39015030656857,1940,1940,1878,1940,,,124935,0.388519944243,0,1,99,"Aspinall-Oglander, Cecil Faber,",Admiral's wife;,bio
mdp.39015065202593,1955,1955,1913,1955,,,118065,0.250881629189,0,1,99,"Campbell-Johnson, Alan,",Eden; the making of a statesman,bio
mdp.39015031903852,1941,1941,1904,1941,,,117690,0.331316253013,0,1,99,"Dangerfield, George,",Victoria's heir;,bio
uc1.32106007777169,1962,1962,1927,1962,,,24763,0.751040915202,1,1,99,"Joaquin, Nick.",Nick Joaquin's Selected stories,fic
uc1.$b117223,1950,1950,1909,1950,,,95401,0.552686315518,0,1,99,"Crawford, Marion,",The little princesses,bio
mdp.39015005108603,1957,1957,1874,1957,,,214280,0.644188598752,1,1,99,"Maugham, W. Somerset (William Somerset),",Best short stories,fic
osu.32435063301881,1940,1940,1890,1940,,,93102,0.664322316776,1,1,99,"Gates, Arthur I. (Arthur Irving),",Let's travel on,fic
mdp.39076006273895,1940,1940,1890,1940,,,71722,0.712592076699,1,1,99,"Porter, Katherine Anne,",Flowering Judas and other stories,fic
uc1.32106014703992,1955,1955,1879,1955,,,118469,0.61772303805,1,1,99,"Forster, E. M. (Edward Morgan),",The longest journey,fic
mdp.39015012198621,1945,1945,1910,1945,,,83926,0.633522882764,1,1,99,"Dane, Clemence.",He brings great news,fic
uc1.$b242910,1959,1959,1924,1959,,,103564,0.736378584887,1,1,99,"Hamilton, Gerard.",Summer glare,fic
mdp.39015010450370,1945,1945,1891,1945,,,110396,0.31531636854,0,1,99,"MacManus, M. J.,",Eamon de Valera,bio
inu.32000009830789,1960,1960,1925,1960,,,231030,0.265691281093,0,1,99,"Sommer, Dudley.",Haldane of Cloan,bio
osu.32435065346199,1952,1952,1917,1952,,,59228,0.7269202743,1,1,99,"Eisner, Simon.",The naked storm,fic
mdp.39015058424717,1945,1945,1910,1945,,,39254,0.238919413952,0,1,99,"Hirst, Margaret Esther.","John Bright, a study",bio
mdp.39076002647464,1951,1951,1904,1951,,,41324,0.722648249594,1,1,99,"Taylor, Sydney,",All-of-a-kind family,fic
uc1.$b105838,1960,1960,1925,1960,,,114376,0.575109741132,1,1,99,"Ustinov, Peter.",The loser,fic
mdp.39015013763563,1957,1957,1918,1957,,,78434,0.620506210197,1,1,99,"Druon, Maurice,","The last detachment: the cadets of Saumur, 1940;",fic
uc1.$b106017,1960,1960,1925,1960,,,98477,0.66914283177,1,1,99,"Troy, Una.",The Graces of Ballykeen,fic
uc1.b3456547,1968,1968,1933,1968,,,96121,0.681738360642,1,1,99,"Eckert, Allan W.",The dreaming tree;,fic
inu.39000002715360,1955,1955,1914,1955,,,114424,0.648098088436,1,1,99,"Davidson, Basil,",The rapids,fic
mdp.39015059497571,1940,1940,1887,1940,,,113860,0.431181918532,0,1,99,"Vestal, Stanley,",King of the fur traders;,bio
mdp.39015074812663,1940,1940,1876,1940,,,125475,0.37923277966,0,1,99,"Dame, Pope-Hennessy, Una Birch,",Agnes Strickland,bio
mdp.39015046386457,1953,1953,1899,1953,,,286178,0.737973796854,1,1,99,"Hemingway, Ernest,",The Hemingway reader;,fic
uc1.$b104985,1942,1942,1907,1942,,,304389,0.644516121666,1,1,99,"Robertson, Constance Noyes.",Salute to the hero,fic
mdp.39015012882000,1969,1969,1925,1969,,,92350,0.647585705979,1,1,99,"Moynahan, Julian,",Pairing off,fic
uc1.$b119960,1969,1969,1926,1969,,,175226,0.650546211225,1,1,99,"McBain, Ed,",Sons,fic
uc1.$b136255,1951,1951,1916,1951,,,104007,0.649324884962,1,1,99,"Solski, Wacław.",The train leaves at midnight,fic
mdp.39015011913632,1966,1966,1923,1966,,,84350,0.577016126719,1,1,99,"Biggle, Lloyd,",Watchers of the dark,fic
mdp.39015031904611,1959,1959,1909,1959,,,456119,0.272548698872,0,1,99,"Connell, John,",Auchinleck;,bio
uc1.b4218451,1945,1945,1907,1945,,,49541,0.437947073119,1,1,99,"Ewen, David,",Tales from the Vienna Woods,fic
mdp.39015054057065,1965,1965,1912,1965,,,21619,0.650539682718,1,1,99,"Amado, Jorge,",The two deaths of Quincas Wateryell,fic
uc1.$b86345,1941,1941,1898,1941,,,66038,0.669891700627,1,1,99,"Bemelmans, Ludwig,",The donkey inside,fic
uc1.b3269803,1946,1946,1911,1946,,,45965,0.583929397689,1,1,99,"Bagnold, Enid.","Serena Blandish; or, The difficulty of getting married",fic
uc1.$b795539,1943,1943,1908,1943,,,79819,0.618994141087,1,1,99,"Litvinov, Ivy (Low)",Moscow mystery,fic
mdp.39015031237335,1945,1945,1910,1945,,,154808,0.717210362372,1,1,99,"Glassop, Lawson.",We were the rats,fic
uc1.b4951610,1968,1968,1933,1968,,,98233,0.661886245844,1,1,99,"Wohl, Burton.",The silver bridge,fic
mdp.39015059430143,1946,1946,1881,1946,,,123139,0.603726290026,1,1,99,"McFee, William,",In the first watch,fic
mdp.39015063924016,1949,1949,1904,1949,,,157432,0.728313840359,1,1,99,"Lincoln, Victoria,",Celia Amberley,fic
uc1.$b114026,1965,1965,1930,1965,,,72683,0.558459546564,1,1,99,"Wheeler, Sessions S.",Paiute,fic
uc1.$b106056,1941,1941,1904,1941,,,224687,0.736521728923,1,1,99,"Lanham, Edwin,",Thunder in the earth,fic
mdp.39015033686745,1940,1940,1891,1940,,,18300,0.377229385459,1,1,99,"Roos, Jean Carolyn,",Background readings for American history;,fic
mdp.39015063918885,1940,1940,1905,1940,,,174527,0.635761478825,1,1,99,"Palmer, Florence Glass.",Spring will come again,fic
mdp.39076002226384,1949,1949,1914,1949,,,26610,0.71858850627,1,1,99,"Deucher, Sybil.",The young Brahms,fic
