in,-4.82239041656,-1300.28235662
public,-4.35012920951,-11086.633344
read,-4.24900967247,-27060.6650386
same,-3.8278707719,-11978.3651044
judgement,-3.70546273875,-27950.6898132
character,-3.60744525246,-11690.9025962
s,-3.58907788979,-17036.0817089
letters,-3.54621688802,-19313.2801387
spirit,-3.44487146828,-14155.2862986
and,-3.42577764285,-563.69220661
also,-3.3495875753,-9637.48443935
many,-3.29436924296,-7868.3622071
reading,-3.23849729312,-57626.528374
following,-3.23623292436,-17062.7192623
known,-3.20334784387,-26031.1247191
|arabic2digit|,-3.19918849325,-2396.27258632
wrote,-3.18937584712,-23118.3187257
during,-3.13182712135,-13204.8694313
of,-3.11913361117,-317.751404331
forth,-3.10336468704,-26365.9361334
private,-3.07861700136,-25858.2313782
afterwards,-3.06905718507,-11500.7192099
or,-3.06876772638,-2861.27220367
parts,-3.06647823532,-21192.6609773
humble,-2.96407611244,-33150.9516212
work,-2.94073196526,-10633.8501092
notwithstanding,-2.93461870464,-38645.5728626
years,-2.93222922931,-7893.75946257
god,-2.90823443853,-2372.33796977
measure,-2.80885633267,-24097.6280125
lived,-2.79731528188,-26834.5595586
written,-2.79186242537,-19121.8714307
stand,-2.76414800481,-43382.7874001
shown,-2.67694533395,-51663.4769282
year,-2.67513234119,-5651.97130414
worth,-2.65818800984,-28164.2020543
witness,-2.64893528834,-41245.1342933
numerous,-2.64476039826,-38164.9657213
living,-2.60187542328,-33680.711905
weight,-2.59764402777,-57354.3662507
exposed,-2.56508706523,-51644.4208092
five,-2.56379471058,-20187.3049756
his,-2.56006224537,-518.22931472
|arabic4digit|,-2.55094663703,-1420.89928759
best,-2.54913343634,-12852.4092054
act,-2.5491275086,-17695.7258154
men,-2.54220478745,-4953.91179124
.,-2.53595506389,-351.068088225
by,-2.52272401327,-1570.91959686
life,-2.50862985601,-4836.9280032
knowledge,-2.50096699354,-16659.341858
months,-2.4975967176,-27006.3510388
example,-2.47575166804,-27005.5574088
sent,-2.43886193946,-11733.4370314
says,-2.43010383888,-11245.9102744
given,-2.42952244215,-15471.9493167
most,-2.4192674755,-4834.37202622
truly,-2.40879162726,-27404.0148208
age,-2.38959352569,-10115.3015312
distinguished,-2.38766896616,-21710.9339539
month,-2.38490069199,-25879.5645749
persons,-2.38276864914,-12581.0977772
excellent,-2.29334070964,-19049.023696
drawn,-2.28205889943,-37647.8795217
beginning,-2.27922023542,-34724.7460447
after,-2.27226260796,-4663.15356568
appears,-2.25948778204,-20234.9845066
death,-2.23127984773,-5907.36624068
time,-2.22905075492,-4462.87467658
under,-2.2130843046,-5695.02638234
according,-2.1881725773,-22809.9715523
|romannumeral|,-2.18410690039,-1898.66479488
four,-2.18208908273,-12800.2666525
general,-2.17708521316,-3629.29722954
p,-2.17706152295,-3762.54489178
|'s|,-2.13831182088,-1482.31776694
credit,-2.11528454866,-23803.048251
st,-2.10822886689,-5397.7264518
",",-2.07746721013,-201.586620142
charge,-2.07201083308,-30249.7467857
before,-2.06816739719,-6447.11605496
obtained,-2.06735491352,-22595.7192258
first,-2.03383036822,-5220.10396152
n,-2.00892455911,-12813.8430454
mark,-2.00659570516,-31360.4748919
mercy,-1.99550340388,-19317.3309316
acquaintance,-1.99246925571,-18999.416865
perfect,-1.9850458219,-21258.4463664
this,-1.98204187511,-1392.68120944
state,-1.98091634428,-5065.47231972
two,-1.9760884079,-4385.34022746
particularly,-1.97559197626,-17101.6618724
against,-1.96493103495,-4910.03511254
office,-1.93287235206,-10296.742472
instead,-1.92036653761,-25181.8979309
king,-1.89871744672,-1917.81946009
seems,-1.88415806486,-17587.7976271
writing,-1.88405256273,-22223.5215574
the,-1.88197232205,-129.057692242
called,-1.87777635975,-7943.63953823
third,-1.85909976922,-25503.9279802
mention,-1.85176167548,-31629.2777522
case,-1.85055397709,-13212.0390077
action,-1.84675052499,-10391.9675764
part,-1.8425521077,-6866.26902819
suspicion,-1.83505019452,-42769.362171
peace,-1.83484931923,-5346.30708223
remains,-1.81957586855,-34245.1868578
together,-1.80590620087,-13589.5845793
others,-1.79901916193,-8935.05191326
faithful,-1.79823457124,-21455.0718975
fully,-1.78842115743,-24880.3752603
highest,-1.7862631418,-22036.9583049
lives,-1.78041219997,-25889.2907913
whole,-1.77691347682,-7936.7221766
body,-1.77264203547,-9925.39449436
supposed,-1.76201051103,-21906.2984751
line,-1.75834769004,-9142.5118438
through,-1.75251630996,-7947.83326572
purpose,-1.73416615738,-12760.341148
new,-1.72669588133,-7349.44222103
often,-1.72425820018,-8061.46061654
guilty,-1.723314301,-22904.7510478
grace,-1.72322750789,-7047.02699866
success,-1.71718668796,-13088.8245184
is,-1.71569373807,-728.237277739
refused,-1.71125355946,-24674.0876377
promise,-1.68915541875,-19940.4656591
blood,-1.68163057572,-11450.3924547
service,-1.68075246146,-7774.01426668
end,-1.67877824012,-12309.9284062
hi,-1.67744940251,-26595.2976248
favour,-1.67463091487,-12615.1549611
itself,-1.66976478376,-11784.9073886
pleasing,-1.6666812505,-21960.6529612
ten,-1.66396467198,-16451.6050767
above,-1.65854696827,-14279.544876
sit,-1.65686945866,-8276.42066135
attempted,-1.64365431068,-37147.5236588
friends,-1.63121642082,-7069.74244999
believe,-1.61415505683,-7605.07023768
severe,-1.60704675101,-28024.4528076
house,-1.60400680549,-3224.40100352
appointed,-1.58837718973,-8014.23831332
joined,-1.58432008743,-21331.6364194
obtain,-1.57612665783,-24875.8247208
taken,-1.57567904537,-8512.5290201
-,-1.56821534025,-4727.21611745
intended,-1.553866948,-18837.5702613
address,-1.54200161846,-16757.6547077
use,-1.52597633881,-9438.05500699
soul,-1.51866046293,-3334.49200112
history,-1.51698679126,-5850.86470017
course,-1.51407477509,-10855.583866
formed,-1.51302947305,-12644.6271465
laid,-1.51237611895,-18845.1434493
great,-1.51163242514,-2154.02292657
command,-1.50682548621,-5847.96452301
those,-1.50491287091,-2843.89894691
considered,-1.50184466057,-13197.591423
receiving,-1.50112502267,-44964.7001732
principal,-1.5006529862,-12991.3930966
order,-1.49930125857,-5539.7423813
point,-1.49651895083,-13269.4108485
between,-1.49408920298,-6302.30512177
plain,-1.48597807019,-25848.5142128
true,-1.48504366107,-9229.27580528
declared,-1.48200084085,-15105.6129066
high,-1.48148727075,-11659.6077882
minds,-1.48051348868,-19974.0182522
engaged,-1.46916323113,-11753.6736953
title,-1.46643022144,-16551.3648031
highly,-1.46178051166,-14189.3300081
things,-1.45422793172,-5095.0281958
memory,-1.45263199358,-16614.029883
former,-1.44723112612,-12236.2730297
last,-1.44722435659,-5807.6082568
received,-1.44602228272,-7085.30973222
esteem,-1.44351296576,-15222.2126422
enemy,-1.43995734026,-2351.8314191
join,-1.43342124052,-27433.617265
born,-1.43024118068,-7245.36714071
extraordinary,-1.42562719432,-13986.7172609
three,-1.42336325723,-5391.10701891
considerable,-1.40964192654,-9149.31955232
full,-1.39238977326,-10708.5988085
times,-1.3872001066,-10905.6184302
terms,-1.37837870767,-10887.0956877
),-1.37364732384,-1662.61016222
period,-1.3683947489,-6865.96631531
though,-1.34891622004,-3070.53468556
sir,-1.34730434978,-1763.59407666
design,-1.3433135835,-15235.2944692
raised,-1.33385744103,-16383.170091
frequent,-1.3284736824,-24137.8188723
b,-1.31624147709,-8961.9813221
long,-1.30809076743,-5990.1451593
servant,-1.30481018086,-9370.05963658
advantage,-1.30213582902,-16571.221304
manners,-1.29853220407,-8861.50934121
possession,-1.29658970063,-11657.1212874
f,-1.29086846954,-7580.1585866
enjoyed,-1.2901973559,-26467.166976
false,-1.28791937144,-20240.1607319
died,-1.28012267672,-2914.99615798
e,-1.27940793498,-2703.50740339
has,-1.2773049717,-1846.48552169
himself,-1.27203864559,-2494.78161428
immediate,-1.27093400859,-17639.2541476
interesting,-1.26357998038,-9134.68737844
lord,-1.26096578643,-852.125952913
directed,-1.256817961,-13015.5037257
light,-1.24409305215,-7139.04391284
notice,-1.24022853982,-13824.3117658
different,-1.23776658194,-10112.8314526
name,-1.23461322106,-5515.3791835
confidence,-1.20765680978,-9678.65452055
law,-1.20427592922,-8406.71798995
fire,-1.20127567142,-7461.74101223
respect,-1.20120602317,-6282.81754099
removed,-1.20067825083,-16015.6947971
makes,-1.19709084593,-16167.734508
late,-1.19428717938,-4407.60930649
consequence,-1.18603059928,-9549.88543111
value,-1.17984321942,-23803.222464
strongly,-1.17763351639,-20772.4709813
business,-1.16656813653,-6726.13809529
he,-1.16547022234,-247.070084312
