volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
uc1.$b758419,1925,1925,1876,1925,,,161070,0.00780590097989,0,1,149,"Plaisted, Arthur Henry,","The manor and parish records of Medmenham, Buckinghamshire",bio
mdp.39015002387374,1925,1925,1841,1925,,,122758,0.368657884399,0,1,149,"Hudson, W. H. (William Henry),","Men, books and birds",bio
mdp.39015063817608,1937,1937,1872,1937,,,112213,0.0242012292723,0,1,149,"Sir, bart.], [Young, George,",Poor Fred;,bio
uc1.$b106411,1939,1939,1889,1939,,,160144,0.990868778227,1,1,149,"Bridge, Ann,",Four-part setting,fic
uc1.$b244478,1938,1938,1873,1938,,,219287,0.981411897051,1,1,149,"Richardson, Dorothy Miller,",Pilgrimage,fic
mdp.39015030674199,1938,1938,1884,1938,,,214844,0.0240383711646,0,1,149,"Hamilton, Mary Agnes,","Arthur Henderson, a biography",bio
mdp.39015063817269,1930,1930,1876,1930,,,36158,0.00276193462416,0,1,149,"Andreadēs, Andreas Michaēl,","Philip Snowden, the man and his financial policy",bio
mdp.39015030019981,1930,1930,1876,1930,,,110781,0.994649922724,1,1,149,"Rølvaag, O. E. (Ole Edvart),",Pure gold,fic
uc1.b3345738,1925,1925,1890,1925,,,4850,0.954090733246,1,1,149,"Smith, Chard Powers",Along the wind,fic
mdp.39015074187975,1937,1937,1902,1937,,,4723,0.00513524679446,0,1,149,"Miles, A. C.",Mosley in motley,bio
mdp.39015063626413,1925,1925,1880,1925,,,111537,0.11137763935,0,1,149,"Strachey, Lytton,",Queen Victoria,bio
mdp.39015070240331,1927,1927,1878,1927,,,103396,0.00858564463927,0,1,149,"Chatterton, E. Keble (Edward Keble),",Captain John Smith,bio
uc1.$b675805,1936,1936,1887,1936,,,147320,0.113668127591,0,1,149,"Sitwell, Edith,",Victoria of England,bio
uc1.$b154536,1933,1933,1884,1933,,,87749,0.979530302176,1,1,149,"Ammers-Küller, Jo van,",The apple and Eve,fic
loc.ark+=13960=t13n28971,1922,1922,1922,1922,,,22465,0.134973925333,0,1,149,"McSpadden, J. Walker",The story of Abraham Lincoln,bio
uc1.$b245089,1925,1925,1880,1925,,,65601,0.90916689851,1,1,149,"Van Vechten, Carl,",Firecrackers ;,fic
mdp.39015005729499,1926,1926,1872,1926,,,100698,0.958697477517,1,1,149,"Sir, Beerbohm, Max,",Zuleika Dobson,fic
mdp.39015031237756,1936,1936,1908,1936,,,67754,0.998201103997,1,1,149,"Hale, Nancy,",The earliest dreams,fic
mdp.39015059503071,1933,1933,1884,1933,,,123105,0.0160683318774,0,1,149,"Wallace, W. Stewart (William Stewart),",The memoirs of the Rt. Hon. Sir George Foster,bio
nyp.33433074848056,1921,1921,1921,1921,,,75736,0.977100249585,1,1,149,"Emanuel, V. R.",The Big Muskeg,fic
mdp.39015024534490,1923,1923,1923,1923,,,173194,0.331278743276,0,1,149,anonymous248,Elbert Hubbard's scrap book,bio
njp.32101068163433,1923,1923,1872,1923,,,64524,0.99922957086,1,1,149,"Abbott, Eleanor Hallowell,",Silver moon,fic
mdp.39015059478902,1921,1921,1921,1921,,,27159,0.00181319007282,0,1,149,"Cooper, Irma Jane,",The life and public services of James Logan,bio
uc1.$b787154,1929,1929,1867,1929,,,100079,0.968010844575,1,1,149,"Montague, C. E. (Charles Edward),","Action, and other stories",fic
uc1.32106001597878,1922,1922,1922,1922,,,27094,0.00928601260306,0,1,149,"Tolstai͡a, S. A.",Autobiography of Countess Tolstoy Sophie Andreevna Tolstoy,bio
mdp.39076002192560,1929,1929,1884,1929,,,73461,0.942511578989,1,1,149,"Edwards, Leo,",Jerry Todd and the bob-tailed elephant,fic
uc1.b3727422,1922,1922,1922,1922,,,62063,0.976254433001,1,1,149,"White, Stewart Edward,","On tiptoe, a romance of the redwoods",fic
mdp.39015063960127,1930,1930,1879,1930,,,100845,0.994702685218,1,1,149,"Vance, Louis Joseph,",Speaking of women,fic
uc1.$b105413,1937,1937,1899,1937,,,129136,0.974476494751,1,1,149,"Stong, Phil,",Buckskin breeches,fic
uc2.ark+=13960=t1gh9nc2r,1921,1921,1921,1921,,,41308,0.917117761299,1,1,149,"Masson, Thomas Lansing,",Masterpieces of American wit and humor,fic
uc2.ark+=13960=t6c24s70q,1922,1922,1922,1922,,,30976,0.641557522222,1,1,149,"Sconce, Harvey J.",The romance of everifarm,fic
mdp.39015005456598,1922,1922,1922,1922,,,92607,0.0368014546063,0,1,149,"Whale, Winifred Stephens.",Women of the French revolution,bio
mdp.39015030657053,1937,1937,1886,1937,,,126938,0.0297490811019,0,1,149,"Vulliamy, C. E. (Colwyn Edward),",Royal George,bio
mdp.39015022072378,1938,1938,1895,1938,,,109354,0.0036316485573,0,1,149,"Pearson, E. S. (Egon Sharpe),",Karl Pearson;,bio
uc1.$b318467,1925,1925,1888,1925,,,39206,0.732798162423,1,1,149,"Morand, Paul,",Lewis and Irene,fic
uc1.$b302116,1923,1923,1878,1923,,,80323,0.99638460395,1,1,149,"Niven, Frederick,",The wolfer,fic
uc1.$b56543,1938,1938,1903,1938,,,135081,0.977288723473,1,1,149,"Ethridge, Willie Snow.",Mingled yarn,fic
mdp.39015058394928,1920,1920,1920,1920,,,254874,0.0149807608904,0,1,149,"Gooch, G. P.",Life of Lord Courtney,bio
mdp.39015059455017,1926,1926,1872,1926,,,361782,0.0155996848588,0,1,149,"Hughes, Rupert,",George Washington,bio
mdp.39015064367579,1921,1921,1921,1921,,,40198,0.0348257522558,0,1,149,anonymous247,Lives of the Serbian saints,bio
osu.32435058031139,1927,1927,1877,1927,,,62056,0.986605412273,1,1,149,"Parmenter, Christine Whiting,",The unknown port,fic
inu.39000002421613,1922,1922,1922,1922,,,75886,0.99626401067,1,1,149,"Milne, A. A.",Mr. Pim,fic
mdp.39015030657046,1936,1936,1899,1936,,,156227,0.0109407389015,0,1,149,"Davies, John David Griffith,",George the Third;,bio
mdp.39015016448949,1935,1935,1900,1935,,,115136,0.0673442276156,0,1,149,"1904- Halbeisen, Elizabeth Kobus,",Harriet Prescott Spofford,bio
osu.32435076975895,1937,1937,1902,1937,,,56329,0.998624241309,1,1,149,"Williams, Wright.",Carnival girl,fic
mdp.39015030760972,1926,1926,1863,1926,,,79118,0.477673327928,1,1,149,"Machen, Arthur,",The Canning wonder,fic
wu.89055051874,1927,1927,1887,1927,,,11569,0.0159123367507,0,1,149,"Broad, C. D. (Charlie Dunbar),",Sir Isaac Newton,bio
mdp.39015005674216,1937,1937,1909,1937,,,102495,0.992191152027,1,1,149,"Hathaway, Baxter,",The stubborn way,fic
uc1.b3687355,1927,1927,1888,1927,,,129185,0.991477497736,1,1,149,"Boyd, James,",Marching on,fic
osu.32435056565120,1931,1931,1896,1931,,,60934,0.982434678829,1,1,149,"Grove, Harriet Pyne.","Betty Lee, junior",fic
uc1.b3335784,1936,1936,1901,1936,,,28227,0.906887852433,1,1,149,"Mrs. McGiffert, Gertrude Huntington (Boyce)",The tree of time,fic
mdp.39015014519741,1934,1934,1885,1934,,,141539,0.717527758243,1,1,149,"Lewis, Sinclair,",Work of art,fic
uc2.ark+=13960=t0ms3mz2d,1922,1922,1922,1922,,,57143,0.969802560451,1,1,149,"Magee, Anna F.",The Magee intermediate reader,fic
nyp.33433074879572,1922,1922,1922,1922,,,125293,0.913093460154,1,1,149,"Locke, William John,",The tale of Triona,fic
mdp.39015059499973,1931,1931,1903,1931,,,70475,0.914113172871,0,1,149,"Waldron, Malcolm Thomas,",Snow man;,bio
uc1.$b675823,1930,1930,1880,1930,,,113745,0.0147463940321,0,1,149,"Tilby, A. Wyatt,",Lord John Russell,bio
uc2.ark+=13960=t2v40nq36,1922,1922,1922,1922,,,43630,0.995070830171,1,1,149,"Gregory,",The image and other plays,fic
uc1.$b300911,1925,1925,1857,1925,,,80136,0.985478867543,1,1,149,"Hough, Emerson,",The ship of souls,fic
mdp.39015025813950,1929,1929,1883,1929,,,91532,0.0021575774795,0,1,149,"Mowat, R. B. (Robert Balmain),",The life of Lord Pauncefote,bio
uc1.$b103988,1930,1930,1881,1930,,,192915,0.980755237659,1,1,149,"Norris, Charles Gilman,",Seed,fic
mdp.39015024350756,1937,1937,1902,1937,,,25839,0.999834105514,1,1,149,"Bontemps, Arna,",Sad-faced boy,fic
uc1.b4437320,1937,1937,1861,1937,,,107655,0.0118339131433,0,1,149,"Konkle, Burton Alva,",Thomas Willing and the first American financial system,bio
mdp.39015031221891,1932,1932,1876,1932,,,115936,0.949336177914,1,1,149,"Cobb, Irvin S. (Irvin Shrewsbury),",Down yonder with Judge Priest and Irvin S. Cobb,fic
mdp.39015005762110,1925,1925,1861,1925,,,22595,0.0708816688439,0,1,149,"Blanche, Jacques-Emile,",Manet,bio
mdp.39015035863102,1925,1925,1875,1925,,,10164,0.940815027789,1,1,149,"Torrence, Ridgely,",Hesperides,fic
mdp.39015031936175,1932,1932,1891,1932,,,162554,0.0776788891864,0,1,149,"Dobrée, Bonamy,","William Penn, Quaker and pioneer",bio
mdp.39015012361179,1937,1937,1879,1937,,,107233,0.98445737772,1,1,149,"Mundy, Talbot,",The thunder dragon gate,fic
mdp.39015012993492,1923,1923,1888,1923,,,45507,0.00598350535879,0,1,149,"Kerr, Archibald William Montgomerie.",An Ironside of Ireland;,bio
wu.89061954947,1923,1923,1923,1923,,,325264,0.00236717723823,0,1,149,"Lincoln, Waldo,",History of the Lincoln family,bio
inu.32000000893638,1930,1930,1895,1930,,,82415,0.554963031548,1,1,149,"Hives, Frank.",Ju-ju and justice in Nigeria,fic
uc1.$b312645,1932,1932,1902,1932,,,79438,0.999033590557,1,1,149,"Thielen, Benedict,",Deep streets,fic
uc1.$b252341,1923,1923,1876,1923,,,49749,0.999263325762,1,1,149,"Tormay, Cécile,",Stonecrop;,fic
uc2.ark+=13960=t9765cd86,1922,1922,1922,1922,,,102269,0.996956810438,1,1,149,"Gross, Mark S.",To the dark tower;,fic
wu.89066140443,1922,1922,1922,1922,,,112381,0.626735611062,0,1,149,"King, Nellie Clarke,",Some New England families,bio
uc1.$b322735,1925,1925,1873,1925,,,90559,0.981377615491,1,1,149,"Beresford, J. D. (John Davys),",The monkey-puzzle,fic
mdp.39015030971355,1921,1921,1921,1921,,,1389836,0.00268310191825,0,1,149,anonymous243,"The Dictionary of national biography, founded in 1882 by George Smith",bio
mdp.39015030643681,1929,1929,1854,1929,,,8329,0.00156369043198,0,1,149,"Sir, Sankey, Stuart,",Lord Haldane's life and the adult education movement,bio
mdp.39015008774443,1938,1938,1887,1938,,,30230,0.020530972689,0,1,149,"Hodgson, Stuart,",The man who made the peace,bio
uc1.$b56510,1936,1936,1888,1936,,,102551,0.986266686731,1,1,149,"Duffus, R. L. (Robert Luther),",The sky but not the heart;,fic
uc1.$b80875,1937,1937,1907,1937,,,81946,0.987391978538,1,1,149,"Meersch, Maxence van der,",Hath not the potter,fic
mdp.39015063945003,1933,1933,1864,1933,,,131252,0.913336517723,1,1,149,"Mrs., Miln, Louise Jordan,",Peng Wee's harvest,fic
mdp.39015041641856,1922,1922,1922,1922,,,42665,0.0439770161627,0,1,149,"Saunders, Kenneth J.",Gotama Buddha,bio
osu.32435056645112,1929,1929,1894,1929,,,85765,0.993018398174,1,1,149,"Haines, Ella Wister.",Lady slipper,fic
wu.89069269272,1923,1923,1923,1923,,,35174,0.00832526240174,0,1,149,"Downie, Mary Lois,","Family history of John Downie, Sr",bio
uc1.b3324452,1920,1920,1920,1920,,,91255,0.908664888922,1,1,149,"Huneker, James,",Melomaniacs,fic
mdp.39015030777349,1929,1929,1851,1929,,,88293,0.957571613838,1,1,149,"Garborg, Arne,",Peace,fic
mdp.39015030643301,1931,1931,1884,1931,,,90263,0.355092857182,0,1,149,"Clarke, Tom,",My Northcliffe diary,bio
mdp.39015059422637,1931,1931,1859,1931,,,91261,0.00633521432708,0,1,149,"Van Dyke, Paul,","George Washington, the son of his country, 1732-1775",bio
uc1.$b60217,1925,1925,1862,1925,,,92165,0.0266648670061,0,1,149,"Seitz, Don Carlos,",Uncommon Americans,bio
uc1.$b236140,1928,1928,1893,1928,,,120935,0.948994385252,1,1,149,"Darling, Esther Birdsall.",The break-up,fic
mdp.39015030700630,1926,1926,1880,1926,,,120046,0.933094525499,1,1,149,"Kyne, Peter B. (Peter Bernard),",The understanding heart,fic
mdp.39015030523727,1923,1923,1888,1923,,,483307,0.0089173782932,0,1,149,"Watt, Theodore.",Aberdeen Grammar School roll of pupils 1795-1919 annotated from 1863,bio
mdp.39015022653938,1922,1922,1922,1922,,,61345,0.912476292378,1,1,149,"Dukes, Paul,",Red dusk and the morrow;,fic
uc1.b3578355,1920,1920,1920,1920,,,74480,0.947787839785,1,1,149,"Davis, Richard Harding,",The Red Cross girl,fic
mdp.39015039231074,1932,1932,1897,1932,,,156778,0.0218519179974,0,1,149,"Armfield, Anne Constance (Smedley)",Grace Darling and her times,bio
nyp.33433074935366,1921,1921,1921,1921,,,140994,0.984033579948,1,1,149,"Camp, Wadsworth,",The guarded heights,fic
mdp.39015024235114,1921,1921,1921,1921,,,142526,0.980562400636,1,1,149,"Stratton-Porter, Gene,",Her father's daughter,fic
mdp.39015065802194,1928,1928,1872,1928,,,81956,0.987588041036,1,1,149,"Wharton, James Blanton,",Squad,fic
uc1.$b318497,1938,1938,1894,1938,,,89362,0.989910031837,1,1,149,"Vercel, Roger,",Tides of Mont St.-Michel,fic
mdp.39015058014815,1927,1927,1874,1927,,,127018,0.980191650522,1,1,149,"Montgomery, L. M. (Lucy Maud),",Emily climbs,fic
mdp.39015027251639,1922,1922,1922,1922,,,22784,0.0455352971905,0,1,149,"Bushnell, Sarah T.",The truth about Henry Ford,bio
mdp.39015005788909,1928,1928,1864,1928,,,155415,0.901656789449,1,1,149,"Żeromski, Stefan,",Ashes,fic
uva.x001586600,1921,1921,1921,1921,,,91253,0.984039811354,1,1,149,"Reeve, Arthur B.",The mystery mind,fic
mdp.39015012428242,1934,1934,1877,1934,,,90382,0.087542806519,0,1,149,"Molony, John Chartres,",Ireland's tragic comedians,bio
uc2.ark+=13960=t1dj5bk0z,1921,1921,1921,1921,,,5348,0.00384427391732,0,1,149,"Bończa, St. J.","Joseph Pilsudski, founder of Polish national independence",bio
uc1.$b750677,1931,1931,1874,1931,,,133581,0.0139494452606,0,1,149,"Benjamin, Lewis Saul,",The Huskisson papers,bio
inu.32000009135734,1932,1932,1890,1932,,,80646,0.993511292366,1,1,149,"Delafield, E. M.,",A good man's love,fic
mdp.39015030656238,1927,1927,1882,1927,,,66065,0.0229074904375,0,1,149,"Carswell, Donald,",Brother Scots,bio
mdp.39015033389381,1931,1931,1885,1931,,,29370,0.909409966366,1,1,149,"Maurois, André,",The weigher of souls,fic
mdp.39015031075560,1932,1932,1892,1932,,,92880,0.950237578446,1,1,149,"Lovelace, Maud Hart,",The Charming Sally,fic
uc2.ark+=13960=t9h41nk9h,1922,1922,1922,1922,,,41912,0.898560004145,1,1,149,"Macaulay, Rose,",Mystery at Geneva;,fic
mdp.39015030656220,1925,1925,1858,1925,,,77024,0.0171591874063,0,1,149,"Lady, Balfour, Frances,","A memoir of Lord Balfour of Burleigh, K.T",bio
mdp.39015003511170,1921,1921,1921,1921,,,47138,0.0357179535291,0,1,149,"Maverick, Mary Ann (Adams),",Memoirs of Mary A. Maverick,bio
mdp.39015020475987,1922,1922,1922,1922,,,121625,0.00872518319712,0,1,149,"Rosen, Roman Romanovich,",Forty years of diplomacy,bio
mdp.39015008970140,1925,1925,1859,1925,,,104084,0.0101126142745,0,1,149,"Whibley, Charles,",Lord John Manners and his friends,bio
osu.32435058038647,1923,1923,1888,1923,,,72378,0.984888888686,1,1,149,"Perrin, Clyde,",The thunderbolt,fic
uc1.$b673597,1926,1926,1889,1926,,,97379,0.00658638868817,0,1,149,"Yarborough, Minnie Clare,",John Horne Tooke,bio
mdp.39015026102791,1920,1920,1920,1920,,,52614,0.00435625021198,0,1,149,"Johnston, R. M.","Napoleon, a short biography",bio
mdp.39015074813893,1939,1939,1892,1939,,,126492,0.0273238781569,0,1,149,"baron, Elton, Godfrey Elton,",The life of James Ramsay Macdonald (1866-1919),bio
mdp.39015013270387,1933,1933,1889,1933,,,40274,0.0187637045163,0,1,149,"Birrell, Francis,",Gladstone,bio
uc1.$b753613,1928,1928,1875,1928,,,82573,0.00414811454209,0,1,149,"Morison, J. L. (John Lyle),",The eighth Earl of Elgin;,bio
mdp.39015005375434,1922,1922,1922,1922,,,57574,0.176680379598,0,1,149,"Meier-Graefe, Julius,",Vincent van Gogh;,bio
mdp.39015031903860,1930,1930,1859,1930,,,87653,0.0239856049686,0,1,149,"Cust, Lionel,",King Edward VII and his court;,bio
inu.30000121037133,1937,1937,1903,1937,,,9282,0.965995690442,1,1,149,"Brown, Bruce,",Arkansas tales,fic
mdp.39015005913184,1929,1929,1864,1929,,,55553,0.0533595141995,0,1,149,"Gwynn, Stephen Lucius,",Saints & scholars,bio
mdp.39015063934817,1936,1936,1865,1936,,,106608,0.982576471555,1,1,149,"Mason, A. E. W. (Alfred Edward Woodley),",Fire over England,fic
mdp.39015063976214,1923,1923,1874,1923,,,120924,0.935595629425,1,1,149,"Woodward, William E.,",Bunk,fic
wu.89032263527,1928,1928,1876,1928,,,175451,0.0054926094983,0,1,149,"Marquis of, Zetland, Lawrence John Lumley Dundas,",The life of Lord Curzon,bio
mdp.39015022777133,1922,1922,1922,1922,,,59363,0.00895643146819,0,1,149,"Williamson, David,",Sir John Kirk,bio
coo.31924022152676,1922,1922,1922,1922,,,86650,0.73714204729,1,1,149,"Hawthorne, Nathaniel,",Works,fic
