volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
11882,1949,1949,0,1949,,uk,12.537659569406221,0.00178891539079,0,1,"Ferrars, E. X,",The March Hare murders,chimyst | teamred | chirandom
11896,1949,1949,1878,1949,f,uk,11.841217100817135,0.000171930033782,0,1,"Wentworth, Patricia,",The Catherine-wheel,teamred | chirandom
11900,1949,1949,1874,1949,m,uk,16.464575730695387,0.999796670906,1,1,"Wright, S. Fowler,",The Amphibians,chiscifi | teamred
11927,1950,1950,1886,1950,m,uk,14.258575887008732,0.082447665287,1,1,"Stapledon, Olaf,",A man divided,chiscifi | teamred
11932,1950,1950,1878,1950,f,uk,11.72911633166814,1.11698729742e-05,0,1,"Wentworth, Patricia,",Through the wall,chimyst | chirandom | teamblack
20002,1951,1951,1920,1951,m,us,12.438942428457521,0.996384233342,1,1,"Asimov, Isaac,",Foundation,chiscifi | teamred
20021,1951,1951,1916,1951,m,us,11.288106041152586,0.999449316989,1,1,"MacDonald, John D.",Wine of the dreamers,chiscifi | stew | teamblack
20026,1951,1951,1910,1951,m,us,13.157851965245033,0.985248078559,1,1,"Merwin, Sam,",The house of many worlds,chiscifi | teamred | chirandom
20041,1951,1951,1902,1951,m,us,13.030306785474002,0.933881448844,1,1,"Wylie, Philip,",The disappearance,chiscifi | teamred | stew
20044,1952,1952,1920,1952,m,us,12.975748416452278,0.992358360838,1,1,"Asimov, Isaac,",Foundation and empire,chiscifi | chirandom | teamblack | stew
20065,1952,1952,1915,1952,m,us,10.787528837699918,0.999565546158,1,1,"Jones, Raymond F.",Son of the stars,chiscifi | teamblack
20070,1952,1952,1914,1952,m,us,12.042319390842641,0.00252606147685,0,1,"Malamud, Bernard",The natural,chirandom | teamblack
20075,1952,1952,1908,1952,m,us,10.535373681301458,0.058179683052,0,1,"Powell, Richard,",A shot in the dark,chimyst | chirandom | teamblack
20078,1952,1952,1918,1952,m,us,9.876644591273832,0.00510356994709,0,1,"Spillane, Mickey,",Kiss me: deadly,chimyst | stew | chirandom | teamblack | hardboiled
20079,1952,1952,1922,1952,m,us,13.834171952491188,0.677028832029,1,1,"Vonnegut, Kurt,",Player piano,chiscifi | chirandom | teamblack | stew
20083,1953,1953,1920,1953,m,us,13.034514875843332,0.999011324129,1,1,"Asimov, Isaac,",Second foundation,chiscifi | teamred | chirandom | stew
20088,1953,1953,1920,1953,m,us,12.477692385036287,0.750864388938,1,1,"Bradbury, Ray,",Fahrenheit 451,chiscifi | stew | teamblack
20089,1953,1953,1906,1953,m,us,11.814125320198078,0.840562182713,1,1,"Brown, Fredric,",The lights in the sky are,chiscifi | teamred | chirandom | stew
20102,1953,1953,1905,1953,f,us,10.446816759410861,0.000628291497187,0,1,"Lasswell, Mary,",Tooner Schooner,teamred | chirandom
20106,1953,1953,1916,1953,m,us,11.464792733111404,0.997738271511,1,1,"Lowndes, Robert W,",Mystery of the third mine,chiscifi | teamred
20114,1953,1953,1909,1953,m,us,11.921486009219294,0.968808958041,1,1,"Pangborn, Edgar,",West of the sun,chiscifi | chirandom | teamblack | stew
20133,1954,1954,1915,1954,m,us,11.672846961648032,0.998331503572,1,1,"Del Rey, Lester,",Step to the stars,chiscifi | teamblack
20136,1954,1954,1916,1954,m,us,14.637754650255225,0.00295817055574,0,1,"Foote, Shelby,",Jordan County,teamred | chirandom
20139,1954,1954,0,1954,m,us,10.611728007807384,0.896080030162,1,1,"Heinlein, Robert A.",The star beast,chiscifi | stew | teamblack
20151,1954,1954,1912,1954,m,us,11.179102222905447,0.00527616839455,0,1,"Manfred, Frederick Feikem",Lord Grizzly,teamred | chirandom
20152,1954,1954,1926,1954,m,us,11.72877341687999,0.760761702364,1,1,"Matheson, Richard,",I am legend,chiscifi | teamred | chihorror | pbgothic
20163,1954,1954,1916,1954,m,us,10.26550951171134,0.0145658995427,0,1,"Robbins, Harold,",Never leave me,chirandom | teamblack
20194,1955,1955,1912,1955,f,us,14.084388473191284,0.00446988640573,0,1,"McCarthy, Mary",A charmed life,teamred | chirandom
20222,1956,1956,1915,1956,m,us,11.688007103285106,0.999614524862,1,1,"Del Rey, Lester,",Mission to the moon,chiscifi | teamblack
20233,1956,1956,1907,1956,m,us,11.42250088597779,0.829370565248,1,1,"Heinlein, Robert A.",Double star,chiscifi | teamred | chirandom
20240,1956,1956,1916,1956,m,us,10.440790621742275,0.000907040579391,0,1,"MacDonald, John D.",You live once,chirandom | teamblack
20270,1957,1957,1928,1957,m,us,12.337953795141683,0.999609220856,1,1,"Dick, Philip K,",Eye in the sky,chiscifi | chirandom | teamblack
20290,1957,1957,1897,1957,f,us,14.656569712212525,0.00135015425654,0,1,"Malvern, Gladys,",My lady: my love,chirandom | teamblack
20293,1957,1957,1911,1957,f,us,10.939477362719186,0.796828302865,1,1,"Moore, C. L.",Doomsday morning,chiscifi | teamred
20335,1958,1958,1907,1958,f,us,12.26344940185984,0.00249618906091,0,1,"MacInnes, Helen,",North from Rome,chirandom | teamblack
20350,1958,1958,1912,1958,m,us,15.22002140075332,0.000519775677664,0,1,"Taylor, Robert Lewis,",The travels of Jaimie McP,teamred | chirandom
20352,1958,1958,1932,1958,m,us,14.059487289403368,0.00283150930811,0,1,"Updike, John,",The poorhouse fair,chirandom | teamblack
20370,1959,1959,1905,1959,m,us,10.741489653342779,0.999568355774,1,1,"Gantz, Kenneth Franklin,",Not in solitude,chiscifi | teamred
20374,1959,1959,1907,1959,m,us,11.653193298412084,0.856567196549,1,1,"Heinlein, Robert A.",Starship troopers,chiscifi | stew | teamblack
20380,1959,1959,0,1959,f,us,11.599268071144577,0.000335008665976,0,1,"Kirkland, Elithe Hamilton",Love is a wild assault,chirandom | teamblack
20390,1959,1959,1903,1959,f,us,14.518786682194005,0.0180533273055,0,1,"Nin, Anais,",Children of the albatross,teamred | chirandom
20414,1960,1960,1907,1960,f,us,12.706537891241378,0.00674178628336,0,1,"MacInnes, Helen,",Decision at Delphi,chirandom | teamblack
20427,1960,1960,1928,1960,m,us,12.719358267885088,0.989567740465,1,1,"Sheckley, Robert,",Store of infinity,chiscifi | teamblack
20428,1960,1960,1926,1960,m,us,13.722804802056213,0.0439914138347,0,1,"Sigal, Clancy,",Weekend in Dinlock,chirandom | teamblack
20450,1961,1961,1920,1961,m,us,11.80969037731036,0.999305230905,1,1,"Galouye, Daniel F,",Dark universe,chiscifi | teamred | stew
20471,1961,1961,1916,1961,m,us,10.65924938404149,0.0140594004047,0,1,"Robbins, Harold,",The carpetbaggers,teamred | chirandom
20474,1961,1961,1886,1961,m,us,11.616133627909681,5.37084917988e-05,0,1,"Stout, Rex,",The final deduction,chimyst | chirandom | teamblack
20480,1962,1962,1920,1962,m,us,14.257702856041108,0.564168322598,1,1,"Bradbury, Ray,",Something wicked this way,chiscifi | chihorror | teamblack
20481,1962,1962,1914,1962,m,us,9.986243661212397,0.999742955452,0,1,"Burroughs, William S.",The ticket that exploded,chirandom | teamblack
20485,1962,1962,1906,1962,m,us,12.716681956735169,0.999576695876,1,1,"Clifton, Mark,",When they come from space,chiscifi | teamblack
20496,1962,1962,1927,1962,m,us,12.113726233335052,0.999182873562,1,1,"Garrett, Randall,",Unwise child,chiscifi | teamred | stew
20505,1962,1962,1918,1962,f,us,12.049519603173101,0.973861126392,1,1,"L'Engle, Madeleine,",A wrinkle in time,chiscifi | chifantasy | teamblack
20526,1962,1962,1886,1962,m,us,11.813264470083439,0.00062838234799,0,1,"Stout, Rex,",Gambit,chimyst | chirandom | teamblack
20533,1963,1963,1900,1963,f,us,14.524694463849094,0.000329369215069,0,1,"Caldwell, Taylor,",Grandmother and the pries,chirandom | teamblack
20544,1963,1963,1922,1963,m,us,30.236592692962834,9.33045324364e-05,0,1,"Kerouac, Jack,",Visions of Gerard,chirandom | teamblack
20563,1963,1963,1922,1963,m,us,12.142319049606959,0.0409598856436,1,1,"Vonnegut, Kurt,",Cat's Cradle,chiscifi | teamblack
20572,1964,1964,1914,1964,m,us,10.444701684574193,0.999929012115,1,1,"Burroughs, William S.",Nova Express,chiscifi | teamblack
20573,1964,1964,1922,1964,m,us,13.072844806049718,0.998876118133,1,1,"Clement, Hal,",Close to critical,chiscifi | teamblack
20582,1964,1964,1914,1964,m,us,15.060535194174463,0.056198452141,0,1,"Fast, Howard,",Agrippa's daughter,chirandom | teamblack
20592,1964,1964,1932,1964,m,us,12.239945753894226,0.00357949295909,0,1,"Kim, Richard E.",The martyred,teamred | chirandom
20620,1965,1965,0,1965,m,guyana,12.394191703600992,0.000165001583312,0,1,"Braithwaite, E. R.  (Edwa",Choice of straws,chirandom | teamblack
20632,1965,1965,1928,1965,m,us,13.658212595025592,0.0209587380947,0,1,"Friedman, Sanford,",Totempole,chirandom | teamblack
20642,1965,1965,1916,1965,m,us,11.485153872623817,0.00699157141125,0,1,"MacDonald, John D.",A deadly shade of gold,chimyst | teamred | chirandom
20648,1965,1965,1925,1965,m,us,11.624412395966996,0.898548397315,0,1,"Moore, Robin,",The green berets,chirandom | teamblack
20649,1965,1965,1899,1965,m,us,16.818250253123782,0.00280332087211,0,1,"Nabokov, Vladimir Vladimi",The eye,teamred | chirandom
20655,1965,1965,1919,1965,m,us,11.27953994539926,0.998888027127,1,1,"Raphael, Rick,",Code three,chiscifi | teamred | stew
20673,1966,1966,1920,1966,m,us,12.493181015567517,0.999966737087,1,1,"Asimov, Isaac,",Fantastic voyage,chiscifi | teamred | stew
20677,1966,1966,1922,1966,m,us,11.853268485695017,0.00240978248959,0,1,"Capps, Benjamin,",A woman of the people,teamred | chirandom
20683,1966,1966,1942,1966,m,us,11.93920038025621,0.998039277019,1,1,"Delany, Samuel R,",Babel-17,chiscifi | teamred
20684,1966,1966,1928,1966,m,us,12.54105411461638,0.989273701022,1,1,"Dick, Philip K,",Now wait for last year,chiscifi | chirandom | teamblack
20694,1966,1966,0,1966,m,us,11.94130930263335,0.999263713744,1,1,"Herbert, Frank,",The eyes of Heisenberg,chiscifi | teamred
20709,1966,1966,1937,1966,m,us,15.240382912846714,0.392342336909,0,1,"Pynchon, Thomas,",The crying of lot 49,chirandom | teamblack
20712,1966,1966,1911,1966,m,us,11.933174115957076,0.999887914064,1,1,"Schmitz, James H.",The witches of Karres,chiscifi | teamred
20723,1966,1966,1937,1966,m,us,11.912994558095116,0.737577646158,1,1,"Zelazny, Roger,",This immortal,chiscifi | chifantasy | teamblack
20737,1967,1967,1923,1967,f,us,11.595966354505656,0.00179733611883,0,1,"Fox, Paula,",Poor George,chirandom | teamblack
20750,1967,1967,1895,1967,m,us,12.11010239536413,0.000438487499154,0,1,"McNichols, Charles Longstreth,",Crazy weather,teamred | chirandom
20794,1968,1968,1927,1968,f,us,12.53329502967638,0.74039837044,0,1,"Peters, Elizabeth,",The jackal's head,chirandom | teamblack
20819,1969,1969,1923,1969,m,us,13.619937147376982,0.821334567917,1,1,"Davidson, Avram,",The phoenix and the mirro,chiscifi | teamblack
20820,1969,1969,1936,1969,f,us,12.888747365041702,0.000908235710931,0,1,"Davis, Gwen,",The pretenders,teamred | chirandom
20821,1969,1969,1928,1969,m,us,12.541677063156508,0.998098532352,1,1,"Dick, Philip K,",Galactic pot-healer,chiscifi | teamred
20837,1969,1969,1899,1969,m,us,18.61740322506837,0.075804986109,0,1,"Nabokov, Vladimir Vladimi",Ada,chirandom | teamblack
20842,1969,1969,1903,1969,m,us,11.493890264773295,0.00319690618348,0,1,"Pentecost, Hugh,",Girl watcher's funeral,chimyst | stew | chirandom | teamblack
20866,1970,1970,1926,1970,m,us,12.029526297633108,0.999926464281,1,1,"Anderson, Poul,",Tau zero,chiscifi | chirandom | teamblack
20898,1970,1970,1944,1970,f,us,13.327915728888563,0.913413313313,1,1,"Kurtz, Katherine,",Deryni rising,chiscifi | chifantasy | teamblack
20899,1970,1970,1908,1970,m,us,11.64462728949048,0.00141061313748,0,1,"L'Amour, Louis,",Galloway,teamred | chirandom
20919,1970,1970,1935,1970,m,us,13.168141967578437,0.998762241245,1,1,"Silverberg, Robert,",Downward to the earth,chiscifi | teamblack
20956,1971,1971,0,1971,m,us,15.185115476811442,0.999666918485,1,1,"Geissler, Ludwig A,",Looking beyond,chiutopia | chiscifi | teamred | stew
20961,1971,1971,1941,1971,m,us,12.096419630966947,0.998442553997,1,1,"Hjortsberg, William,",Gray matters,chiscifi | teamred
21028,1972,1972,1921,1972,f,us,11.874192675409109,6.95620224043e-05,0,1,"Highsmith, Patricia,",A dog's ransom,crime | teamred | chirandom
21035,1972,1972,1929,1972,m,us,12.622300541495088,0.00127371202057,1,1,"Levin, Ira,",The Stepford wives,chiscifi | chihorror | teamblack
21043,1972,1972,1943,1972,m,us,15.081186295237364,0.0162822443087,0,1,"Millhauser, Steven,",Edwin Mullhouse,teamred | chirandom
21079,1973,1973,1914,1973,m,us,13.788210409101106,0.539888262555,0,1,"Berryman, John,",Recovery,teamred | chirandom
21088,1973,1973,1916,1973,f,us,11.193435419697948,0.000206575105585,0,1,"Davis, Dorothy Salisbury,",The little brothers,chimyst | chirandom | teamblack
21094,1973,1973,1933,1973,m,us,16.05682644343186,0.498502136703,0,1,"Gardner, John,",Jason and Medeia,teamred | chirandom | chifantasy
21104,1959,1973,1909,1959,m,us,11.810909465905297,0.00331027579711,0,1,"Himes, Chester B.",The crazy kill,chimyst | teamred | chirandom | hardboiled
21114,1973,1973,1916,1973,m,us,11.243890946045802,0.00496683647494,0,1,"MacDonald, John D.",The scarlet ruse,chimyst | teamred | chirandom
21116,1973,1973,1939,1973,m,us,13.754685240165582,0.413998141897,1,1,"Malzberg, Barry N,",Herovit's world,chiscifi | chirandom | teamblack
