volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
10377,1932,1932,1896,1932,m,us,11.009967563188155,0.0038226470641,0,1,"Dos Passos, John,",1919,teamred | chirandom
10380,1932,1932,1897,1932,m,us,12.41969590731996,0.680299442176,1,1,"Faulkner, William",Light in August,teamblack | pbgothic
10403,1933,1933,1900,1933,m,us,12.849256980630127,0.252706427581,1,1,"Endore, S. Guy,",The werewolf of Paris,teamblack | chihorror | stew | chifantasy
10911,1948,1948,0,1948,m,us,12.101839737036792,0.407879260851,0,1,"Queen, Ellery,",Ten days' wonder,stew | cozy | chirandom | teamblack | chimyst | det100
10916,1948,1948,1904,1948,m,us,11.972488796113094,6.73711467439e-05,0,1,"Skinner, B. F.",Walden Two,teamblack | chirandom | chiutopia
10923,1948,1948,1908,1948,m,us,12.445077913483109,0.998816944046,1,1,"Williamson, Jack,",Darker than you think,teamblack | chihorror | chiscifi | chifantasy
11061,1938,1938,1907,1938,f,uk,12.659765867297441,0.613408714017,1,1,"Du Maurier, Daphne,",Rebecca,stew | teamred | pbgothic
11191,1927,1927,1875,1927,m,uk,13.19781652347118,0.0386147037709,0,1,"Buchan, John,",Witch wood,teamblack | chirandom | chifantasy
11396,1933,1933,1879,1933,f,au,11.973116871905223,0.15922758768,0,1,"Franklin, Miles,",Bring the monkey,teamred | chirandom | chimyst
11442,1934,1934,1899,1934,m,uk,15.342591968502582,0.00218384878663,0,1,"Linklater, Eric,",Magnus Merriman,teamred | chirandom
11575,1938,1938,1906,1938,f,nz,15.194256101470458,0.203317719291,0,1,"Hyde, Robin,",The godwits fly,teamred | chirandom
11803,1946,1946,1899,1946,m,uk,13.25861276668492,0.00130086551325,0,1,"Forester, C. S.",Lord Hornblower,teamblack | chirandom
20136,1954,1954,1916,1954,m,us,14.637754650255225,0.49691017994,0,1,"Foote, Shelby,",Jordan County,teamred | chirandom
