volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
loc.ark+=13960=t01z4r32p,1914,1914,1870,1914,m,us,20.818137631794478,0.200771422369,0,1,"Hewes, Charles Edwin,",Songs of the Rockies,random
loc.ark+=13960=t01z4v628,1916,1916,0,1916,m,,33.364086482716516,0.0898494712633,0,1,"Havener, William Alexander.",Evening pastimes,random
loc.ark+=13960=t04x5sr13,1912,1912,1893,1912,m,us,26.648341606634265,0.839732864831,1,1,"Smith, Clark Ashton,",The star-treader,reviewed
loc.ark+=13960=t07w6wd9p,1902,1902,1880,1902,m,us,43.673781963832475,0.600521419935,1,1,"Stevens, Thomas Wood,",The morning road,reviewed
loc.ark+=13960=t0gt62k04,1902,1902,1839,1902,f,us,24.747525491630537,0.106824097791,0,1,"Wilder, Cordelia Beardsley.",Kitchen visits with the muses,random
loc.ark+=13960=t0ms46c3p,1914,1914,1876,1914,m,us,38.07012893115037,0.0738838095423,0,1,"Maxwell, George Madison,","Bare-foot days, and other poems",random
loc.ark+=13960=t0qr5g21z,1902,1902,0,1902,,,23.624505025934074,0.384925395858,0,1,"Haswin, Frances Rosina. [from old catalog]",Some songs and verses,random
loc.ark+=13960=t0tq6s38g,1913,1913,1877,1913,m,us,23.556151390417988,0.489660791732,0,1,"Malloch, Douglas.",The woods,random
loc.ark+=13960=t10p1hx6j,1916,1916,1878,1916,m,us,22.23755213719227,0.789967839301,1,1,"Arensberg, Walter,",Idols,reviewed
loc.ark+=13960=t13n30w9p,1917,1917,1888,1917,f,us,23.774284277037427,0.222550364102,0,1,"Andrews, Edith Fargo.",Vagrant visions,random
loc.ark+=13960=t1cj8vs53,1902,1902,1840,1902,f,us,24.461022298857475,0.416515078532,0,1,"Welsh, Mary Elizabeth,",Kapiolani;,random
loc.ark+=13960=t1cj90444,1896,1896,1817,1896,f,us,23.940171443519436,0.13604126312,0,1,"Ramsey, V. G.",A censer;,random
loc.ark+=13960=t1zc8cv86,1902,1902,1857,1902,f,us,28.010161770600927,0.168897239068,0,1,"Van Cleve, Alice Davis. [from old catalog]",The Queen's rosary,random
loc.ark+=13960=t23b6hk19,1910,1910,0,1910,,,19.921489338120303,0.38824098535,0,1,"Farnsworth, Edward Clarence.",Saint Helena,random
loc.ark+=13960=t2h70wf5d,1915,1915,1858,1915,m,us,20.709358759503004,0.104760011839,0,1,"Bolmer, Clarence Buckmaster.",Day dreams,random
loc.ark+=13960=t3029c41j,1914,1914,1873,1914,m,us,24.55056793481326,0.610129906689,1,1,"Clarke, George Herbert,",At the shrine,reviewed
