docid,firstpub,date,birthdate,recept,genretags,enumcron,nationality,gender,author,title
GentFHRfic,1764,1764,1728,,fic,,,,"Gentleman, Francis,",THE HISTORY OF The Robinhood Society. IN WHICH THE ORIGIN OF THAT ILLUSTRIOUS BODY of MEN is traced; The Method of managing their DEBATES is shewn; The MEMOIRS of the various Members that compose it are given; And some ORIGINAL SPEECHES as Specimens of their Oratorical Abilities are recorded. Chiefly compiled from Original Papers.
BoswJDSfic,1767,1767,1740,,fic,,,,"Boswell, James,",DORANDO A SPANISH TALE.
GoldOVW2fic,1766,1766,1728,,fic,,,,"Goldsmith, Oliver,",THE VICAR OF WAKEFIELD: A TALE. Supposed to be written by HIMSELF.
SterLLO2fic,1760,1760,1713,,fic,,,,"Sterne, Laurence,",THE LIFE AND OPINIONS OF TRISTRAM SHANDY GENTLEMAN.
GoldOCW2fic,1762,1762,1728,,fic,,,,"Goldsmith, Oliver,",THE CITIZEN of the WORLD; OR LETTERS FROM A CHINESE PHILOSOPHER Residing in LONDON TO HIS FRIENDS in the EAST.
MackCSRfic,1760,1760,1697,,fic,,,,"Macklin, Charles,",A SCOTSMAN'S REMARKS On the FARCE of LOVE A LA MODE SCENE by SCENE. As it is acted at the THEATRE ROYAL in Drury Lane.
PratMCC2fic,1777,1777,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",CHARLES AND CHARLOTTE.
GrifMHL3fic,1771,1771,1720,,fic,,,,"Griffith, Mrs. (Elizabeth),",THE HISTORY OF LADY BARTON A NOVEL IN LETTERS
CravEMAfic,1779,1779,1750,,fic,,,,"Craven, Elizabeth Craven, Baroness,",MODERN ANECDOTE OF THE ANCIENT FAMILY OF THE Kinkvervankotsdarsprakengotchderns: A TALE FOR CHRISTMAS 1779.
PratMLO5fic,1775,1775,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",LIBERAL OPINIONS In which is continued the HISTORY OF BENIGNUS.
PratMTT2fic,1779,1779,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",THE TUTOR OF TRUTH. BY THE AUTHOR OF THE PUPIL OF PLEASURE &c. &c. IN TWO VOLUMES.
WayGLAfic,1778,1778,1753,,fic,,,,"Way, G. L. (Gregory Lewis), d. 1799,",LEARNING AT A LOSS OR THE AMOURS OF MR. PEDANT and MISS HARTLEY.
PratMSOfic,1779,1779,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",SHENSTONE-GREEN; OR THE NEW PARADISE LOST.
PratMTF2fic,1777,1777,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",TRAVELS FOR THE HEART. WRITTEN IN FRANCE BY COURTNEY MELMOTH. IN TWO VOLUMES. VOL. II.
BurnFEOfic,1779,1779,1752,,fic,,,,"Burney, Fanny,",EVELINA; OR A YOUNG LADY's ENTRANCE INTO THE WORLD.
PratMSO2fic,1779,1779,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",SHENSTONE-GREEN; OR THE NEW PARADISE LOST.
PratMLO2fic,1775,1775,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",LIBERAL OPINIONS UPON ANIMALS MAN AND PROVIDENCE.
PratMPP2fic,1776,1776,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",THE PUPIL OF PLEASURE: OR The New System Illustrated. INSCRIBED To Mrs. EUGENIA STANHOPE EDITOR OF LORD CHESTERFIELD's LETTERS. By COURTNEY MELMOTH. Versatile ingenium.
PratMLOfic,1775,1775,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",LIBERAL OPINIONS UPON ANIMALS MAN AND PROVIDENCE.
WayGLA2fic,1778,1778,1753,,fic,,,,"Way, G. L. (Gregory Lewis), d. 1799,",LEARNING AT A LOSS OR THE AMOURS OF MR. PEDANT and MISS HARTLEY A NOVEL.
HutcWWAfic,1775,1775,1732,,fic,,,,"Hutchinson, William,",A WEEK at a COTTAGE a Pastoral Tale.
GrifMHLfic,1771,1771,1720,,fic,,,,"Griffith, Mrs. (Elizabeth),",THE HISTORY OF LADY BARTON A NOVEL IN LETTERS
GrifMSL2fic,1776,1776,1720,,fic,,,,"Griffith, Mrs. (Elizabeth),",THE STORY OF LADY JULIANA HARLEY.
PratMLO4fic,1775,1775,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",LIBERAL OPINIONS In which is continued the HISTORY OF BENIGNUS.
PratMSO3fic,1779,1779,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",SHENSTONE-GREEN; OR THE NEW PARADISE LOST.
BurnFEO2fic,1779,1779,1752,,fic,,,,"Burney, Fanny,",EVELINA; OR A YOUNG LADY'S ENTRANCE INTO THE WORLD.
PratMLO3fic,1775,1775,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",LIBERAL OPINIONS In which is continued the HISTORY OF BENIGNUS.
PratMTFfic,1777,1777,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",TRAVELS FOR THE HEART. WRITTEN IN FRANCE BY COURTNEY MELMOTH. IN TWO VOLUMES. VOL. I.
TrusJMT2fic,1785,1785,1735,,fic,,,,"Trusler, John,",Modern Times OR THE ADVENTURES OF GABRIEL OUTCAST. SUPPOSED TO BE WRITTEN BY HIMSELF.
PratMEC3fic,1780,1780,1749,,fic,,,,"Pratt, Mr. (Samuel Jackson),",EMMA CORBETT; OR THE MISERIES OF CIVIL WAR.
InchMAI2fic,1786,1786,1753,,fic,,,,"Inchbald, Mrs.,",APPEARANCE IS AGAINST THEM IN A SERIES OF LETTERS IN THREE VOLUMES BY THE AUTHOR OF EMILY HERBERT OR PERFIDY PUNISHED.
HolcTFPfic,1783,1783,1745,,fic,,,,"Holcroft, Thomas,",THE FAMILY PICTURE; OR DOMESTIC DIALOGUES ON AMIABLE AND INTERESTING SUBJECTS; ILLUSTRATED BY HISTORIES ALLEGORIES TALES FABLES ANECDOTES &c. INTENDED TO STRENGTHEN AND INFORM THE MIND. BY THOMAS HOLCROFT AUTHOR OF DUPLICITY A COMEDY.
HolcTAO2fic,1780,1780,1745,,fic,,,,"Holcroft, Thomas,",ALWYN: OR THE Gentleman Comedian. IN TWO VOLUMES.
HaylWYW2fic,1789,1789,1745,,fic,,,,"Hayley, William,",THE YOUNG WIDOW; OR THE HISTORY OF CORNELIA SEDLEY IN A SERIES OF LETTERS.
BerqMCF2fic,1788,1788,1747,,fic,,,,"Berquin, M. (Arnaud),",THE CHILDREN'S FRIEND.
HaylWYWfic,1789,1789,1745,,fic,,,,"Hayley, William,",THE YOUNG WIDOW; OR THE HISTORY OF CORNELIA SEDLEY IN A SERIES OF LETTERS.
MacNLSEfic,1781,1781,1752,,fic,,,,"MacNally, Leonard,",SENTIMENTAL EXCURSIONS TO WINDSOR AND OTHER PLACES WITH NOTES critical illustrative and explanatory by several eminent Persons male and female living and dead.
InchMAI4fic,1786,1786,1753,,fic,,,,"Inchbald, Mrs.,",APPEARANCE IS AGAINST THEM IN A SERIES OF LETTERS IN THREE VOLUMES BY THE AUTHOR OF EMILY HERBERT OR PERFIDY PUNISHED.
BerkGSMfic,1787,1787,1763,,fic,,,,"Berkeley, George Monck,",SPANISH MEMOIRS; IN A SERIES OF ORIGINAL LETTERS. CONTAINING THE HISTORY OF DONNA ISABELLA DELLA VILLAREA NIECE TO DON JOHN TWENTIETH AND LAST DUKE OF ARANDINA.
CumbRAfic,1789,1789,1732,,fic,,,,"Cumberland, Richard,",ARUNDEL.
HolcTFP2fic,1783,1783,1745,,fic,,,,"Holcroft, Thomas,",THE FAMILY PICTURE; OR DOMESTIC DIALOGUES ON AMIABLE AND INTERESTING SUBJECTS; ILLUSTRATED BY HISTORIES ALLEGORIES TALES FABLES ANECDOTES &c. INTENDED TO STRENGTHEN AND INFORM THE MIND. BY THOMAS HOLCROFT AUTHOR OF DUPLICITY A COMEDY.
CumbRA2fic,1789,1789,1732,,fic,,,,"Cumberland, Richard,",ARUNDEL.
BerqMCF3fic,1788,1788,1747,,fic,,,,"Berquin, M. (Arnaud),",THE CHILDREN'S FRIEND.
MoreHCR28fic,1796,1796,1745,,fic,,,,"More, Hannah,",CHEAP REPOSITORY. THE HISTORY OF CHARLES JONES The FOOTMAN. WRITTEN by HIMSELF.
SmitCCN2fic,1791,1791,1749,,fic,,,,"Smith, Charlotte Turner,",CELESTINA. A NOVEL. IN FOUR VOLUMES.
InchMSSfic,1791,1791,1753,,fic,,,,"Inchbald, Mrs.,",A SIMPLE STORY. IN FOUR VOLUMES.
LennCEfic,1790,1790,1765,,fic,,,,"Lennox, Charlotte, ca. 1729-1804,",EUPHEMIA.
TrusJPEfic,1790,1790,1735,,fic,,,,"Trusler, John,",Proverbs Exemplified AND ILLUSTRATED BY PICTURES FROM REAL LIFE.
BrowCAMfic,1799,1799,1771,,fic,,,,"Brown, Charles Brockden,",ARTHUR MERVYN; OR MEMOIRS OF THE YEAR 1793.
MoreHCR29fic,1796,1796,1745,,fic,,,,"More, Hannah,",CHEAP REPOSITORY.
RadcASR2fic,1790,1790,1764,,fic,,,,"Radcliffe, Ann Ward,",A SICILIAN ROMANCE. BY THE AUTHORESS OF THE CASTLES OF ATHLIN AND DUNBAYNE. IN TWO VOLUMES.
GilpWCRfic,1795,1795,1724,,fic,,,,"Gilpin, William,","CHEAP REPOSITORY. LIFE of WILLIAM BAKER, WITH HIS Funeral Sermon, By the Rev. Mr. GILPIN."
CumbRHI4fic,1795,1795,1732,,fic,,,,"Cumberland, Richard,",HENRY; IN FOUR VOLUMES.
DibdCHH2fic,1792,1792,1745,,fic,,,,"Dibdin, Charles,",HANNAH HEWIT; OR THE FEMALE CRUSOE. BEING THE HISTORY OF A WOMAN OF uncommon mental and personal accomplishments; WHO After a variety of extraordinary and interesting adventures in almost every station of life from splendid prosperity to abject adversity WAS CAST AWAY IN THE GROSVENOR EAST-INDIAMAN: And became for three years the sole inhabitant of AN ISLAND IN THE SOUTH SEAS.
JephRCJfic,1794,1794,1736,,fic,,,,"Jephson, Robert,",THE CONFESSIONS OF JAMES BAPTISTE COUTEAU CITIZEN OF FRANCE WRITTEN BY HIMSELF: AND TRANSLATED FROM THE ORIGINAL FRENCH By ROBERT JEPHSON Esq. ILLUSTRATED WITH NINE ENGRAVINGS.
MoreHCR30fic,1796,1796,1745,,fic,,,,"More, Hannah,",CHEAP REPOSITORY.
Anon08SIpoe,1708,1708,1683,,poe,,,,,THE SEDITIOUS INSECTS:
CongWPTpoe,1705,1705,1670,,poe,,,,"Congreve, William,",PROLOGUE TO THE COURT; On the QUEEN's Birth-Day 1704.
DennJMPpoe,1702,1702,1657,,poe,,,,"Dennis, John,",The MONUMENT: A POEM Sacred to the IMMORTAL MEMORY of the Best and Greatest of Kings William the Third King of Great Britain &c.
DefoDDWpoe,1705,1705,1661,,poe,,,,"Defoe, Daniel,",THE Double WELCOME. A POEM TO THE Duke of Marlbro.
PixMVOpoe,1704,1704,1666,,poe,,,,"Pix, Mary,",VIOLENTA OR THE Rewards of Virtue: TURN'D FROM BOCCACE into VERSE.
DefoDVPpoe,1706,1706,1661,,poe,,,,"Defoe, Daniel,",The Vision A POEM. Being an ANSWER to the Lord Beilhaven's SPEECH.
DefoDSDpoe,1703,1703,1661,,poe,,,,"Defoe, Daniel,",THE SPANISH DESCENT. A POEM.
HillACPpoe,1707,1707,1685,,poe,,,,"Hill, Aaron,",CAMILLUS: A POEM Humbly Inscrib'd to the Right Honourable CHARLES Earl of Peterborough and Monmouth. By AARON HILL Gent.
AddiJCPpoe,1705,1705,1672,,poe,,,,"Addison, Joseph,",THE CAMPAIGN A POEM To His GRACE the DUKE of MARLBOROUGH.
DefoDCpoe,1706,1706,1661,,poe,,,,"Defoe, Daniel,",Caledonia.
HillAIPpoe,1708,1708,1685,,poe,,,,"Hill, Aaron,",The Invasion: A POEM TO THE QUEEN.
CongWHTpoe,1703,1703,1670,,poe,,,,"Congreve, William,",A HYMN TO HARMONY Written in HONOUR of St. CECILIA's Day MDCCI.
CongWPOpoe,1706,1706,1670,,poe,,,,"Congreve, William,",A PINDARIQUE ODE Humbly Offer'd to the QUEEN ON THE Victorious Progress of Her MAJESTY's Arms under the Conduct of the Duke of MARLBOROUGH.
DefoDFCpoe,1707,1707,1661,,poe,,,,"Defoe, Daniel,",THE Fifteen COMFORTS OF A Scotch-Man. Written by Daniel D' Foe in Scotland.
CongWTApoe,1703,1703,1670,,poe,,,,"Congreve, William,",THE TEARS OF AMARYLLIS FOR AMYNTAS. A PASTORAL. Lamenting the DEATH of The late Lord Marquiss of BLANFORD.
WattIHLpoe,1706,1706,1674,,poe,,,,"Watts, Isaac,",HORAE LYRICAE.
DennJBTpoe,1704,1704,1657,,poe,,,,"Dennis, John,",Britannia Triumphans:
DefoDYTpoe,1701,1701,1661,,poe,,,,"Defoe, Daniel,",Ye True-Born Englishmen Proceed
AddiJRPpoe,1718,1718,1672,,poe,,,,"Addison, Joseph,",THE RESURRECTION. A POEM.
PopeAETpoe,1719,1719,1688,,poe,,,,"Pope, Alexander,",ELOISA TO ABELARD.
DennJPUpoe,1714,1714,1657,,poe,,,,"Dennis, John,",A POEM UPON THE DEATH of Her late Sacred Majesty Queen ANNE AND THE Most Happy and most Auspicious Accession Of his Sacred MAJESTY KING GEORGE. To the Imperial CROWNS of GREAT BRITAIN France and Ireland. With an Exhortation to all True Britons to Unity.
HomeIH4poe,1715,1715,1688,,poe,,,,"Pope, Alexander,",THE ILIAD OF HOMER.
AddiJTPpoe,1718,1718,1672,,poe,,,,"Addison, Joseph,",TWO POEMS VIZ.
PopeAECpoe,1712,1712,1688,,poe,,,,"Pope, Alexander,",AN ESSAY ON CRITICISM.
CentSPHpoe,1715,1715,1667,,poe,,,,"Centlivre, Susanna,",A POEM. Humbly Presented TO His most Sacred Majesty GEORGE King of GREAT BRITAIN FRANCE and IRELAND. UPON His Accession to the THRONE. BySUSANNA CENTLIVRE.
Anon17HBpoe,1717,1717,1692,,poe,,,,,HOMER'S BATTLE OF THE Frogs and Mice. WITH THE REMARKS of ZOILUS. To which is Prefix'd The LIFE of the said ZOILUS.
HillANPpoe,1718,1718,1685,,poe,,,,"Hill, Aaron,",THE NORTHERN-STAR. A POEM.
HomeIHpoe,1715,1715,1688,,poe,,,,"Pope, Alexander,",THE ILIAD OF HOMER.
HomeIH5poe,1715,1715,1688,,poe,,,,"Pope, Alexander,",THE ILIAD OF HOMER.
ParnTHOpoe,1713,1713,1679,,poe,,,,"Parnell, Thomas,",THE Horse and the Olive: OR WAR and PEACE.
PopeATFpoe,1715,1715,1688,,poe,,,,"Pope, Alexander,",THE TEMPLE OF FAME: A VISION.
PurnTPApoe,1716,1716,1695,,poe,,,,"Purney, Thomas,",PASTORALS. After the simple Manner of THEOCRITUS.
Anon17CBpoe,1717,1717,1692,,poe,,,,,A COLLECTION Of the Best English Poetry BY Several HANDS. (Viz.) Duke of DevonLord RochesterMr. DrydenSir John DenhamLord RoscommonEarl of MulgraveSir Robert HowardMr. PhillipsDr. SouthBp. SprattMr. WallerDr. SwiftMr. AddisonSir Richard BlackmoreMr. MiltonMr. CongreveSir John Beaumont &c. In Two Vol's Octavo.
PopeAOFpoe,1713,1713,1688,,poe,,,,"Pope, Alexander,",ODE FOR MUSICK.
WincAMPpoe,1713,1713,1661,,poe,,,,"Winchilsea, Anne Kingsmill Finch, Countess of,",MISCELLANY POEMS ON Several Occasions.
AddiJTHpoe,1716,1716,1672,,poe,,,,"Addison, Joseph,",To Her ROYAL HIGHNESS the PRINCESS of WALES With the Tragedy of CATO. Nov. 1714.
RoweNPSpoe,1714,1714,1674,,poe,,,,"Rowe, Nicholas,",POEMS ON SEVERAL OCCASIONS.
HomeIH3poe,1715,1715,1688,,poe,,,,"Pope, Alexander,",THE ILIAD OF HOMER.
HomeIH2poe,1715,1715,1688,,poe,,,,"Pope, Alexander,",THE ILIAD OF HOMER:
PopeARLpoe,1714,1714,1688,,poe,,,,"Pope, Alexander,",THE RAPE of the LOCK. AN HEROI-COMICAL POEM. In FIVE CANTO'S.
HomeIH6poe,1715,1715,1688,,poe,,,,"Pope, Alexander,",THE ILIAD OF HOMER.
CentSET2poe,1717,1717,1667,,poe,,,,"Centlivre, Susanna,",AN EPISTLE TO THE KING of SWEDEN FROM A LADY OF GREAT-BRITAIN.
DefoDAT2poe,1710,1710,1661,,poe,,,,"Defoe, Daniel,",An ANSWER To The Tale of a Nettle.
TickMEFpoe,1717,1717,1686,,poe,,,,"Tickell, Mr. (Thomas),",AN EPISTLE FROM A Lady in ENGLAND; TO A GENTLEMAN at AVIGNON.
AddiJPSpoe,1719,1719,1672,,poe,,,,"Addison, Joseph,",POEMS ON SEVERAL OCCASIONS.
PopeACBpoe,1717,1717,1688,,poe,,,,"Pope, Alexander,",THE COURT BALLAD.
PopeAWpoe,1713,1713,1688,,poe,,,,"Pope, Alexander,",WINDSOR-FOREST.
PopeATIpoe,1716,1716,1688,,poe,,,,"Pope, Alexander,",To the Ingenious Mr. MOORE Author of the Celebrated WORM-POWDER.
CentSETpoe,1715,1715,1667,,poe,,,,"Centlivre, Susanna,",AN EPISTLE TO Mrs. WALLUP Now in the TRAIN of Her Royal Highness The Princess of WALES. As it was sent to her to the HAGUE. Written by Mrs. SUSANNA CENTLIVRE.
PopeADUpoe,1723,1723,1688,,poe,,,,"Pope, Alexander,",DUKE upon DUKE An Excellent New PLAY-HOUSE BALLAD.
PopeADOpoe,1726,1726,1688,,poe,,,,"Pope, Alexander,",THE DISCOVERY: OR The SQUIRE turn'd FERRET.
SavaRNIpoe,1728,1728,1703,,poe,,,,"Savage, Richard, d. 1743,",NATURE in PERFECTION; OR The MOTHER unveil'd: BEING A Congratulatory POEM to Mrs. BRET upon his MAJESTY's most gracious Pardon granted to Mr. RICHARD SAVAGE Son of the late Earl RIVERS.
PopeADHpoe,1728,1728,1688,,poe,,,,"Pope, Alexander,",THE DUNCIAD. AN Heroic Poem.
PopeAPOpoe,1727,1727,1688,,poe,,,,"Pope, Alexander,",POEMS Occasion'd by Reading the TRAVELS OF Captain Lemuel Gulliver EXPLANATORY AND COMMENDATORY.
SavaRPSpoe,1727,1727,1702,,poe,,,,"Savage, Richard, d. 1743,",A POEM SACRED to the Glorious MEMORY Of our LATE Most Gracious SOVEREIGN LORD King GEORGE. Inscribed to the RIGHT HONOURABLE George DodingtonEsq
ThomJSPpoe,1728,1728,1700,,poe,,,,"Thomson, James,",SPRING. A POEM.
CareHPpoe,1727,1727,1687,,poe,,,,"Carey, Henry,",A POEM
SavaRWPpoe,1729,1729,1704,,poe,,,,"Savage, Richard, d. 1743,",THE WANDERER: A POEM. In FIVE CANTO's.
DodiGETpoe,1726,1726,1691,,poe,,,,"Dodington, George Bubb, Baron of Melcombe Regis,",AN EPISTLE TO The RIGHT HONOURABLE Sir ROBERT WALPOLE.
CareHGOpoe,1727,1727,1687,,poe,,,,"Carey, Henry,",THE Grumbletonians: OR THE DOGS without-Doors. A TALE.
ThomJBpoe,1729,1729,1700,,poe,,,,"Thomson, James,",BRITANNIA.
ThomJPSpoe,1727,1727,1700,,poe,,,,"Thomson, James,",A POEM Sacred to the MEMORY of SIR ISAAC NEWTON.
AmhuNOBpoe,1724,1724,1697,,poe,,,,"Amhurst, N. (Nicholas),",Oculus Britanniae: AN Her-Panegyrical POEM ON THE University of OXFORD.
SavaRBPpoe,1728,1728,1703,,poe,,,,"Savage, Richard, d. 1743,",THE BASTARD. A POEM Inscribed with all due Reverence to Mrs. BRET once Countess of MACCLESFIELD.
CongWITpoe,1720,1720,1670,,poe,,,,"Congreve, William,",AN Impossible Thing. A TALE.
ThomJWPpoe,1726,1726,1700,,poe,,,,"Thomson, James,",WINTER. A POEM.
AddiJMApoe,1727,1727,1672,,poe,,,,"Addison, Joseph,",Mr. ADDISON's FINE ODE TO Dr. Thomas Burnet On His SACRED THEORY of the EARTH. Done into English by the Author of a late TALE call'd COFFEE.
CongWLFpoe,1729,1729,1670,,poe,,,,"Congreve, William,",A LETTER FROM Mr. CONGREVE TO THE RIGHT HONOURABLE THE Lord Viscount Cobham.
HomeOHpoe,1725,1725,1688,,poe,,,,"Pope, Alexander,",THE ODYSSEY OF HOMER.
PopeAOTpoe,1738,1738,1688,,poe,,,,"Pope, Alexander,",ONE THOUSAND SEVEN HUNDRED AND THIRTY EIGHT.
PopeAUPpoe,1738,1738,1688,,poe,,,,"Pope, Alexander,",THE UNIVERSAL PRAYER.
DuckSTHpoe,1732,1732,1705,,poe,,,,"Duck, Stephen,",TO HIS ROYAL HIGHNESS The DUKE of CUMBERLAND ON HIS BIRTH-DAY.
PopeAET2poe,1731,1731,1688,,poe,,,,"Pope, Alexander,",AN EPISTLE TO THE Right Honourable RICHARD Earl of BURLINGTON.
GlovRLPpoe,1737,1737,1712,,poe,,,,"Glover, Richard,",LEONIDAS A POEM.
CareHSTpoe,1735,1735,1687,,poe,,,,"Carey, Henry,",OF STAGE TYRANTS.
PilkLSOpoe,1739,1739,1712,,poe,,,,"Pilkington, Laetitia,",THE STATUES: OR THE TRIAL of CONSTANCY. A TALE FOR THE LADIES.
ThomJPBpoe,1736,1736,1700,,poe,,,,"Thomson, James,",THE PROSPECT: Being the FIFTH PART of LIBERTY. A POEM.
PopeABTpoe,1736,1736,1688,,poe,,,,"Pope, Alexander,",BOUNCE TO FOP.
ThomJAM2poe,1735,1735,1700,,poe,,,,"Thomson, James,",ANTIENT and MODERN ITALY COMPARED: Being the FIRST PART of LIBERTY A POEM.
JoneHNPpoe,1735,1735,1721,,poe,,,,"Jones, Henry,",NEW POEMS ON Several OCCASIONS
HillAPWpoe,1730,1730,1685,,poe,,,,"Hill, Aaron,",The Progress of Wit
PopeAIOpoe,1733,1733,1688,,poe,,,,"Pope, Alexander,",THE IMPERTINENT OR A Visit to the COURT. A SATYR.
Anon32GVpoe,1732,1732,1707,,poe,,,,,THE GOLDEN VERSES OF PYTHAGORAS.
HillATMpoe,1737,1737,1685,,poe,,,,"Hill, Aaron,",THE Tears of the Muses; IN A CONFERENCE BETWEEN Prince GERMANICUS AND A Male-content Party.
DuckSPMpoe,1734,1734,1705,,poe,,,,"Duck, Stephen,",A POEM On the Marriage of His SERENE HIGHNESS the PRINCE of ORANGE WITH ANN Princess-Royal of GREAT BRITAIN.
SavaRETpoe,1732,1732,1707,,poe,,,,"Savage, Richard, d. 1743,",AN EPISTLE TO THE Right Honourable Sir ROBERT WALPOLE KNIGHT of the Most Noble Order of the Garter.
CibbTEFpoe,1743,1743,1703,,poe,,,,"Cibber, Theophilus,",EPISTLE FROM Mr. Theophilus Cibber Comedian TO Mr. Thomas Sheridan Tragedian.
DuckSOBpoe,1743,1743,1705,,poe,,,,"Duck, Stephen,",AN ODE ON THE BATTLE OF DETTINGEN.
JoneHBPpoe,1745,1745,1721,,poe,,,,"Jones, Henry,",THE Bricklayer's POEM TO THE Countess of CHESTERFIELD On Her LADYSHIP'S saving the SOLDIERS from being shot.
HillAFpoe,1743,1743,1685,,poe,,,,"Hill, Aaron,",THE FANCID.
JoneHPSpoe,1749,1749,1721,,poe,,,,"Jones, Henry,",POEMS ON Several Occasions.
KenrWTpoe,1748,1748,1725,,poe,,,,"Kenrick, W. (William),",THE TOWN. A Satire.
DuckSHTpoe,1741,1741,1705,,poe,,,,"Duck, Stephen,",HINTS TO A SCHOOL-MASTER. Address'd to the Revd. Dr. TURNBULL.
PopeAEIpoe,1744,1744,1688,,poe,,,,"Pope, Alexander,",EPISTLE I.
ThomJCIpoe,1748,1748,1700,,poe,,,,"Thomson, James,",THE CASTLE OF INDOLENCE: AN ALLEGORICAL POEM.
Anon48CP3poe,1748,1748,1723,,poe,,,,,A COLLECTION OF POEMS IN THREE VOLUMES.
Anon48CP2poe,1748,1748,1723,,poe,,,,,A COLLECTION OF POEMS IN THREE VOLUMES.
JoneHPPpoe,1746,1746,1721,,poe,,,,"Jones, Henry,",PHILOSOPHY. A POEM Address'd to the LADIES Who attend Mr. BOOTH's LECTURES.
CollWPEpoe,1742,1742,1721,,poe,,,,"Collins, William,",PERSIAN ECLOGUES. Written originally for the ENTERTAINMENT OF THE Ladies of TAURIS. And now first translated &c.
WartTTIpoe,1749,1749,1728,,poe,,,,"Warton, Thomas,",THE TRIUMPH of ISIS A POEM. OCCASIONED BY ISIS an ELEGY.
CibbTAOpoe,1745,1745,1703,,poe,,,,"Cibber, Theophilus,",THE ASSOCIATION: OR LIBERTY and LOYALTY.
Anon48CPpoe,1748,1748,1723,,poe,,,,,A COLLECTION OF POEMS IN THREE VOLUMES.
WartJOVpoe,1746,1746,1722,,poe,,,,"Warton, Joseph,",ODES ON Various Subjects.
PopeAVUpoe,1746,1746,1688,,poe,,,,"Pope, Alexander,",VERSES Upon the Late Dss of M.
MasoWIEpoe,1749,1749,1725,,poe,,,,"Mason, William,",ISIS. AN ELEGY.
LeapMPUpoe,1748,1748,1722,,poe,,,,"Leapor, Mrs. (Mary),",POEMS UPON SEVERAL OCCASIONS.
LennCPSpoe,1747,1747,1722,,poe,,,,"Lennox, Charlotte, ca. 1729-1804,",POEMS ON SEVERAL OCCASIONS. WRITTEN by a Young LADY.
HillAIApoe,1744,1744,1685,,poe,,,,"Hill, Aaron,",THE IMPARTIAL. AN ADDRESS without FLATTERY. BEING A POET's Free Thoughts ON THE Situation of our PUBLIC AFFAIRS ANNO 1744.
GrayTODpoe,1747,1747,1716,,poe,,,,"Gray, Thomas,",AN ODE ON A DISTANT PROSPECT OF ETON College.
MasoWMMpoe,1747,1747,1725,,poe,,,,"Mason, William,",MUSAEUS: A MONODY TO THE MEMORY of Mr. POPE IN Imitation of MILTON's Lycidas.
CareHCHpoe,1742,1742,1687,,poe,,,,"Carey, Henry,",CUPID and HYMEN; Or a VOYAGE to the ISLES of LOVE and MATRIMONY.
ChetWKOpoe,1748,1748,1723,,poe,,,,"Chetwood, W. R. (William Rufus), d. 1766,",KILKENNY: OR THE OLD MAN'S WISH.
FranTTFpoe,1755,1755,1721,,poe,,,,"Francklin, Thomas,",TRUTH and FALSHOOD: A TALE.
Anon58HTpoe,1758,1758,1733,,poe,,,,,HYMN TO THE NAIADS.
JoneHMPpoe,1753,1753,1721,,poe,,,,"Jones, Henry,",MERIT. A POEM: INSCRIBED TO THE RIGHT HONOURABLE PHILIP EARL OF CHESTERFIELD.
