volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,author,title,genretags
20684,1966,1966,1928,1966,m,us,12.54105411461638,0.38938202944,random,1,"Dick, Philip K,",Now wait for last year,chiscifi | chirandom | teamblack
20698,1966,1966,1916,1966,m,us,12.112473771816994,0.751357716532,detective,1,"MacDonald, John D.",Darker than amber,teamred | chimyst
20709,1966,1966,1937,1966,m,us,15.240382912846714,0.406371683801,random,1,"Pynchon, Thomas,",The crying of lot 49,chirandom | teamblack
20720,1966,1966,1933,1966,m,us,13.679570823314997,0.845346884538,detective,1,"Westlake, Donald E,",The busy body,teamred | chimyst | stew
20727,1967,1967,1913,1967,f,us,11.658519667058398,0.979356532426,detective,1,"Braun, Lilian Jackson,",The cat who ate Danish mo,chirandom | teamblack | chimyst
20734,1967,1967,1916,1967,m,us,12.40897577168621,0.835789760092,detective,1,"Ellin, Stanley,",House of cards,chimyst | teamblack
20737,1967,1967,1923,1967,f,us,11.595966354505656,0.20080958113,random,1,"Fox, Paula,",Poor George,chirandom | teamblack
20750,1967,1967,1895,1967,m,us,12.11010239536413,0.0162070419171,random,1,"McNichols, Charles Longstreth,",Crazy weather,teamred | chirandom
20767,1967,1967,1916,1967,m,us,11.393817941620245,0.931561975156,detective,1,"Vance, Jack,",The Pleasant Grove murder,chimyst | teamblack
20794,1968,1968,1927,1968,f,us,12.53329502967638,0.870124421366,random,1,"Peters, Elizabeth,",The jackal's head,chirandom | teamblack
20820,1969,1969,1936,1969,f,us,12.888747365041702,0.101449456333,random,1,"Davis, Gwen,",The pretenders,teamred | chirandom
20833,1969,1969,1915,1969,m,us,10.197364324024313,0.963695629075,detective,1,"Macdonald, Ross,",The goodbye look,teamred | chimyst
20837,1969,1969,1899,1969,m,us,18.61740322506837,0.479669899093,random,1,"Nabokov, Vladimir Vladimi",Ada,chirandom | teamblack
20839,1969,1969,1918,1969,f,us,10.682331828286491,0.995455993522,detective,1,"Nielsen, Helen,",Darkest hour,teamred | chimyst | stew
20842,1969,1969,1903,1969,m,us,11.493890264773295,0.824672711498,detective,1,"Pentecost, Hugh,",Girl watcher's funeral,chirandom | teamblack | stew | chimyst
20855,1969,1969,1886,1969,m,us,12.043542357742526,0.953827364227,detective,1,"Stout, Rex,",Death of a dude,teamred | chimyst
20866,1970,1970,1926,1970,m,us,12.029526297633108,0.00577342992777,random,1,"Anderson, Poul,",Tau zero,chiscifi | chirandom | teamblack
20899,1970,1970,1908,1970,m,us,11.64462728949048,0.0851762542557,random,1,"L'Amour, Louis,",Galloway,teamred | chirandom
20922,1970,1970,1918,1970,m,us,10.581687208939705,0.917933219638,detective,1,"Spillane, Mickey,",Survival Zero,chimyst | teamblack | stew | hardboiled
20979,1971,1971,1903,1971,m,us,11.1631201797153,0.93795482614,detective,1,"Pentecost, Hugh,",The deadly joke,chimyst | teamblack | stew
20982,1971,1971,1943,1971,m,us,14.716895728456532,0.638885658953,detective,1,"Pronzini, Bill,",The stalker,teamred | chimyst
20996,1971,1971,1926,1971,m,us,11.623735216311413,0.695461786175,detective,1,"Thomas, Ross,",The fools in town are on ,chimyst | teamblack
21028,1972,1972,1921,1972,f,us,11.874192675409109,0.942919073823,random,1,"Highsmith, Patricia,",A dog's ransom,teamred | chirandom | crime
21043,1972,1972,1943,1972,m,us,15.081186295237364,0.184216668936,random,1,"Millhauser, Steven,",Edwin Mullhouse,teamred | chirandom
21079,1973,1973,1914,1973,m,us,13.788210409101106,0.0567763748125,random,1,"Berryman, John,",Recovery,teamred | chirandom
21088,1973,1973,1916,1973,f,us,11.193435419697948,0.923001482595,detective,1,"Davis, Dorothy Salisbury,",The little brothers,chirandom | teamblack | chimyst
21104,1959,1973,1909,1959,m,us,11.810909465905297,0.988568455591,detective,1,"Himes, Chester B.",The crazy kill,teamred | chirandom | chimyst | hardboiled
21114,1973,1973,1916,1973,m,us,11.243890946045802,0.841456823189,detective,1,"MacDonald, John D.",The scarlet ruse,teamred | chirandom | chimyst
21116,1973,1973,1939,1973,m,us,13.754685240165582,0.159851522963,random,1,"Malzberg, Barry N,",Herovit's world,chiscifi | chirandom | teamblack
21126,1973,1973,1936,1973,f,us,11.100331965853867,0.00977971643424,random,1,"Piercy, Marge,",Small changes,teamred | chirandom
21127,1973,1973,1911,1973,m,us,10.4683320505909,0.969063303449,detective,1,"Platt, Kin,",The Princess Stakes murde,chimyst | teamblack
21142,1973,1973,1945,1973,m,us,12.264167300285756,0.525275708061,random,1,"Spencer, Scott,",Last night at the brain t,chirandom | teamblack
21143,1973,1973,1886,1973,m,us,11.719879022286847,0.994000231017,detective,1,"Stout, Rex,",Please pass the guilt,teamred | chimyst
21179,1974,1974,1925,1974,m,us,12.19723240291118,0.85725268713,detective,1,"Harrison, Harry,",Queen Victoria's revenge,chimyst | teamblack
21211,1974,1974,1911,1974,m,us,10.508911732798378,0.983239453372,detective,1,"Platt, Kin,",The giant kill,teamred | chimyst | stew
21221,1974,1974,1933,1974,m,us,13.926036409553213,0.854978172114,random,1,"Stark, Richard,",Butcher's moon,chirandom | teamblack | crime
21288,1975,1975,1944,1975,m,us,13.19785836810815,0.314625024322,random,1,"Stasheff, Christopher,",The warlock in spite of h,chirandom | teamblack | chifantasy
21330,1976,1976,1929,1976,m,us,11.492189992168232,0.157056088308,random,1,"Jenkins, Dan,",Limo,teamred | chirandom
21335,1976,1976,1908,1976,m,us,12.859834062755079,0.00709042476909,random,1,"L'Amour, Louis,",To the Far Blue Mountains,chirandom | teamblack
21341,1976,1976,1939,1976,m,us,11.640150879699611,0.993109363235,detective,1,"Lutz, John,",Buyer beware,teamred | chimyst
21356,1976,1976,1911,1976,m,us,11.51555449209949,0.937855335298,detective,1,"Platt, Kin,",The body beautiful murder,chimyst | teamblack
21453,1977,1977,0,1977,f,us,11.958745475330792,0.0372742351475,random,1,"Michaels, Fern,",Captive passions,chirandom | teamblack
21469,1977,1977,1920,1977,m,us,11.922281035528274,0.940025808629,detective,1,"Sanders, Lawrence,",The second deadly sin,teamred | chimyst
21473,1977,1977,1937,1977,m,us,10.895903126474934,0.0875967748627,random,1,"Segal, Erich,",Oliver's story,teamred | chirandom
21488,1978,1978,1927,1978,m,us,12.605758181376002,0.0137798395544,random,1,"Adler, Warren,",The Casanova embrace,chirandom | teamblack
21494,1978,1978,1939,1978,m,us,12.746302917757589,0.134148603647,random,1,"Bayer, William,",Tangier,chirandom | teamblack
21501,1978,1978,1945,1978,m,us,11.212617778447985,0.200070943921,random,1,"Brown, Wesley,",Tragic magic,teamred | chirandom
21519,1978,1978,1952,1978,m,us,12.190820399185794,0.911886792957,detective,1,"Estleman, Loren D,",Sherlock Holmes vs. Dracu,teamred | chimyst | chihorror
21560,1978,1978,1937,1978,m,us,11.985002562962105,0.930578334329,detective,1,"Mcdonald, Gregory,",Fletch's fortune,teamred | chimyst
21565,1978,1978,1927,1978,f,us,11.70780432810659,0.905162709747,detective,1,"Peters, Elizabeth,",Street of the five moons,teamred | chimyst
21569,1978,1978,1943,1978,m,us,11.976062299117768,0.162115948283,detective,1,"Sanchez, Thomas,",Zoot-suit murders,chimyst | teamblack
21579,1978,1978,1943,1978,m,us,13.310672380013543,0.0283710163116,random,1,"Swift, Edward,",Splendora,teamred | chirandom
21589,1978,1978,1924,1978,m,us,11.748684079253685,0.915922777597,detective,1,"Wilcox, Collin,",The watcher,teamred | chimyst | stew
21734,1980,1980,1927,1980,m,us,11.726561432001535,0.266477065408,random,1,"Herzog, Arthur,",Aries rising,teamred | chirandom
21739,1980,1980,1932,1980,m,us,11.132892628923111,0.11386890119,random,1,"Jakes, John,",The Americans,chirandom | teamblack
21845,1981,1981,1940,1981,m,us,10.532299168700662,0.875168514224,detective,1,"Harris, Thomas",Red dragon,teamred | chimyst | pbgothic
21851,1981,1981,1934,1981,m,us,12.252573813684034,0.0270177839031,random,1,"Jones, Robert F.",Slade's glacier,teamred | chirandom
21904,1981,1981,1947,1981,m,us,10.990673307578989,0.970625911418,detective,1,"Valin, Jonathan,",Dead Letter,chimyst | teamblack | stew
21905,1981,1981,1947,1981,m,us,11.661221340568995,0.276159460989,random,1,"Vardeman, Robert E,",The Klingon gambit,teamred | chirandom | stew | chiscifi
21967,1982,1982,1911,1982,m,us,10.900324897594288,0.108043428796,random,1,"Hubbard, L. Ron,",Battlefield earth,teamred | chirandom | chiscifi
21999,1982,1982,1941,1982,m,us,11.495875169617909,0.805059031298,detective,1,"Montalbano, William D,",Trap line,chimyst | teamblack | stew
22029,1982,1982,1924,1982,m,us,12.483157412884417,0.937225552582,detective,1,"Wilcox, Collin,",Stalking horse,chimyst | teamblack | stew
22054,1983,1983,1926,1983,m,us,12.19738942886242,0.00039279316957,random,1,"Coldsmith, Don,",Follow the wind,chirandom | teamblack
22073,1983,1983,1946,1983,m,us,12.078461555515299,0.144471825588,random,1,"Foster, Alan Dean,",For love of mother-not,teamred | chirandom | stew | chiscifi
22097,1983,1983,1922,1983,f,us,12.185518989297282,0.579237109268,detective,1,"MacLeod, Charlotte,",Something the cat dragged,teamred | chirandom | stew | chimyst
22107,1983,1983,1934,1983,f,us,11.76152009697655,0.0224113199196,random,1,"Meade, Marion,",Sybille,chirandom | teamblack
22133,1983,1983,1941,1983,f,us,13.190961833999365,0.015961686137,random,1,"Spellman, Cathy Cash,",So many partings,teamred | chirandom
22221,1984,1984,1922,1984,f,us,12.042136056219393,0.634942392566,detective,1,"MacLeod, Charlotte,",The Convivial Codfish,teamred | chimyst
22241,1984,1984,1944,1984,f,us,11.05636791772638,0.971176851793,detective,1,"Muller, Marcia,",Games to keep the dark aw,teamred | chimyst | stew
22325,1985,1985,1968,1985,m,us,12.229783022876571,0.659035042627,detective,1,"Collins, Max Allan,",A shroud for Aquarius,teamred | chirandom | chimyst
22332,1985,1985,1928,1985,m,us,11.691855990562468,0.424736733577,random,1,"Dick, Philip K,",Puttering about in a smal,chirandom | teamblack
22340,1985,1985,1947,1985,m,us,12.232098500779873,0.0959403901203,random,1,"Effinger, George Alec,",The nick of time,chiscifi | chirandom | teamblack | stew
22375,1985,1985,1922,1985,f,us,12.242628728437637,0.517321070418,detective,1,"MacLeod, Charlotte,",The plain old man,teamred | chimyst
22492,1986,1986,0,1986,f,us,11.569061245363173,0.791847208159,detective,1,"Dunlap, Susan,",The last annual slugfest,chimyst | teamblack | stew
22499,1986,1986,1944,1986,m,us,10.801843071844445,0.842581031338,detective,1,"Friedman, Kinky,",Greenwich killing time,chimyst | teamblack
22628,1987,1987,1913,1987,f,us,11.170765134457564,0.935639206165,detective,1,"Braun, Lilian Jackson,",The cat who played Brahms,teamred | chimyst
22649,1987,1987,1968,1987,m,us,12.541606518937146,0.334374203693,detective,1,"Collins, Max Allan,",Spree,chimyst | teamblack
22676,1987,1987,1932,1987,m,us,12.383456955643798,0.00497117312507,random,1,"Flynn, Robert,",Wanderer Springs,teamred | chirandom
22678,1987,1987,1944,1987,m,us,11.212621609849853,0.797770475869,detective,1,"Friedman, Kinky,",A case of Lone Star,teamred | chirandom | chimyst
22685,1987,1987,0,1987,m,us,12.819639595259236,0.001932865812,random,1,"Guild, Nicholas,",The Assyrian,chirandom | teamblack
22692,1987,1987,1953,1987,m,us,11.846379524020861,0.751345981653,detective,1,"Hiaasen, Carl,",Double whammy,teamred | chirandom | chimyst
22723,1987,1987,1933,1987,m,us,10.788888771702812,0.30953513284,random,1,"Logue, John,",Boats against the current,chirandom | teamblack
22732,1987,1987,1926,1987,f,us,12.981461220671854,0.0263364370714,random,1,"McCaffrey, Anne,",The lady,teamred | chirandom
22748,1987,1987,1932,1987,m,us,10.882693369929449,0.954359724535,detective,1,"Parker, Robert B.",Pale kings and princes,chimyst | teamblack
22766,1987,1987,0,1987,m,us,10.701652136810226,0.944073714675,detective,1,"Ray, Robert J. 1935-  (Ro",Murdock for hire,chimyst | teamblack | stew
22783,1987,1987,1943,1987,f,us,11.513762158121427,0.0871777471196,random,1,"Spencer, LaVyrle,",The gamble,teamred | chirandom
22787,1987,1987,1943,1987,m,us,11.862203834499136,0.0100817186149,random,1,"Swift, Edward,",A place with promise,teamred | chirandom
22803,1987,1987,1953,1987,m,us,11.773907693949468,0.318661401608,random,1,"Williams, Walter Jon,",Voice of the whirlwind,chiscifi | chirandom | teamblack
22894,1988,1988,1945,1988,m,us,11.68893225056757,0.727790793898,detective,1,"Grissom, Ken,",Drop-off,chirandom | teamblack | stew | chimyst
22904,1988,1988,1949,1988,f,us,11.982023670170513,0.552733400483,detective,1,"Hess, Joan,",Mischief in Maggody,chimyst | teamblack | stew
23062,1989,1989,1953,1989,m,us,10.694549008865568,0.938425574051,detective,1,"Crais, Robert,",Stalking the angel,teamred | chimyst
23075,1989,1989,0,1989,f,us,11.472662593607081,0.851754456615,detective,1,"Dunlap, Susan,",Pious deception,teamred | chirandom | stew | chimyst
23092,1989,1989,1937,1989,m,us,13.48892981540367,0.971581384187,detective,1,"Goldsborough, Robert,",The last coincidence,chirandom | teamblack | chimyst
23109,1989,1989,1925,1989,m,us,11.233744248493146,0.935073646706,detective,1,"Hillerman, Tony,",Talking God,teamred | chimyst
23126,1989,1989,1950,1989,f,us,12.388332327045573,0.645667672879,detective,1,"Lackey, Mercedes,",Burning water,chihorror | chimyst | teamblack | chifantasy
23139,1989,1989,1936,1989,m,us,12.035972000179179,0.113364949607,random,1,"McMurtry, Larry,",Some can whistle,chirandom | teamblack
23191,1989,1989,1931,1989,m,us,11.86876709600786,0.797038141186,detective,1,"Shatner, William,",TekWar,teamred | chimyst | chiscifi
23231,1989,1989,1954,1989,m,us,11.657118456379171,0.0521711834176,random,1,"Weinstein, Howard,",Power hungry,chiscifi | chirandom | teamblack | stew
23334,1990,1990,1936,1990,m,us,12.949055428837925,0.803803571424,random,1,"Greenburg, Dan,",Exes,chirandom
23468,1952,1952,1904,1952,f,uk,12.026879688316466,0.651984778293,detective,1,"Allingham, Margery,",The tiger in the smoke,teamred | chimyst | cozy
23474,1953,1953,1900,1953,f,uk,13.028589674640996,0.0155394913487,random,1,"Goudge, Elizabeth,",The heart of the family,teamred | chirandom
23514,1964,1964,1905,1964,m,uk,13.948264205411727,0.0297951795069,random,1,"Snow, C. P.",Corridors of power,chirandom | teamblack
23516,1965,1965,1904,1965,f,uk,11.06937172121497,0.684720786516,detective,1,"Allingham, Margery,",The mind readers,cozy | chimyst | teamblack | stew
23537,1970,1970,1912,1970,m,au,12.699445098232358,0.0562586901546,random,1,"White, Patrick,",The vivisector,teamred | chirandom
23601,1987,1987,1954,1987,f,uk,11.933733789503389,0.0289825210451,random,1,"Gregory, Philippa,",Wideacre,teamred | chirandom
23703,1991,1991,1916,1991,m,us,15.252185658430278,0.0430891061587,random,1,"Murray, Albert,",The spyglass tree,chirandom
23764,1992,1992,1951,1992,m,us,12.261014372567036,0.0699915985753,random,1,"Card, Orson Scott,",Lost boys,chirandom
23825,1992,1992,1952,1992,m,us,11.654657307016814,0.390218633643,random,1,"McCammon, Robert R,",Boy's life,chirandom
23838,1992,1992,1938,1992,m,us,11.578351377434306,0.0689363361874,detective,1,"Niven, Larry,",The California voodoo game,chiscifi | chimyst
24066,1994,1994,0,1994,,us,10.7054180281469,0.764815204223,detective,1,"Kellerman, Faye,",Grievous sin,chimyst
24091,1994,1994,1963,1994,f,us,10.347881405425465,0.343590860979,random,1,"Patchett, Ann,",Taft,chirandom
24094,1994,1994,1953,1994,f,us,12.79580905268798,0.0608345010699,random,1,"Pelletier, Cathie,",A marriage made at Woodstock,chirandom
24183,1995,1995,1940,1995,f,us,11.30113258511869,0.989489277321,detective,1,"Grafton, Sue,",L is for lawless,chimyst
24208,1995,1995,1925,1995,m,us,12.51214012538135,0.858144564689,detective,1,"Leonard, Elmore,",Riding the rap,chimyst
24312,1996,1996,1943,1996,f,us,10.354893345361674,0.994872490904,detective,1,"Evanovich, Janet,",Two for the dough,chimyst
24314,1996,1996,1937,1996,f,us,13.85389539199689,0.0121402253991,random,1,"Farr, Judith,",I never came to you in white,chirandom
24342,1996,1996,1952,1996,f,us,10.964507540007776,0.838517088312,detective,1,"Kellerman, Faye,",Prayers for the dead,chimyst
24382,1996,1996,1937,1996,f,us,15.41490104354999,0.05734945081,random,1,"Oates, Joyce Carol,",We were the Mulvaneys,chirandom
24423,1996,1996,1943,1996,m,us,12.062582333107098,0.823120673333,detective,1,"Straub, Peter,",The Hellfire Club,chimyst
24466,1997,1997,1949,1997,f,us,11.699399172703433,0.933637080916,detective,1,"Davidson, Diane Mott,",The grilling season,chimyst
24491,1997,1997,1952,1997,f,us,13.868328204618944,0.153955505881,random,1,"Gabaldon, Diana,",Drums of autumn,chirandom | chifantasy
24552,1997,1997,1932,1997,m,us,11.164866775600055,0.790439665882,detective,1,"Parker, Robert B.",Night passage,chimyst
24651,1998,1998,1969,1998,f,us,12.459501721201008,0.00147167928683,random,1,"Danticat, Edwidge,",The farming of bones,chirandom
24690,1998,1998,1960,1998,f,us,11.784375436301623,0.0981891897771,random,1,"Hopkinson, Nalo,",Brown girl in the ring,chiscifi | chirandom
24812,1999,1999,1956,1999,f,us,10.506712368399365,0.690590208788,random,1,"Barry, Lynda,",Cruddy,chirandom
25337,1992,1992,0,1992,,us,9.848692488218251,0.497543090336,detective,1,"Mosley, Walter,",White butterfly,chimyst
25357,1992,1992,1945,1992,f,us,12.253054440684451,0.227235936619,random,1,"Willis, Connie,",Doomsday book,chirandom
25429,1993,1993,1964,1993,m,us,9.951087461713675,0.111408065389,random,1,"Watkins, Paul,",The promise of light,chirandom
25445,1994,1994,0,1994,m,us,11.831751837290783,0.92742934177,random,1,"Block, Lawrence,",A long line of dead men,chirandom
25470,1994,1994,0,1994,f,us,13.375424829875522,0.0367148261328,random,1,"Edgarian, Carol,",Rise the Euphrates,chirandom
25475,1994,1994,0,1994,,us,11.210057326707934,0.601354272363,detective,1,"George, Elizabeth,",Playing for the ashes,chimyst
25486,1994,1994,1947,1994,f,us,12.059152248354103,0.85330691737,detective,1,"Hitchcock, Jane Stanton,",The witches' hammer,chimyst
25506,1994,1994,1952,1994,m,us,9.882688242152069,0.674833745767,detective,1,"Mosley, Walter,",Black Betty,chimyst
25548,1995,1995,1936,1995,m,us,11.867462762590513,0.878819386683,detective,1,"Burke, James Lee,",Dixie City jam,chimyst
25578,1995,1995,1951,1995,f,us,14.20408522529174,0.0550242385705,random,1,"Hambly, Barbara,",Children of the Jedi,chiscifi | chirandom
25606,1995,1995,1942,1995,f,us,22.286719219616305,0.00681467754798,random,1,"Reich, Tova,",The Jewish war,chirandom
25620,1995,1995,0,1995,f,us,12.346725214468181,0.0337561354871,random,1,"Shigekuni, Julie,",A bridge between us,chirandom
25645,1996,1996,1944,1996,m,us,10.97224660805131,0.0386559767076,random,1,"Brown, Rita Mae,",Riding shotgun,chirandom
25723,1996,1996,1960,1996,f,us,12.427583760601951,0.16669184091,random,1,"Straight, Susan,",The gettin place,chirandom
25750,1997,1997,1952,1997,m,us,10.633924821460512,0.282158204144,detective,1,"Bram, Christopher,",Gossip,chimyst
25753,1997,1997,1927,1997,f,us,11.800344658305358,0.866785881745,detective,1,"Clark, Mary Higgins,",Pretend you don't see her,chimyst
26011,1999,1999,1949,1999,f,us,11.70529101462305,0.860942322012,detective,1,"George, Elizabeth,",In pursuit of the proper sinner,chimyst | chirandom
4449,1920,1920,1843,1920,m,us,14.375832019705582,0.128675779366,random,1,"James, Henry,",Master Eustace,chirandom | teamblack
4463,1920,1920,1868,1920,f,us,14.019732177901702,0.0334089049629,random,1,"Martin, Helen Reimensnyder,",The schoolmaster of Hessville,teamred | chirandom
4485,1920,1920,1871,1920,m,us,10.519123468615387,0.134172790031,random,1,"Raine, William MacLeod,",Oh: you Tex!,teamred | chirandom
4497,1920,1920,1874,1920,m,us,13.623411297239958,0.120371487604,random,1,"Stringer, Arthur,",The prairie omnibus,teamred | chirandom
4529,1921,1921,1889,1921,m,us,13.845910968822292,0.000586587722718,random,1,"Byrne, Donn,",Messer Marco Polo,chirandom | teamblack | chifantasy
4599,1921,1921,1894,1921,m,us,12.760508301556836,0.00186683265612,random,1,"Nathan, Robert,",Autumn,teamred | chirandom
4605,1921,1921,1888,1921,f,us,15.375917442506148,0.0872144686352,random,1,"Putnam, Nina Wilcox,",West Broadway,teamred | chirandom
4611,1921,1921,1880,1921,f,us,12.035407062132823,0.0672347664571,random,1,"Sawyer, Ruth,",The silver sixpence,teamred | chirandom
4625,1921,1921,1877,1921,m,us,12.900745232590559,0.0664315539297,random,1,"Traprock, Walter E.",The cruise of the Kawa : ,teamred | chirandom
4690,1922,1922,1857,1922,m,us,14.392842598768683,0.00614748579491,random,1,"Hough, Emerson,",The young Alaskans on the,teamred | chirandom
4698,1922,1922,1880,1922,m,us,13.440320322481336,0.368118642425,random,1,"Kyne, Peter B.",Cappy Ricks retires,teamred | chirandom
4705,1922,1922,1893,1922,m,us,13.488300127259937,0.39907692713,random,1,"Marquand, John P.",The unspeakable gentleman,teamred | chirandom
4708,1922,1922,1868,1922,m,us,11.693109587992701,0.00323344300647,random,1,"Masters, Edgar Lee,",Children of the market pl,teamred | chirandom
4730,1922,1922,1868,1922,f,us,11.787576464284752,0.0495395359128,random,1,"Sampson, Emma Speed,",The shorn lamb,chirandom | teamblack
4748,1922,1922,1877,1922,m,us,12.433058680333959,0.062690875491,random,1,"Traprock, Walter E.",My northern exposure,chirandom | teamblack
coo.31924013525971,1908,1908,1855,1908,m,uk,13.381184352643084,0.150372437143,random,1,"Moore, Frank Frankfort,",An amateur adventuress,teamred | random
dul1.ark+=13960=t1qf9gh9b,1863,1863,1835,1863,f,uk,15.558321626652496,0.616511101149,sensation,1,"Braddon, M. E.",Aurora Floyd,teamblack | stew | sensation
dul1.ark+=13960=t4jm31m6k,1862,1864,1835,1862,f,uk,14.047838327149696,0.814547382578,sensation,1,"Braddon, M. E.",Lady Audley's Secret,teamred | stew | sensation
dul1.ark+=13960=t9n30pf1s,1840,1898,1805,1840,m,uk,16.094926229445008,0.899305965655,Newgate,1,"Ainsworth, William Harris",Jack Sheppard ;,teamblack | newgate
hvd.32044020321865,1829,1834,0,1829,m,fr,18.98573542744666,0.859302630092,detective,1,"Vidocq, Eug?ne Fran?ois,",Memoirs of Vidocq,teamred | det100
hvd.hwjme4,1837,1843,1812,1837,m,uk,17.31380312148418,0.609877318431,Newgate,1,"Dickens, Charles,",Oliver Twist,teamblack | stew | newgate
inu.30000007703436,1894,1922,1859,1894,m,other,13.761148705169953,0.988797151369,detective,1,"Doyle, Arthur Conan,",Memoirs of Sherlock Holme,locdetmyst | teamblack
inu.30000007708815,1868,1868,1824,1868,m,uk,13.34686476057556,0.888905615022,detective,1,"Collins, Wilkie,",The moonstone,teamred | pbgothic | det100
inu.30000118528748,1913,1913,0,1913,m,uk,15.865377449595806,0.0837996645966,random,1,"Knight, Arthur Lee.",Told in the Indian twilig,teamred | random
mdp.39015000541717,1885,1885,1839,1885,m,uk,25.45931543854763,0.0097842186711,random,1,"Pater, Walter,",Marius the Epicurean,teamred | random
mdp.39015000613680,1914,1914,1868,1914,m,uk,13.225026234995715,0.990162803775,detective,1,"Bramah, Ernest,",Max Carrados,teamblack | det100
mdp.39015002753815,1921,1922,1892,1921,f,uk,15.654822206299412,0.0545426174651,random,1,"Sackville-West, V.",The dragon in shallow wat,teamred | random
mdp.39015006963881,1910,1910,1865,1910,m,uk,12.158520205094943,0.986987559519,detective,1,"Mason, A. E. W.",At the Villa Rose,teamred | det100
mdp.39015010776881,1918,1918,1869,1918,m,us,13.279294928706632,0.864453785111,detective,1,"Post, Melville Davisson,","Uncle Abner, master of my",teamblack | stew | det100
mdp.39015011950758,1909,1923,1869,1909,m,us,13.745194567599972,0.661576742231,detective,1,"Post, Melville Davisson,","Randolph Mason, corrector",teamblack | det100
mdp.39015011950766,1896,1896,1869,1896,us,us,14.448539094935835,0.988509425518,detective,1,"Post, Melville Davisson,",The strange schemes of Ra,teamred | det100
mdp.39015018606049,1871,1896,1840,1871,m,uk,14.228390614265024,0.724608400833,sensation,1,"Hardy, Thomas,",Desperate Remedies,teamblack | stew | sensation
mdp.39015030307881,1867,1899,1832,1867,m,fr,15.440721098858447,0.669890292025,detective,1,"Gaboriau, Emile,",File no. 113,teamblack | det100
mdp.39015030365178,1903,1904,1842,1903,m,fr,17.008341808410073,0.0139079164702,random,1,"Lafargue, Paul,",The sale of an appetite,teamblack | random
mdp.39015030996832,1834,1878,1805,1834,m,uk,16.33030857891397,0.565341016809,Newgate,1,"Ainsworth, William Harris",Rookwood,teamred | stangothic | newgate
mdp.39015031235545,1920,1920,1861,1920,m,uk,13.427813489381641,0.0178753967693,random,1,"Hewlett, Maurice,",The light heart,teamred | random
mdp.39015035566440,1878,1906,1846,1878,f,us,14.810529941143507,0.988736656822,detective,1,"Green, Anna Katharine,",The Leavenworth case,teamred | det100
mdp.39015038723360,1860,1906,1824,1860,m,uk,14.740715273485135,0.678401099623,sensation,1,"Collins, Wilkie,",The woman in white,teamred | pbgothic | stew | sensation
mdp.39015048759016,1913,1913,1863,1913,f,uk,12.988571029029497,0.145576506859,random,1,"Sinclair, May.",The combined maze,teamred | random
mdp.39015049217741,1892,1892,1859,1892,m,uk,14.112565364890392,0.983985040601,detective,1,"Doyle, Arthur Conan,",Adventures of Sherlock Ho,teamred | stew | det100
mdp.39015051156498,1826,1826,1798,1826,m,uk,24.052540584639956,0.222573023236,random,1,"Banim, John,",Tales,teamred | random
mdp.39015062473205,1922,1922,1893,1922,m,us,13.477956302855716,0.405290504775,random,1,"Marquand, John P.",The unspeakable gentleman,teamred | random
mdp.39015062658789,1881,1881,1844,1881,f,us,18.033912493786435,0.0251361835066,random,1,"Sidney, Margaret,",Five little Peppers and h,teamblack | random
mdp.39015063096088,1922,1922,1892,1922,f,us,15.286537304182495,0.00334560105709,random,1,"Squier, Emma-Lindsay,",The wild heart,teamred | random
mdp.39015063941135,1907,1907,1850,1907,f,us,15.956637857705239,0.057779832289,random,1,"Murfree, Mary Noailles,",The windfall;,teamred | random
mdp.39015063949229,1894,1894,1862,1894,m,uk,13.062884146810083,0.277497560369,random,1,"Scott, Hugh Stowell,",With edged tools;,teamblack | random
mdp.39015063960556,1920,1921,1872,1920,m,us,13.991063977723288,0.955907497346,detective,1,"Stevenson, Burton Egbert,",The gloved hand;,teamblack | det100
mdp.39015063994266,1832,1832,1779,1832,m,uk,21.81496096871204,0.490234405959,random,1,"Galt, John,",Stanley Buxton;,teamred | random
mdp.39015074379739,1912,1912,1856,1912,m,,13.700052094289171,0.243704635045,detective,1,"Baum, L. Frank",Aunt Jane's nieces on vac,teamred | locdetective | stew
mdp.39015085433426,1913,1913,0,1913,m,,14.887462601874411,0.301967578669,detective,1,"Carson, James.",The saddle boys of the Ro,locdetmyst | teamblack | stew
mdp.39076002720709,1900,1900,0,1900,m,,12.390622939149894,0.2488706454,detective,1,"Chapman, Allen.","Boys of Spring Hill, or, ",locdetmyst | teamblack | stew
njp.32101007059791,1843,1843,1799,1843,m,uk,23.197289757247827,0.0515179369021,random,1,"James, G. P. R.",Forest days;,teamblack | random
njp.32101031806142,1874,1874,1819,1874,m,us,13.980433886586102,0.735994499122,detective,1,"Pinkerton, Allan,",The expressman and the de,teamred | locdetective
njp.32101031806159,1875,1875,1819,1875,m,us,15.733078851317691,0.209137855057,detective,1,"Pinkerton, Allan,",Claude Melnotte as a dete,locdetmyst | teamblack
njp.32101032308387,1832,1881,1803,1832,m,uk,20.788509900006872,0.196307396944,Newgate,1,"Lytton, Edward Bulwer Lyt",Eugene Aram,teamred | newgate
njp.32101063580268,1886,1900,1859,1886,m,uk,16.51059125999177,0.963314535864,detective,1,"Hume, Fergus,",The mystery of a hansom c,teamred | det100
